===============,,,===============,===============,===============,===============,===============,===============,===============,===============
2/5/24 17:59,OFF1,11,3326,3279,0.986,0,0.038,613,203,751
2/5/24 18:16,OFF1,12,3393,3551,1.047,0.1,0.019,2007,770,551
2/5/24 18:33,OFF1,13,3504,3448,0.984,0.1,0.057,784,163,632
2/5/24 18:50,OFF1,14,2853,2769,0.97,0,0,256,1,17
2/5/24 19:07,OFF1,15,2837,2756,0.971,0.08,0,676,174,418
2/5/24 19:24,OFF1,16,3113,2962,0.951,0.18,0.019,750,121,211
2/5/24 19:41,OFF1,17,2914,2736,0.939,0,0.019,471,68,124
2/5/24 19:57,OFF1,18,3413,3336,0.978,0,0.057,1020,45,385
2/5/24 20:14,OFF1,19,2979,2728,0.916,0,0,400,53,89
2/5/24 20:31,OFF1,20,2939,2917,0.993,0,0,1162,333,553
2/5/24 20:48,OFF1,21,2788,2764,0.991,0,0.095,790,47,902
2/5/24 21:05,OFF1,22,3277,3167,0.967,0.09,0,1067,296,646
2/5/24 21:22,OFF1,23,2762,2607,0.944,0,0.038,234,28,615
2/5/24 21:39,OFF1,24,2685,2386,0.889,0.03,0,738,163,206
2/5/24 21:56,OFF1,25,2957,2774,0.938,0.06,0.038,758,143,754
2/5/24 22:12,OFF1,26,2959,2630,0.889,0,0,108,0,416
2/5/24 22:29,OFF1,27,3510,3461,0.986,0.18,0.095,1924,609,846
2/5/24 22:46,OFF1,28,3467,3381,0.975,0.07,0.114,1423,412,924
2/5/24 23:03,OFF1,29,2997,2760,0.921,0,0,55,14,745
2/5/24 23:20,OFF1,30,3128,2848,0.911,0,0,345,8,49
2/5/24 23:37,OFF1,31,3189,3019,0.947,0,0,569,69,287
2/5/24 23:54,OFF1,32,2904,2349,0.809,0,0,287,72,94
2/6/24 0:11,OFF1,33,2729,2497,0.915,0,0.095,814,260,362
2/6/24 0:27,OFF1,34,2890,2726,0.943,0,0,385,3,202
2/6/24 0:44,OFF1,35,3244,2912,0.898,0,0,355,106,587
2/6/24 1:01,OFF1,36,2675,2460,0.92,0.18,0,1137,385,514
2/6/24 1:18,OFF1,37,3174,3037,0.957,0,0,548,108,934
2/6/24 1:35,OFF1,38,2933,2711,0.924,0,0,97,3,480
2/6/24 1:52,OFF1,39,3086,2910,0.943,0.03,0,696,208,344
2/6/24 2:09,OFF1,40,3137,2731,0.871,0,0,133,14,205
2/6/24 2:26,OFF1,41,3368,2995,0.889,0.04,0,532,152,659
2/6/24 2:42,OFF1,42,3749,3510,0.936,0.07,0.076,1979,821,659
2/6/24 3:16,ON1,1,2823,2506,0.888,0,0,300,29,342
2/6/24 3:33,ON1,2,2765,2366,0.856,0,0,34,0,22
2/6/24 3:50,ON1,3,2885,2349,0.814,0,0,145,28,57
2/6/24 4:07,ON1,4,2816,2446,0.869,0.12,0,714,321,335
2/6/24 4:24,ON1,5,2674,2375,0.888,0,0,16,0,361
2/6/24 4:41,ON1,6,2723,2319,0.852,0,0,635,149,425
2/6/24 4:57,ON1,7,2440,2052,0.841,0.09,0,956,334,242
2/6/24 5:14,ON1,8,2606,2291,0.879,0,0,407,111,388
2/6/24 5:31,ON1,9,2893,2494,0.862,0,0,8,4,542
2/6/24 5:48,ON1,10,2572,2158,0.839,0,0,0,0,683
2/6/24 6:05,ON1,11,2996,2516,0.84,0,0,326,20,691
2/6/24 6:22,ON1,12,2597,2075,0.799,0,0.057,360,88,383
2/6/24 6:39,ON1,13,2799,2234,0.798,0,0,26,6,27
2/6/24 6:56,ON1,14,2771,2129,0.768,0,0,46,11,146
2/6/24 7:12,ON1,15,3131,2566,0.82,0,0,941,223,600
2/6/24 7:29,ON1,16,3210,2871,0.894,0.09,0,685,194,788
2/6/24 7:46,ON1,17,2788,2391,0.858,0.03,0,118,16,541
2/6/24 8:03,ON1,18,2776,2288,0.824,0,0,354,15,491
2/6/24 8:20,ON1,19,2738,2225,0.813,0,0,518,24,16
2/6/24 8:37,ON1,20,2511,2019,0.804,0,0,95,3,632
2/6/24 8:54,ON1,21,2387,1902,0.797,0.03,0,8,0,722
2/6/24 9:11,ON1,22,3184,2590,0.814,0.06,0.057,1265,410,702
2/6/24 9:27,ON1,23,2591,2180,0.841,0,0,171,20,442
2/6/24 9:44,ON1,24,2803,2249,0.802,0,0,23,7,169
2/6/24 10:01,ON1,25,2598,2141,0.824,0,0,107,5,53
2/6/24 10:18,ON1,26,2371,1925,0.812,0,0,274,2,2
2/6/24 10:35,ON1,27,3062,2570,0.839,0.07,0,1082,225,431
2/6/24 10:52,ON1,28,2451,2194,0.895,0,0,56,4,735
2/6/24 11:09,ON1,29,2646,2259,0.854,0,0,19,6,412
2/6/24 11:26,ON1,30,2608,2153,0.826,0,0.019,41,17,73
2/6/24 11:42,ON1,31,2530,2094,0.828,0,0,214,17,108
2/6/24 11:59,ON1,32,2183,1750,0.802,0,0,44,1,761
2/6/24 12:16,ON1,33,3123,2597,0.832,0,0,195,30,678
2/6/24 12:33,ON1,34,3015,2663,0.883,0.08,0.095,1026,347,713
2/6/24 12:50,ON1,35,2968,2837,0.956,0.17,0,864,266,405
2/6/24 13:07,ON1,36,2640,2458,0.931,0,0,222,15,140
2/6/24 13:24,ON1,37,2732,2366,0.866,0,0,141,6,5
2/6/24 13:41,ON1,38,2515,2202,0.875,0,0,35,6,195
2/6/24 13:57,ON1,39,2311,2131,0.922,0,0,394,5,21
2/6/24 14:14,ON1,40,2508,2231,0.89,0,0,370,65,620
2/6/24 14:31,ON1,41,2462,2096,0.852,0,0,9,1,326
2/6/24 14:48,ON1,42,2565,2261,0.881,0.15,0,1178,340,537
2/6/24 15:05,OFF2,1,3558,3235,0.909,0.11,0.152,874,284,715
2/6/24 15:22,OFF2,2,2654,2513,0.947,0,0,969,17,223
2/6/24 15:39,OFF2,3,3523,3472,0.986,0,0,1181,108,457
2/6/24 15:56,OFF2,4,3894,3593,0.923,0.04,0,1029,161,433
2/6/24 16:12,OFF2,5,3095,2924,0.945,0.12,0.019,953,374,789
2/6/24 16:29,OFF2,6,2852,2766,0.97,0,0,727,62,401
2/6/24 16:46,OFF2,7,3529,3530,1,0,0.114,1354,439,741
2/6/24 17:03,OFF2,8,2873,2681,0.933,0.18,0,1312,376,339
2/6/24 17:20,OFF2,9,3348,3220,0.962,0.11,0.057,957,282,755
2/6/24 17:37,OFF2,10,2854,2740,0.96,0.1,0.038,302,90,234
2/6/24 17:54,OFF2,11,3122,3167,1.014,0.14,0,685,123,688
2/6/24 18:11,OFF2,12,2791,2737,0.981,0,0.095,444,101,598
2/6/24 18:27,OFF2,13,2953,2858,0.968,0,0,66,26,256
2/6/24 18:44,OFF2,14,3712,3807,1.025,0,0.095,2347,832,714
2/6/24 19:01,OFF2,15,3409,3486,1.023,0.16,0.095,1173,379,1108
2/6/24 19:18,OFF2,16,2993,2904,0.97,0,0,282,54,514
2/6/24 19:35,OFF2,17,3228,3396,1.052,0.09,0.038,195,33,669
2/6/24 19:52,OFF2,18,3087,3081,0.998,0,0.076,569,91,209
2/6/24 20:09,OFF2,19,3653,3743,1.025,0.13,0,764,65,827
2/6/24 20:26,OFF2,20,3103,3069,0.989,0.09,0.057,1129,436,875
2/6/24 20:42,OFF2,21,3098,3045,0.983,0.08,0,93,22,159
2/6/24 20:59,OFF2,22,2757,2687,0.975,0.06,0.114,499,115,734
2/6/24 21:16,OFF2,23,3114,3049,0.979,0,0,39,2,50
2/6/24 21:33,OFF2,24,2870,2866,0.999,0,0,496,105,352
2/6/24 21:50,OFF2,25,3292,3390,1.03,0.12,0,990,299,490
2/6/24 22:07,OFF2,26,2940,2865,0.974,0,0,273,41,595
2/6/24 22:24,OFF2,27,2770,2554,0.922,0.05,0,869,113,606
2/6/24 22:41,OFF2,28,2941,2846,0.968,0,0.057,487,97,934
2/6/24 22:57,OFF2,29,3006,2881,0.958,0,0,260,14,47
2/6/24 23:14,OFF2,30,3092,2964,0.959,0.15,0,1302,482,644
2/6/24 23:31,OFF2,31,3167,3055,0.965,0.09,0,1467,557,528
2/6/24 23:48,OFF2,32,2872,2814,0.98,0,0,649,66,915
2/7/24 0:05,OFF2,33,3142,2965,0.944,0,0,289,19,32
2/7/24 0:22,OFF2,34,3452,3255,0.943,0,0,680,102,397
2/7/24 0:39,OFF2,35,2801,2616,0.934,0.04,0.019,706,278,385
2/7/24 0:56,OFF2,36,3227,2796,0.866,0,0,344,0,0
2/7/24 1:12,OFF2,37,3252,2935,0.903,0.05,0,822,172,550
2/7/24 1:29,OFF2,38,3498,3358,0.96,0,0.114,1380,467,805
2/7/24 1:46,OFF2,39,2552,2469,0.967,0,0,416,59,420
2/7/24 2:03,OFF2,40,3163,2865,0.906,0,0,473,19,4
2/7/24 2:20,OFF2,41,3285,3130,0.953,0,0,755,207,460
2/7/24 2:37,OFF2,42,3360,3140,0.935,0.12,0.019,1140,385,802
2/7/24 3:11,ON2,1,2999,2647,0.883,0,0,174,12,77
2/7/24 3:27,ON2,2,2656,2369,0.892,0,0,411,3,59
2/7/24 3:44,ON2,3,2658,2312,0.87,0,0,417,0,0
2/7/24 4:01,ON2,4,3672,3308,0.901,0,0,428,88,370
2/7/24 4:18,ON2,5,2585,2175,0.841,0,0,56,19,373
2/7/24 4:35,ON2,6,2697,2180,0.808,0,0,215,0,20
2/7/24 4:52,ON2,7,3587,3306,0.922,0,0.057,877,221,615
2/7/24 5:09,ON2,8,3409,3368,0.988,0.04,0.076,2135,977,875
2/7/24 5:26,ON2,9,2811,2573,0.915,0,0,176,20,694
2/7/24 5:42,ON2,10,2815,2507,0.891,0,0,121,1,574
2/7/24 5:59,ON2,11,2694,2343,0.87,0,0,173,1,69
2/7/24 6:16,ON2,12,2702,2387,0.884,0,0,176,2,44
2/7/24 6:33,ON2,13,2742,2380,0.868,0,0,166,35,299
2/7/24 6:50,ON2,14,2695,2203,0.818,0,0,435,0,8
2/7/24 7:07,ON2,15,3498,3004,0.859,0,0,530,63,298
2/7/24 7:24,ON2,16,3107,2541,0.818,0.03,0.019,319,69,594
2/7/24 7:41,ON2,17,2898,2191,0.756,0,0,169,41,698
2/7/24 7:57,ON2,18,2981,2721,0.913,0.16,0,852,320,652
2/7/24 8:14,ON2,19,2738,2321,0.848,0,0,129,27,696
2/7/24 8:31,ON2,20,2610,2234,0.856,0,0,35,1,749
2/7/24 8:48,ON2,21,2749,2466,0.897,0,0.076,567,67,663
2/7/24 9:05,ON2,22,2687,2110,0.785,0,0,476,5,156
2/7/24 9:22,ON2,23,2644,2342,0.886,0.14,0,938,487,748
2/7/24 9:39,ON2,24,2667,2375,0.89,0,0,44,9,817
2/7/24 9:56,ON2,25,2563,2220,0.866,0,0,197,19,815
2/7/24 10:12,ON2,26,2397,2110,0.88,0,0,45,10,22
2/7/24 10:29,ON2,27,3092,2680,0.867,0.03,0,732,85,250
2/7/24 10:46,ON2,28,2279,1977,0.867,0.07,0,1398,272,833
2/7/24 11:03,ON2,29,2667,2253,0.845,0,0,1108,55,891
2/7/24 11:20,ON2,30,2740,2313,0.844,0,0.019,1310,239,60
2/7/24 11:37,ON2,31,2612,2188,0.838,0,0,1420,198,85
2/7/24 11:54,ON2,32,3331,2965,0.89,0,0,1338,126,460
2/7/24 12:11,ON2,33,2770,2499,0.902,0.13,0.038,988,284,595
2/7/24 12:27,ON2,34,2769,2489,0.899,0.03,0,120,15,0
2/7/24 12:44,ON2,35,2536,2196,0.866,0,0,69,9,63
2/7/24 13:01,ON2,36,2493,2190,0.878,0,0,77,15,31
2/7/24 13:18,ON2,37,2566,2192,0.854,0,0,288,23,5
2/7/24 13:35,ON2,38,3414,2995,0.877,0,0,463,119,479
2/7/24 13:52,ON2,39,3021,2652,0.878,0.12,0,758,164,434
2/7/24 14:09,ON2,40,2639,2386,0.904,0,0,199,18,112
2/7/24 14:26,ON2,41,2705,2302,0.851,0,0.019,370,4,6
2/7/24 14:42,ON2,42,3131,2875,0.918,0,0,691,89,521
2/7/24 15:16,OFF3,1,3595,3298,0.918,0.05,0.076,1536,699,336
2/7/24 15:33,OFF3,2,2812,2428,0.864,0,0.019,651,154,336
2/7/24 15:50,OFF3,3,3426,3128,0.913,0.16,0,835,85,495
2/7/24 16:07,OFF3,4,3483,3415,0.98,0,0,565,50,493
2/7/24 16:24,OFF3,5,3661,3466,0.947,0.07,0.076,665,175,795
2/7/24 16:41,OFF3,6,3224,2941,0.912,0.12,0,750,167,816
2/7/24 16:57,OFF3,7,3975,3772,0.949,0.02,0.095,2605,1234,1396
2/7/24 17:14,OFF3,8,2882,2845,0.987,0.17,0,1043,344,617
2/7/24 17:31,OFF3,9,3366,3259,0.968,0.1,0.095,665,144,637
2/7/24 17:48,OFF3,10,3414,3308,0.969,0,0.038,1845,658,651
2/7/24 18:05,OFF3,11,3527,3448,0.978,0.14,0.171,1175,405,1099
2/7/24 18:22,OFF3,12,2872,2918,1.016,0,0,50,7,134
2/7/24 18:39,OFF3,13,3350,3361,1.003,0.13,0,917,153,494
2/7/24 18:56,OFF3,14,3031,2874,0.948,0.08,0,1023,408,416
2/7/24 19:12,OFF3,15,2967,2868,0.967,0,0,227,58,171
2/7/24 19:29,OFF3,16,2799,2808,1.003,0.12,0.076,318,49,516
2/7/24 19:46,OFF3,17,2851,2886,1.012,0.04,0,661,110,316
2/7/24 20:03,OFF3,18,3245,3128,0.964,0,0,105,20,584
2/7/24 20:20,OFF3,19,3041,2936,0.965,0,0,340,37,892
2/7/24 20:37,OFF3,20,2869,2746,0.957,0,0.038,1337,470,687
2/7/24 20:54,OFF3,21,2463,2427,0.985,0.09,0.057,1084,279,840
2/7/24 21:11,OFF3,22,3079,2932,0.952,0,0,405,30,604
2/7/24 21:27,OFF3,23,3149,3005,0.954,0.05,0,869,258,421
2/7/24 21:44,OFF3,24,2895,2786,0.962,0,0,148,26,146
2/7/24 22:01,OFF3,25,3125,3194,1.022,0.11,0.095,1089,299,596
2/7/24 22:18,OFF3,26,2887,2857,0.99,0.11,0.057,611,155,449
2/7/24 22:35,OFF3,27,3587,3511,0.979,0,0,837,70,401
2/7/24 22:52,OFF3,28,3023,2800,0.926,0.1,0.019,2323,1036,818
2/7/24 23:09,OFF3,29,2705,2555,0.945,0,0.095,2180,948,1277
2/7/24 23:26,OFF3,30,3545,3354,0.946,0.11,0.038,1218,415,812
2/7/24 23:42,OFF3,31,2867,2639,0.92,0,0,212,56,520
2/7/24 23:59,OFF3,32,3072,2614,0.851,0,0,493,0,36
2/8/24 0:16,OFF3,33,2854,2398,0.84,0,0.019,300,14,46
2/8/24 0:33,OFF3,34,2398,2116,0.882,0,0,1156,161,704
2/8/24 0:50,OFF3,35,2669,2317,0.868,0,0,1058,40,864
2/8/24 1:07,OFF3,36,2977,2589,0.87,0.13,0,1112,192,684
2/8/24 1:24,OFF3,37,3016,2728,0.905,0,0.076,1853,361,696
2/8/24 1:41,OFF3,38,2505,2093,0.835,0,0,1045,11,197
2/8/24 1:57,OFF3,39,2588,2132,0.824,0,0.019,1058,63,310
2/8/24 2:14,OFF3,40,3557,3223,0.906,0.07,0,1989,630,985
2/8/24 2:31,OFF3,41,2951,2554,0.865,0,0.114,1625,710,1009
2/8/24 2:48,OFF3,42,2920,2755,0.944,0.09,0.019,1046,245,727
2/8/24 3:05,ON3,1,2721,2526,0.928,0,0,197,38,733
2/8/24 3:22,ON3,2,2763,2470,0.894,0,0,82,18,383
2/8/24 3:39,ON3,3,2604,2310,0.887,0,0,25,7,159
2/8/24 3:56,ON3,4,2820,2257,0.8,0,0.019,54,1,1
2/8/24 4:12,ON3,5,2827,2515,0.89,0,0,357,89,674
2/8/24 4:29,ON3,6,2167,1755,0.81,0,0,41,9,149
2/8/24 4:46,ON3,7,3058,2602,0.851,0,0,249,33,733
2/8/24 5:03,ON3,8,2462,1926,0.782,0,0,160,9,685
2/8/24 5:20,ON3,9,2637,2050,0.777,0,0,47,4,676
2/8/24 5:37,ON3,10,2820,2210,0.784,0.08,0,388,144,451
2/8/24 5:54,ON3,11,2438,2108,0.865,0,0,122,42,247
2/8/24 6:11,ON3,12,2621,2132,0.814,0,0,13,8,45
2/8/24 6:27,ON3,13,2617,2072,0.792,0,0,10,0,43
2/8/24 6:44,ON3,14,2597,2057,0.792,0,0,99,13,44
2/8/24 7:01,ON3,15,3074,2384,0.775,0,0,573,101,467
2/8/24 7:18,ON3,16,3315,2794,0.843,0.07,0.095,1740,668,971
2/8/24 7:35,ON3,17,2360,1913,0.811,0,0,281,19,268
2/8/24 7:52,ON3,18,2528,2102,0.831,0,0,32,0,4
2/8/24 8:09,ON3,19,2383,1926,0.808,0.03,0,159,3,15
2/8/24 8:26,ON3,20,2168,1726,0.796,0,0,139,5,52
2/8/24 8:42,ON3,21,2587,1980,0.766,0,0,237,21,571
2/8/24 8:59,ON3,22,2359,1831,0.776,0.03,0.019,387,36,469
2/8/24 9:16,ON3,23,2107,1632,0.774,0,0,165,0,36
2/8/24 9:33,ON3,24,2595,2016,0.777,0.08,0,489,140,238
2/8/24 9:50,ON3,25,2796,2332,0.834,0,0,53,11,60
2/8/24 10:07,ON3,26,2561,2206,0.862,0,0,73,13,365
2/8/24 10:24,ON3,27,2786,2471,0.887,0,0.038,538,77,654
2/8/24 10:41,ON3,28,2466,1942,0.788,0,0,43,1,210
2/8/24 10:57,ON3,29,2736,2089,0.763,0,0,127,24,619
2/8/24 11:14,ON3,30,3024,2663,0.881,0.1,0.095,1035,328,576
2/8/24 11:31,ON3,31,2517,2213,0.88,0,0,94,11,701
2/8/24 11:48,ON3,32,2599,2166,0.833,0,0,290,13,542
2/8/24 12:05,ON3,33,2610,2222,0.852,0,0,334,8,245
2/8/24 12:22,ON3,34,2245,1926,0.858,0,0,251,2,38
2/8/24 12:39,ON3,35,2823,2353,0.834,0,0,103,9,110
2/8/24 12:56,ON3,36,3373,3022,0.896,0.08,0.038,1939,754,907
2/8/24 13:12,ON3,37,2673,2418,0.904,0,0,889,123,650
2/8/24 13:29,ON3,38,2662,2092,0.786,0,0,98,4,9
2/8/24 13:46,ON3,39,2517,1983,0.788,0.03,0,20,6,350
2/8/24 14:03,ON3,40,2863,2328,0.813,0,0,375,34,517
2/8/24 14:20,ON3,41,2134,1907,0.894,0.16,0.057,734,218,272
2/8/24 14:37,ON3,42,4174,3793,0.909,0,0,156,58,22
2/8/24 15:11,OFF4,1,2515,2282,0.907,0.03,0,481,93,439
2/8/24 15:27,OFF4,2,2749,2518,0.916,0.03,0,293,91,321
2/8/24 15:44,OFF4,3,3465,3116,0.899,0,0,877,99,774
2/8/24 16:01,OFF4,4,2965,2595,0.875,0.06,0,990,292,656
2/8/24 16:18,OFF4,5,2711,2401,0.886,0.13,0,1160,332,768
2/8/24 16:35,OFF4,6,3080,2806,0.911,0,0.019,1475,507,959
2/8/24 16:52,OFF4,7,3256,3176,0.975,0.02,0.076,540,127,743
2/8/24 17:09,OFF4,8,3113,3010,0.967,0.1,0.133,2312,925,881
2/8/24 17:26,OFF4,9,2252,2065,0.917,0,0,764,132,589
2/8/24 17:42,OFF4,10,2757,2744,0.996,0,0.133,2145,966,1347
2/8/24 17:59,OFF4,11,3448,3389,0.983,0.16,0,1128,375,945
2/8/24 18:16,OFF4,12,2945,2960,1.005,0,0.076,326,18,82
2/8/24 18:33,OFF4,13,2811,2690,0.957,0.12,0,1498,474,641
2/8/24 18:50,OFF4,14,2870,2803,0.977,0.08,0.095,1131,376,505
2/8/24 19:07,OFF4,15,2963,2955,0.998,0,0,489,47,533
2/8/24 19:24,OFF4,16,3439,3309,0.962,0,0,435,41,355
2/8/24 19:41,OFF4,17,3338,3216,0.963,0.18,0.114,2385,1069,876
2/8/24 19:57,OFF4,18,3006,2937,0.977,0.14,0.114,1417,552,814
2/8/24 20:14,OFF4,19,2713,2593,0.956,0,0,253,8,700
2/8/24 20:31,OFF4,20,2857,2760,0.966,0,0,1097,206,65
2/8/24 20:48,OFF4,21,2520,2390,0.949,0.07,0,625,147,485
2/8/24 21:05,OFF4,22,2882,2698,0.936,0,0,147,18,274
2/8/24 21:22,OFF4,23,3488,3332,0.955,0,0,403,74,323
2/8/24 21:39,OFF4,24,2561,2353,0.919,0.08,0.057,1998,786,632
2/8/24 21:56,OFF4,25,2691,2551,0.948,0,0.114,845,367,352
2/8/24 22:12,OFF4,26,2872,2776,0.967,0,0,914,263,23
2/8/24 22:29,OFF4,27,3477,3381,0.972,0.07,0,1160,189,795
2/8/24 22:46,OFF4,28,2786,2643,0.949,0,0.076,1325,124,224
2/8/24 23:03,OFF4,29,3410,3338,0.979,0.17,0.076,1901,686,462
2/8/24 23:20,OFF4,30,2276,2175,0.955,0.07,0,2073,849,956
2/8/24 23:37,OFF4,31,2376,2307,0.971,0.06,0.095,474,56,551
2/8/24 23:54,OFF4,32,2694,2542,0.944,0,0,165,0,2
2/9/24 0:11,OFF4,33,3120,2764,0.886,0,0,188,12,24
2/9/24 0:27,OFF4,34,2885,2605,0.903,0.06,0,922,233,681
2/9/24 0:44,OFF4,35,2193,2102,0.958,0.08,0.057,1657,649,882
2/9/24 1:01,OFF4,36,2571,2477,0.964,0.11,0,364,49,573
2/9/24 1:18,OFF4,37,3147,3059,0.972,0,0,325,62,739
2/9/24 1:35,OFF4,38,2843,2595,0.913,0,0.038,238,24,755
2/9/24 1:52,OFF4,39,2973,2683,0.903,0.06,0,1167,429,682
2/9/24 2:09,OFF4,40,2878,2656,0.923,0.04,0.095,1938,806,965
2/9/24 2:26,OFF4,41,3003,2728,0.908,0.09,0,1175,271,754
2/9/24 2:42,OFF4,42,2601,2383,0.916,0,0,49,3,76
2/9/24 3:16,ON4,1,2408,2038,0.846,0,0,201,71,814
2/9/24 3:33,ON4,2,2829,2324,0.822,0,0,65,15,466
2/9/24 3:50,ON4,3,2565,2048,0.799,0,0,0,0,781
2/9/24 4:07,ON4,4,3365,2863,0.851,0,0,687,82,782
2/9/24 4:24,ON4,5,2383,1962,0.823,0.06,0,495,154,438
2/9/24 4:41,ON4,6,2524,2113,0.837,0,0,84,12,10
2/9/24 4:57,ON4,7,3222,2519,0.782,0,0,50,16,206
2/9/24 5:14,ON4,8,2213,1820,0.822,0,0,430,98,386
2/9/24 5:31,ON4,9,2684,2102,0.783,0,0,25,1,18
2/9/24 5:48,ON4,10,2603,2008,0.771,0,0,302,3,6
2/9/24 6:05,ON4,11,2558,1976,0.772,0,0.019,33,0,19
2/9/24 6:22,ON4,12,3319,2597,0.782,0,0,267,34,241
2/9/24 6:39,ON4,13,3158,2616,0.828,0.07,0.038,823,303,697
2/9/24 6:56,ON4,14,2564,2094,0.817,0,0,768,283,471
2/9/24 7:12,ON4,15,2627,2057,0.783,0,0,20,2,5
2/9/24 7:29,ON4,16,2334,1829,0.784,0,0,55,4,187
2/9/24 7:46,ON4,17,2552,2029,0.795,0,0,386,46,626
2/9/24 8:03,ON4,18,2642,1964,0.743,0.03,0,172,0,188
2/9/24 8:20,ON4,19,2346,1809,0.771,0,0,91,1,6
2/9/24 8:37,ON4,20,2333,1843,0.79,0,0,206,9,248
2/9/24 8:54,ON4,21,2279,1821,0.799,0.13,0,415,102,393
2/9/24 9:11,ON4,22,2479,2178,0.879,0,0,203,4,271
2/9/24 9:27,ON4,23,2314,2037,0.88,0,0,34,6,328
2/9/24 9:44,ON4,24,2938,2613,0.89,0,0,431,37,338
2/9/24 10:01,ON4,25,2617,2299,0.878,0.1,0.057,1391,324,747
2/9/24 10:18,ON4,26,2520,2126,0.844,0,0,1012,9,678
2/9/24 10:35,ON4,27,2588,2132,0.824,0,0,1026,12,132
2/9/24 10:52,ON4,28,2453,2057,0.838,0,0,1638,562,2
2/9/24 11:09,ON4,29,2823,2556,0.905,0,0.057,1605,381,655
2/9/24 11:26,ON4,30,2341,1845,0.788,0,0,54,8,10
2/9/24 11:42,ON4,31,2273,1815,0.799,0,0,25,2,440
2/9/24 11:59,ON4,32,2202,1898,0.862,0.06,0,295,98,825
2/9/24 12:16,ON4,33,2513,2159,0.859,0,0,13,6,768
2/9/24 12:33,ON4,34,2294,1928,0.841,0,0,4,1,809
2/9/24 12:50,ON4,35,2478,2082,0.84,0.03,0,776,154,959
2/9/24 13:07,ON4,36,2464,2121,0.861,0.05,0,182,81,791
2/9/24 13:24,ON4,37,2271,2050,0.903,0.05,0.057,362,103,638
2/9/24 13:41,ON4,38,2518,2161,0.858,0,0,58,8,612
2/9/24 13:57,ON4,39,2911,2559,0.879,0,0,103,13,688
2/9/24 14:14,ON4,40,2636,2095,0.795,0,0,262,21,189
2/9/24 14:31,ON4,41,3510,2908,0.829,0,0.057,1216,347,293
2/9/24 14:48,ON4,42,2624,2386,0.909,0,0,360,28,432
2/9/24 15:05,OFF5,1,2653,2405,0.906,0,0.038,237,20,52
2/9/24 15:22,OFF5,2,3005,2861,0.952,0.18,0,598,149,370
2/9/24 15:39,OFF5,3,3524,3389,0.962,0,0.076,682,38,452
