===============,,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/5/24 15:59,OFF1,4,3385,3147,0.93,0.03,0.016,2200,1104,692,,,,,,,,
2/5/24 16:16,OFF1,5,3455,3119,0.903,0,0,819,200,0,,,,,,,,
2/5/24 16:33,OFF1,6,3891,3545,0.911,0.08,0.016,2650,1387,1032,,,,,,,,
2/5/24 16:50,OFF1,7,3925,3445,0.878,0,0,3583,2218,1869,,,,,,,,
2/5/24 17:06,OFF1,8,3694,3151,0.853,0.01,0,2262,1028,613,,,,,,,,
2/5/24 17:23,OFF1,9,3468,3221,0.929,0.1,0.128,3257,1804,1438,,,,,,,,
2/5/24 17:40,OFF1,10,3465,3279,0.946,0.09,0.016,2183,1064,642,,,,,,,,
2/5/24 17:57,OFF1,11,3570,3383,0.947,0.18,0,1527,580,228,,,,,,,,
2/5/24 18:14,OFF1,12,3411,3305,0.969,0.06,0.128,1455,537,150,,,,,,,,
2/5/24 18:31,OFF1,13,2619,2463,0.94,0.04,0.016,3088,1502,648,,,,,,,,
2/5/24 18:48,OFF1,14,3342,3281,0.982,0.17,0,1979,711,65,,,,,,,,
2/5/24 19:05,OFF1,15,3500,3356,0.959,0,0.128,2220,1006,557,,,,,,,,
2/5/24 19:21,OFF1,16,2557,2443,0.955,0.15,0.016,1364,523,45,,,,,,,,
2/5/24 19:38,OFF1,17,2329,2228,0.957,0,0,434,130,0,,,,,,,,
2/5/24 19:55,OFF1,18,3248,3247,1,0.13,0.032,907,296,46,,,,,,,,
2/5/24 20:12,OFF1,19,2889,2684,0.929,0,0,923,306,15,,,,,,,,
2/5/24 20:29,OFF1,20,2396,2361,0.986,0.13,0,646,174,0,,,,,,,,
2/5/24 20:46,OFF1,21,2547,2433,0.955,0,0,878,285,12,,,,,,,,
2/5/24 21:03,OFF1,22,3375,3184,0.943,0,0,1038,362,0,,,,,,,,
2/5/24 21:20,OFF1,23,3565,3403,0.954,0.12,0.128,2262,1095,849,,,,,,,,
2/5/24 21:36,OFF1,24,2571,2359,0.918,0.03,0.016,449,144,24,,,,,,,,
2/5/24 21:53,OFF1,25,2917,2600,0.891,0.07,0,1875,801,360,,,,,,,,
2/5/24 22:10,OFF1,26,3345,3219,0.962,0,0.128,954,342,129,,,,,,,,
2/5/24 22:27,OFF1,27,3232,3222,0.997,0.11,0.128,1424,602,147,,,,,,,,
2/5/24 22:44,OFF1,28,2752,2618,0.951,0,0,202,53,2,,,,,,,,
2/5/24 23:01,OFF1,29,2634,2472,0.939,0,0.016,251,45,0,,,,,,,,
2/5/24 23:18,OFF1,30,2925,2822,0.965,0.09,0,685,276,52,,,,,,,,
2/5/24 23:35,OFF1,31,2883,2799,0.971,0.18,0,1196,447,55,,,,,,,,
2/5/24 23:51,OFF1,32,2375,2401,1.011,0,0,412,107,0,,,,,,,,
2/6/24 0:08,OFF1,33,2364,2327,0.984,0.03,0,513,170,0,,,,,,,,
2/6/24 0:25,OFF1,34,2463,2377,0.965,0,0.016,502,160,1,,,,,,,,
2/6/24 0:42,OFF1,35,2617,2392,0.914,0,0,469,150,0,,,,,,,,
2/6/24 0:59,OFF1,36,2660,2499,0.939,0,0.016,572,162,0,,,,,,,,
2/6/24 1:16,OFF1,37,2985,2824,0.946,0,0,1060,369,1,,,,,,,,
2/6/24 1:33,OFF1,38,2267,1973,0.87,0,0.016,509,203,4,,,,,,,,
2/6/24 1:50,OFF1,39,2570,2110,0.821,0,0,685,247,0,,,,,,,,
2/6/24 2:06,OFF1,40,3588,3421,0.954,0,0.128,1416,593,178,,,,,,,,
2/6/24 2:23,OFF1,41,3417,3356,0.982,0,0.032,2008,1096,759,,,,,,,,
2/6/24 2:40,OFF1,42,2195,2078,0.947,0,0.016,723,238,0,,,,,,,,
2/6/24 3:14,ON1,1,2272,2165,0.953,0,0.016,426,128,0,,,,,,,,
2/6/24 3:31,ON1,2,2309,2046,0.886,0,0,509,191,0,,,,,,,,
2/6/24 3:48,ON1,3,2215,2092,0.945,0.16,0.032,1114,435,28,,,,,,,,
2/6/24 4:05,ON1,4,2209,2045,0.926,0,0,499,177,0,,,,,,,,
2/6/24 4:21,ON1,5,2213,2076,0.938,0,0,499,178,0,,,,,,,,
2/6/24 4:38,ON1,6,3209,3090,0.963,0.11,0.16,951,370,75,,,,,,,,
2/6/24 4:55,ON1,7,2758,2641,0.958,0,0,862,265,31,,,,,,,,
2/6/24 5:12,ON1,8,2371,2106,0.888,0,0,459,160,0,,,,,,,,
2/6/24 5:29,ON1,9,2324,2031,0.874,0,0,398,131,0,,,,,,,,
2/6/24 5:46,ON1,10,2931,2553,0.871,0,0.016,631,191,16,,,,,,,,
2/6/24 6:03,ON1,11,2176,1870,0.859,0,0,145,25,0,,,,,,,,
2/6/24 6:20,ON1,12,2500,2097,0.839,0.03,0,367,133,9,,,,,,,,
2/6/24 6:36,ON1,13,2267,1842,0.812,0,0.016,397,127,0,,,,,,,,
2/6/24 6:53,ON1,14,2168,1787,0.825,0,0,486,181,0,,,,,,,,
2/6/24 7:10,ON1,15,2984,2489,0.834,0,0,532,170,4,,,,,,,,
2/6/24 7:27,ON1,16,2958,2555,0.864,0.12,0.016,1169,329,85,,,,,,,,
2/6/24 7:44,ON1,17,2628,2469,0.939,0,0,922,400,44,,,,,,,,
2/6/24 8:01,ON1,18,2381,2150,0.903,0.03,0.016,477,185,0,,,,,,,,
2/6/24 8:18,ON1,19,2262,1966,0.869,0,0,495,196,0,,,,,,,,
2/6/24 8:35,ON1,20,2047,1690,0.825,0,0,438,157,0,,,,,,,,
2/6/24 8:51,ON1,21,2223,1903,0.856,0,0,448,150,0,,,,,,,,
2/6/24 9:08,ON1,22,2206,1810,0.82,0,0,399,128,0,,,,,,,,
2/6/24 9:25,ON1,23,2684,2245,0.836,0,0,590,179,0,,,,,,,,
2/6/24 9:42,ON1,24,2896,2449,0.846,0.14,0,1608,623,90,,,,,,,,
2/6/24 9:59,ON1,25,2424,2243,0.925,0,0.16,1148,525,101,,,,,,,,
2/6/24 10:16,ON1,26,2461,2090,0.849,0,0,560,231,0,,,,,,,,
2/6/24 10:33,ON1,27,2231,1864,0.836,0,0,609,246,0,,,,,,,,
2/6/24 10:50,ON1,28,2245,1862,0.83,0,0,590,227,0,,,,,,,,
2/6/24 11:06,ON1,29,2193,1754,0.8,0,0.016,501,189,0,,,,,,,,
2/6/24 11:23,ON1,30,2817,2417,0.858,0,0,1150,396,1,,,,,,,,
2/6/24 11:40,ON1,31,2245,2027,0.903,0.1,0.016,987,344,7,,,,,,,,
2/6/24 11:57,ON1,32,2222,1936,0.871,0,0,531,206,0,,,,,,,,
2/6/24 12:14,ON1,33,2217,1904,0.859,0,0.016,696,256,0,,,,,,,,
2/6/24 12:31,ON1,34,2260,1846,0.817,0,0,552,240,0,,,,,,,,
2/6/24 12:48,ON1,35,2987,2572,0.861,0.08,0.016,916,348,2,,,,,,,,
2/6/24 13:05,ON1,36,3142,2954,0.94,0.13,0.096,1450,595,212,,,,,,,,
2/6/24 13:21,ON1,37,2223,2037,0.916,0,0,659,263,0,,,,,,,,
2/6/24 13:38,ON1,38,2389,2123,0.888,0,0.016,534,199,0,,,,,,,,
2/6/24 13:55,ON1,39,2480,2172,0.876,0,0,582,242,0,,,,,,,,
2/6/24 14:12,ON1,40,2451,2091,0.853,0,0.016,857,310,0,,,,,,,,
2/6/24 14:29,ON1,41,2489,2138,0.859,0.03,0.016,994,344,5,,,,,,,,
2/6/24 14:46,ON1,42,2838,2437,0.859,0.12,0,718,235,19,,,,,,,,
2/6/24 15:03,OFF2,1,3365,3014,0.896,0,0,1360,591,67,,,,,,,,
2/6/24 15:20,OFF2,2,2288,2038,0.891,0,0.016,135,3,0,,,,,,,,
2/6/24 15:36,OFF2,3,3384,2924,0.864,0.11,0,837,181,22,,,,,,,,
2/6/24 15:53,OFF2,4,2454,2372,0.967,0,0.016,978,406,191,,,,,,,,
2/6/24 16:10,OFF2,5,2791,2472,0.886,0.15,0,318,95,0,,,,,,,,
2/6/24 16:27,OFF2,6,3469,3382,0.975,0.07,0,1075,214,35,,,,,,,,
2/6/24 16:44,OFF2,7,3031,2897,0.956,0.16,0.016,482,117,23,,,,,,,,
2/6/24 17:01,OFF2,8,2473,2386,0.965,0.02,0.096,119,52,14,,,,,,,,
2/6/24 17:18,OFF2,9,3473,3371,0.971,0.15,0.016,867,137,11,,,,,,,,
2/6/24 17:35,OFF2,10,2518,2413,0.958,0.09,0,674,208,63,,,,,,,,
2/6/24 17:51,OFF2,11,2424,2234,0.922,0.11,0,354,59,0,,,,,,,,
2/6/24 18:08,OFF2,12,2889,2726,0.943,0.1,0.128,1343,427,318,,,,,,,,
2/6/24 18:25,OFF2,13,2346,2302,0.981,0,0.016,978,179,98,,,,,,,,
2/6/24 18:42,OFF2,14,2281,2250,0.986,0,0,29,5,0,,,,,,,,
2/6/24 18:59,OFF2,15,2305,2306,1.001,0,0.016,342,19,0,,,,,,,,
2/6/24 19:16,OFF2,16,3030,3016,0.995,0.16,0,863,153,5,,,,,,,,
2/6/24 19:33,OFF2,17,2587,2503,0.967,0,0.016,274,36,12,,,,,,,,
2/6/24 19:50,OFF2,18,3316,3260,0.983,0.03,0,627,80,14,,,,,,,,
2/6/24 20:06,OFF2,19,2327,2142,0.921,0,0,77,2,0,,,,,,,,
2/6/24 20:23,OFF2,20,2844,2680,0.942,0,0.016,206,26,0,,,,,,,,
2/6/24 20:40,OFF2,21,3569,3656,1.024,0.17,0.096,2253,946,820,,,,,,,,
2/6/24 20:57,OFF2,22,1990,1886,0.948,0.17,0.032,1275,401,161,,,,,,,,
2/6/24 21:14,OFF2,23,2436,2417,0.993,0.09,0.064,818,240,154,,,,,,,,
2/6/24 21:31,OFF2,24,2134,2098,0.983,0,0.016,403,23,0,,,,,,,,
2/6/24 21:48,OFF2,25,2190,2091,0.955,0,0,128,13,0,,,,,,,,
2/6/24 22:05,OFF2,26,2890,2659,0.92,0,0.016,334,9,0,,,,,,,,
2/6/24 22:21,OFF2,27,2265,2085,0.92,0,0,369,78,0,,,,,,,,
2/6/24 22:38,OFF2,28,2508,2040,0.813,0.15,0.016,253,40,0,,,,,,,,
2/6/24 22:55,OFF2,29,3022,2937,0.972,0.14,0.096,1246,412,313,,,,,,,,
2/6/24 23:12,OFF2,30,2751,2716,0.987,0,0.016,649,76,0,,,,,,,,
2/6/24 23:29,OFF2,31,2256,2212,0.98,0,0,89,15,0,,,,,,,,
2/6/24 23:46,OFF2,32,2284,2078,0.91,0,0.032,117,17,0,,,,,,,,
2/7/24 0:03,OFF2,33,2454,2087,0.85,0,0,101,8,0,,,,,,,,
2/7/24 0:20,OFF2,34,2249,2027,0.901,0.05,0,461,82,6,,,,,,,,
2/7/24 0:36,OFF2,35,2467,2133,0.864,0.17,0,324,65,21,,,,,,,,
2/7/24 0:53,OFF2,36,2241,2149,0.959,0.07,0.016,230,56,6,,,,,,,,
2/7/24 1:10,OFF2,37,2796,2607,0.932,0,0,55,11,0,,,,,,,,
2/7/24 1:27,OFF2,38,3651,3506,0.96,0,0.16,903,226,196,,,,,,,,
2/7/24 1:44,OFF2,39,3242,3168,0.977,0,0.064,1660,619,521,,,,,,,,
2/7/24 2:01,OFF2,40,1973,1982,1.005,0,0,171,30,0,,,,,,,,
2/7/24 2:18,OFF2,41,2535,2367,0.934,0,0,65,9,0,,,,,,,,
2/7/24 2:35,OFF2,42,3189,2918,0.915,0.18,0.016,1260,369,84,,,,,,,,
2/7/24 3:08,ON2,1,1833,1783,0.973,0,0,209,13,0,,,,,,,,
2/7/24 3:25,ON2,2,2505,2329,0.93,0,0,133,18,0,,,,,,,,
2/7/24 3:42,ON2,3,2623,2237,0.853,0,0.016,114,27,12,,,,,,,,
2/7/24 3:59,ON2,4,2766,2525,0.913,0.08,0.016,968,205,41,,,,,,,,
2/7/24 4:16,ON2,5,2524,2492,0.987,0,0.016,434,84,2,,,,,,,,
2/7/24 4:33,ON2,6,2504,2047,0.818,0,0,44,5,0,,,,,,,,
2/7/24 4:50,ON2,7,2199,1789,0.813,0,0.016,68,9,0,,,,,,,,
2/7/24 5:06,ON2,8,2235,1941,0.868,0.18,0,495,74,7,,,,,,,,
2/7/24 5:23,ON2,9,2285,2213,0.969,0.03,0.016,73,11,0,,,,,,,,
2/7/24 5:40,ON2,10,2497,2360,0.945,0,0,133,26,0,,,,,,,,
2/7/24 5:57,ON2,11,2305,2084,0.904,0,0.016,74,15,0,,,,,,,,
2/7/24 6:14,ON2,12,2316,2051,0.885,0,0,133,24,0,,,,,,,,
2/7/24 6:31,ON2,13,3373,3078,0.912,0,0.016,601,86,4,,,,,,,,
2/7/24 6:48,ON2,14,3503,3166,0.904,0.11,0.112,1171,450,113,,,,,,,,
2/7/24 7:05,ON2,15,2064,1828,0.886,0,0,683,240,2,,,,,,,,
2/7/24 7:21,ON2,16,2297,2003,0.872,0,0,367,12,0,,,,,,,,
2/7/24 7:38,ON2,17,2003,1773,0.885,0,0,421,53,0,,,,,,,,
2/7/24 7:55,ON2,18,2073,1771,0.854,0,0.016,468,48,0,,,,,,,,
2/7/24 8:12,ON2,19,3104,2647,0.853,0,0.032,799,233,0,,,,,,,,
2/7/24 8:29,ON2,20,2387,2133,0.894,0,0,1064,396,62,,,,,,,,
2/7/24 8:46,ON2,21,2309,1877,0.813,0,0,257,50,0,,,,,,,,
2/7/24 9:03,ON2,22,2277,1822,0.8,0.02,0,210,31,0,,,,,,,,
2/7/24 9:20,ON2,23,1938,1541,0.795,0,0.016,407,65,0,,,,,,,,
2/7/24 9:36,ON2,24,2550,1959,0.768,0,0,240,36,0,,,,,,,,
2/7/24 9:53,ON2,25,1940,1634,0.843,0,0,526,91,2,,,,,,,,
2/7/24 10:10,ON2,26,2041,1652,0.81,0,0.016,199,0,0,,,,,,,,
2/7/24 10:27,ON2,27,2286,1746,0.764,0,0,279,62,0,,,,,,,,
2/7/24 10:44,ON2,28,2330,1842,0.79,0,0.016,310,69,0,,,,,,,,
2/7/24 11:01,ON2,29,2967,2684,0.905,0.15,0,1379,527,161,,,,,,,,
2/7/24 11:18,ON2,30,2691,2503,0.93,0,0.032,689,221,44,,,,,,,,
2/7/24 11:35,ON2,31,2354,1939,0.824,0,0,236,30,0,,,,,,,,
2/7/24 11:51,ON2,32,2185,1786,0.818,0,0,279,45,0,,,,,,,,
2/7/24 12:08,ON2,33,2258,1943,0.861,0,0.112,232,68,1,,,,,,,,
2/7/24 12:25,ON2,34,2206,1809,0.82,0,0.016,119,23,0,,,,,,,,
2/7/24 12:42,ON2,35,2927,2530,0.864,0.17,0,415,121,6,,,,,,,,
2/7/24 12:59,ON2,36,2260,2169,0.96,0,0.016,325,57,0,,,,,,,,
2/7/24 13:16,ON2,37,2212,2030,0.918,0,0,163,35,0,,,,,,,,
2/7/24 13:33,ON2,38,2750,2519,0.916,0,0,565,139,0,,,,,,,,
2/7/24 13:50,ON2,39,2305,1955,0.848,0,0.016,185,46,0,,,,,,,,
2/7/24 14:06,ON2,40,2689,2225,0.827,0.12,0,708,271,24,,,,,,,,
2/7/24 14:23,ON2,41,2086,1947,0.933,0.03,0.016,584,172,0,,,,,,,,
2/7/24 14:40,ON2,42,2445,2209,0.903,0,0,331,33,0,,,,,,,,
2/7/24 15:14,OFF3,1,3463,3113,0.899,0.08,0,1610,728,96,,,,,,,,
2/7/24 15:31,OFF3,2,2419,2278,0.942,0.03,0.016,473,133,15,,,,,,,,
2/7/24 15:48,OFF3,3,2856,2685,0.94,0,0.016,218,12,0,,,,,,,,
2/7/24 16:05,OFF3,4,3304,3054,0.924,0.12,0,1501,557,133,,,,,,,,
2/7/24 16:21,OFF3,5,3157,2854,0.904,0,0.016,1267,131,0,,,,,,,,
2/7/24 16:38,OFF3,6,2824,2785,0.986,0,0,1728,686,110,,,,,,,,
2/7/24 16:55,OFF3,7,3526,3565,1.011,0,0.096,819,222,16,,,,,,,,
2/7/24 17:12,OFF3,8,2925,2764,0.945,0,0.016,952,311,91,,,,,,,,
2/7/24 17:29,OFF3,9,3152,3079,0.977,0.09,0.016,3051,1636,861,,,,,,,,
2/7/24 17:46,OFF3,10,2375,2400,1.011,0.06,0.112,438,179,50,,,,,,,,
2/7/24 18:03,OFF3,11,2411,2390,0.991,0,0.016,175,36,0,,,,,,,,
2/7/24 18:20,OFF3,12,3374,3318,0.983,0,0,893,257,64,,,,,,,,
2/7/24 18:36,OFF3,13,3678,3688,1.003,0,0.128,1977,646,367,,,,,,,,
2/7/24 18:53,OFF3,14,2430,2242,0.923,0.17,0.016,1365,186,0,,,,,,,,
2/7/24 19:10,OFF3,15,3072,3039,0.989,0.08,0.016,2382,1034,662,,,,,,,,
2/7/24 19:27,OFF3,16,2260,2267,1.003,0.09,0,381,70,0,,,,,,,,
2/7/24 19:44,OFF3,17,2656,2608,0.982,0,0.016,172,16,0,,,,,,,,
2/7/24 20:01,OFF3,18,2423,2395,0.988,0,0.016,223,33,0,,,,,,,,
2/7/24 20:18,OFF3,19,2634,2606,0.989,0,0,42,9,0,,,,,,,,
2/7/24 20:35,OFF3,20,2621,2563,0.978,0.18,0.016,402,70,1,,,,,,,,
2/7/24 20:51,OFF3,21,3551,3612,1.017,0,0.144,1771,898,289,,,,,,,,
2/7/24 21:08,OFF3,22,2089,2080,0.996,0,0.016,412,53,0,,,,,,,,
2/7/24 21:25,OFF3,23,2388,2245,0.94,0.16,0,323,53,1,,,,,,,,
2/7/24 21:42,OFF3,24,2427,2511,1.035,0.13,0.016,590,84,35,,,,,,,,
2/7/24 21:59,OFF3,25,2388,2432,1.019,0,0.016,39,6,0,,,,,,,,
2/7/24 22:16,OFF3,26,3201,3237,1.011,0,0,487,54,7,,,,,,,,
2/7/24 22:33,OFF3,27,3129,3088,0.987,0.21,0.128,1282,563,137,,,,,,,,
2/7/24 22:50,OFF3,28,3491,3398,0.973,0,0.128,2080,1026,675,,,,,,,,
2/7/24 23:06,OFF3,29,2572,2453,0.954,0,0.016,687,231,82,,,,,,,,
2/7/24 23:23,OFF3,30,2810,2544,0.905,0,0,24,7,0,,,,,,,,
2/7/24 23:40,OFF3,31,2695,2477,0.919,0,0.016,100,12,0,,,,,,,,
2/7/24 23:57,OFF3,32,2275,2055,0.903,0.09,0,432,78,0,,,,,,,,
2/8/24 0:14,OFF3,33,3251,3180,0.978,0.06,0.096,2285,1079,240,,,,,,,,
2/8/24 0:31,OFF3,34,2597,2526,0.973,0,0.032,1257,450,121,,,,,,,,
2/8/24 0:48,OFF3,35,2376,2162,0.91,0,0,40,6,0,,,,,,,,
2/8/24 1:05,OFF3,36,2319,1835,0.791,0.17,0,736,224,21,,,,,,,,
2/8/24 1:21,OFF3,37,3588,3511,0.978,0.02,0.096,1796,875,461,,,,,,,,
2/8/24 1:38,OFF3,38,2335,2207,0.945,0,0.032,452,64,1,,,,,,,,
2/8/24 1:55,OFF3,39,2649,2291,0.865,0,0.032,232,21,0,,,,,,,,
2/8/24 2:12,OFF3,40,3407,3296,0.967,0.18,0.048,1709,719,250,,,,,,,,
2/8/24 2:29,OFF3,41,2942,2787,0.947,0.05,0.048,1542,590,349,,,,,,,,
2/8/24 2:46,OFF3,42,2569,2397,0.933,0,0.016,179,21,0,,,,,,,,
2/8/24 3:03,ON3,1,2501,2166,0.866,0,0,34,8,0,,,,,,,,
2/8/24 3:20,ON3,2,2792,2313,0.828,0,0.032,257,47,0,,,,,,,,
2/8/24 3:36,ON3,3,3023,2678,0.886,0.14,0,738,254,57,,,,,,,,
2/8/24 3:53,ON3,4,2762,2601,0.942,0.03,0,1883,707,150,,,,,,,,
2/8/24 4:10,ON3,5,2513,2240,0.891,0,0,59,8,0,,,,,,,,
2/8/24 4:27,ON3,6,2638,2220,0.841,0,0.016,16,6,0,,,,,,,,
2/8/24 4:44,ON3,7,2153,1892,0.879,0,0,34,7,0,,,,,,,,
2/8/24 5:01,ON3,8,2055,1801,0.876,0,0.016,283,65,4,,,,,,,,
2/8/24 5:18,ON3,9,3299,3019,0.915,0.11,0.112,1283,548,262,,,,,,,,
2/8/24 5:35,ON3,10,2300,2098,0.912,0,0.016,442,69,0,,,,,,,,
2/8/24 5:51,ON3,11,2363,2032,0.86,0,0.016,29,2,0,,,,,,,,
2/8/24 6:08,ON3,12,2276,1906,0.837,0,0,50,17,0,,,,,,,,
2/8/24 6:25,ON3,13,2538,2007,0.791,0.02,0.016,68,13,0,,,,,,,,
2/8/24 6:42,ON3,14,2050,1687,0.823,0,0,170,22,0,,,,,,,,
2/8/24 6:59,ON3,15,2244,1844,0.822,0,0.016,57,8,0,,,,,,,,
2/8/24 7:16,ON3,16,2249,1845,0.82,0,0,29,3,0,,,,,,,,
2/8/24 7:33,ON3,17,3050,2478,0.813,0.03,0,375,82,28,,,,,,,,
2/8/24 7:50,ON3,18,2744,2461,0.897,0.12,0.112,1385,644,204,,,,,,,,
2/8/24 8:06,ON3,19,2284,2043,0.895,0,0.016,197,28,0,,,,,,,,
2/8/24 8:23,ON3,20,2325,1966,0.846,0,0,181,5,0,,,,,,,,
2/8/24 8:40,ON3,21,2279,1925,0.845,0,0,49,11,0,,,,,,,,
2/8/24 8:57,ON3,22,2567,2138,0.833,0,0,208,26,0,,,,,,,,
2/8/24 9:14,ON3,23,2003,1708,0.853,0.03,0,311,11,0,,,,,,,,
2/8/24 9:31,ON3,24,2389,1933,0.809,0,0.016,104,8,0,,,,,,,,
2/8/24 9:48,ON3,25,2329,1863,0.8,0,0.016,80,18,0,,,,,,,,
2/8/24 10:05,ON3,26,2414,1899,0.787,0,0.016,39,3,0,,,,,,,,
2/8/24 10:21,ON3,27,2782,2255,0.81,0.03,0,299,108,1,,,,,,,,
2/8/24 10:38,ON3,28,2946,2660,0.903,0.13,0.016,1342,545,171,,,,,,,,
2/8/24 10:55,ON3,29,2310,2099,0.908,0,0,267,37,0,,,,,,,,
2/8/24 11:12,ON3,30,2528,2109,0.834,0,0.016,132,14,0,,,,,,,,
2/8/24 11:29,ON3,31,2766,2357,0.852,0,0,304,75,0,,,,,,,,
2/8/24 11:46,ON3,32,2226,1861,0.836,0,0,300,56,22,,,,,,,,
2/8/24 12:03,ON3,33,2439,1992,0.817,0,0,59,7,0,,,,,,,,
2/8/24 12:20,ON3,34,2279,1843,0.809,0,0.016,141,2,0,,,,,,,,
2/8/24 12:36,ON3,35,3109,2588,0.833,0,0.016,456,55,0,,,,,,,,
2/8/24 12:53,ON3,36,2705,2279,0.842,0.14,0,480,133,12,,,,,,,,
2/8/24 13:10,ON3,37,2347,2103,0.896,0,0.016,77,5,0,,,,,,,,
2/8/24 13:27,ON3,38,2417,2131,0.881,0,0,102,54,2,,,,,,,,
2/8/24 13:44,ON3,39,2396,1986,0.829,0.02,0.016,20,4,0,,,,,,,,
2/8/24 14:01,ON3,40,2972,2706,0.911,0.11,0.096,876,245,87,,,,,,,,
2/8/24 14:18,ON3,41,2484,2263,0.911,0,0.016,301,17,1,,,,,,,,
2/8/24 14:35,ON3,42,3851,3450,0.896,0,0.016,208,94,7,,,,,,,,
2/8/24 15:08,OFF4,1,2389,1889,0.791,0,0,202,47,0,,,,,,,,
2/8/24 15:25,OFF4,2,2958,2410,0.815,0.16,0,927,294,19,,,,,,,,
2/8/24 15:42,OFF4,3,2639,2516,0.953,0,0.016,119,48,1,,,,,,,,
2/8/24 15:59,OFF4,4,3500,3418,0.977,0.03,0,773,214,26,,,,,,,,
2/8/24 16:16,OFF4,5,3802,3650,0.96,0.09,0.112,2079,940,843,,,,,,,,
2/8/24 16:33,OFF4,6,2950,2878,0.976,0.15,0,1493,462,321,,,,,,,,
2/8/24 16:50,OFF4,7,3021,2903,0.961,0,0,911,169,40,,,,,,,,
2/8/24 17:06,OFF4,8,3824,3734,0.976,0.18,0.128,2325,1069,969,,,,,,,,
2/8/24 17:23,OFF4,9,3227,3259,1.01,0.08,0,1422,383,156,,,,,,,,
2/8/24 17:40,OFF4,10,2530,2349,0.929,0.18,0.016,326,63,0,,,,,,,,
2/8/24 17:57,OFF4,11,2691,2723,1.012,0.03,0.016,737,224,102,,,,,,,,
2/8/24 18:14,OFF4,12,2819,2969,1.053,0.18,0.112,707,121,40,,,,,,,,
2/8/24 18:31,OFF4,13,3398,3463,1.019,0.05,0.064,1955,894,992,,,,,,,,
2/8/24 18:48,OFF4,14,2696,2724,1.01,0,0.016,855,232,79,,,,,,,,
2/8/24 19:05,OFF4,15,2412,2314,0.96,0,0.016,187,27,0,,,,,,,,
2/8/24 19:21,OFF4,16,3101,3042,0.981,0,0,961,225,34,,,,,,,,
2/8/24 19:38,OFF4,17,3492,3559,1.019,0.11,0.144,1981,761,558,,,,,,,,
2/8/24 19:55,OFF4,18,3283,3324,1.013,0,0.048,1574,631,479,,,,,,,,
2/8/24 20:12,OFF4,19,2510,2386,0.951,0.02,0.016,469,35,0,,,,,,,,
2/8/24 20:29,OFF4,20,2454,2495,1.017,0,0,425,58,0,,,,,,,,
