===============,,,===============,===============,===============,===============,===============,===============,===============,===============
2/5/24 17:33,OFF1,10,3089,2965,0.96,0.18,0.119,1902,767,1003
2/5/24 17:50,OFF1,11,3359,3061,0.911,0,0.136,2359,1076,1462
2/5/24 18:07,OFF1,12,3143,3012,0.958,0.12,0.085,1875,761,709
2/5/24 18:24,OFF1,13,2189,2054,0.938,0,0.051,1097,260,273
2/5/24 18:41,OFF1,14,3245,3083,0.95,0.21,0,1551,526,288
2/5/24 18:58,OFF1,15,3213,2964,0.922,0.03,0.136,2152,887,908
2/5/24 19:15,OFF1,16,2651,2570,0.969,0.17,0,1438,473,431
2/5/24 19:32,OFF1,17,2061,1991,0.966,0,0,737,38,0
2/5/24 19:48,OFF1,18,2324,2096,0.902,0,0,551,4,0
2/5/24 20:05,OFF1,19,2956,2956,1,0.2,0.051,1573,427,205
2/5/24 20:22,OFF1,20,2193,2117,0.965,0,0,539,44,19
2/5/24 20:39,OFF1,21,2891,2700,0.934,0.11,0,552,128,106
2/5/24 20:56,OFF1,22,3277,3072,0.938,0.17,0,1724,621,320
2/5/24 21:13,OFF1,23,2304,2255,0.979,0.03,0.051,1405,313,308
2/5/24 21:30,OFF1,24,2076,1879,0.905,0,0,1211,76,64
2/5/24 21:47,OFF1,25,1942,1758,0.905,0,0,955,42,75
2/5/24 22:03,OFF1,26,2165,1927,0.89,0,0,1540,392,246
2/5/24 22:20,OFF1,27,2094,1774,0.847,0,0,1029,170,351
2/5/24 22:37,OFF1,28,3149,2775,0.881,0.2,0,1095,397,362
2/5/24 22:54,OFF1,29,2622,2431,0.927,0.04,0.153,1301,278,870
2/5/24 23:11,OFF1,30,2055,1950,0.949,0,0,1623,273,673
2/5/24 23:28,OFF1,31,2318,2064,0.89,0,0,927,44,735
2/5/24 23:45,OFF1,32,1888,1726,0.914,0,0,1118,251,247
2/6/24 0:02,OFF1,33,1965,1709,0.869,0,0,994,76,8
2/6/24 0:18,OFF1,34,2011,1701,0.846,0,0,1266,242,340
2/6/24 0:35,OFF1,35,2152,1766,0.821,0,0.017,767,31,400
2/6/24 0:52,OFF1,36,2160,1753,0.812,0,0,800,139,742
2/6/24 1:09,OFF1,37,2303,1962,0.852,0,0,1237,202,165
2/6/24 1:26,OFF1,38,2336,1798,0.77,0,0,674,31,12
2/6/24 1:43,OFF1,39,2822,2153,0.763,0,0,1312,149,71
2/6/24 2:00,OFF1,40,2076,1825,0.879,0.16,0,1050,151,681
2/6/24 2:17,OFF1,41,2327,1932,0.83,0,0,1023,59,595
2/6/24 2:33,OFF1,42,3017,2428,0.805,0.09,0,1343,374,486
2/6/24 3:07,ON1,1,2253,1922,0.853,0,0.017,755,15,810
2/6/24 3:24,ON1,2,1778,1572,0.884,0,0,1008,70,489
2/6/24 3:41,ON1,3,2035,1785,0.877,0,0,1592,393,118
2/6/24 3:58,ON1,4,2074,1860,0.897,0.05,0,993,63,667
2/6/24 4:15,ON1,5,2235,1868,0.836,0,0,939,36,237
2/6/24 4:32,ON1,6,2150,1802,0.838,0,0,1479,110,200
2/6/24 4:48,ON1,7,1967,1563,0.795,0,0,1171,99,125
2/6/24 5:05,ON1,8,1975,1470,0.744,0,0,1170,199,29
2/6/24 5:22,ON1,9,1903,1497,0.787,0,0,1187,251,545
2/6/24 5:39,ON1,10,1838,1417,0.771,0,0,667,71,752
2/6/24 5:56,ON1,11,2012,1606,0.798,0,0,892,80,640
2/6/24 6:13,ON1,12,1769,1394,0.788,0,0,1074,8,41
2/6/24 6:30,ON1,13,1690,1327,0.785,0,0,633,2,11
2/6/24 6:47,ON1,14,1925,1438,0.747,0,0.017,421,63,103
2/6/24 7:03,ON1,15,2644,1990,0.753,0,0,1410,277,597
2/6/24 7:20,ON1,16,1872,1333,0.712,0,0,788,134,777
2/6/24 7:37,ON1,17,1924,1471,0.765,0.03,0,1151,181,173
2/6/24 7:54,ON1,18,1786,1363,0.763,0,0,641,40,563
2/6/24 8:11,ON1,19,2226,1756,0.789,0,0.068,736,177,285
2/6/24 8:28,ON1,20,1845,1404,0.761,0,0,1034,30,108
2/6/24 8:45,ON1,21,1894,1431,0.756,0,0,623,71,140
2/6/24 9:02,ON1,22,1828,1375,0.752,0.03,0,752,62,445
2/6/24 9:18,ON1,23,1675,1224,0.731,0,0,976,123,110
2/6/24 9:35,ON1,24,2901,2284,0.787,0,0,1287,322,387
2/6/24 9:52,ON1,25,2187,1669,0.763,0,0,1283,324,703
2/6/24 10:09,ON1,26,1748,1294,0.74,0,0,641,28,735
2/6/24 10:26,ON1,27,1674,1336,0.798,0,0,678,18,769
2/6/24 10:43,ON1,28,1861,1406,0.755,0,0,1132,27,63
2/6/24 11:00,ON1,29,1710,1360,0.795,0,0,382,35,208
2/6/24 11:17,ON1,30,3396,2680,0.789,0.17,0,1244,310,434
2/6/24 11:33,ON1,31,2704,2459,0.909,0.13,0.119,1577,438,755
2/6/24 11:50,ON1,32,1877,1748,0.931,0,0,704,26,54
2/6/24 12:07,ON1,33,1758,1679,0.956,0,0,447,33,20
2/6/24 12:24,ON1,34,2346,2213,0.944,0,0,1243,197,263
2/6/24 12:41,ON1,35,1863,1761,0.945,0,0,1351,201,820
2/6/24 12:58,ON1,36,1775,1524,0.859,0,0,584,32,750
2/6/24 13:15,ON1,37,2002,1732,0.865,0,0,966,44,636
2/6/24 13:32,ON1,38,3140,2916,0.929,0,0.136,1571,473,413
2/6/24 13:48,ON1,39,2062,1942,0.942,0,0.017,1230,182,386
2/6/24 14:05,ON1,40,2128,2021,0.95,0,0,937,35,420
2/6/24 14:22,ON1,41,1915,1906,0.995,0,0,517,47,161
2/6/24 14:39,ON1,42,1885,1843,0.977,0,0,1347,280,203
2/6/24 15:13,OFF2,1,2729,2665,0.977,0.12,0.017,998,428,768
2/6/24 15:30,OFF2,2,1898,1850,0.975,0,0.017,692,143,470
2/6/24 15:47,OFF2,3,2543,2435,0.958,0,0,559,111,384
2/6/24 16:03,OFF2,4,3036,2747,0.905,0.03,0,1129,345,462
2/6/24 16:20,OFF2,5,2279,2143,0.94,0.18,0.017,890,259,297
2/6/24 16:37,OFF2,6,2771,2690,0.971,0.04,0,1139,291,522
2/6/24 16:54,OFF2,7,2578,2477,0.961,0.18,0,742,163,381
2/6/24 17:11,OFF2,8,2248,2219,0.987,0,0.051,639,137,685
2/6/24 17:28,OFF2,9,2609,2474,0.948,0.08,0,979,273,486
2/6/24 17:45,OFF2,10,3101,3025,0.976,0,0.119,1687,702,800
2/6/24 18:02,OFF2,11,2821,2658,0.942,0,0,406,54,225
2/6/24 18:18,OFF2,12,2839,2732,0.963,0.07,0.085,1445,686,582
2/6/24 18:35,OFF2,13,2556,2547,0.996,0.07,0.034,761,172,563
2/6/24 18:52,OFF2,14,2709,2551,0.942,0,0.051,718,156,627
2/6/24 19:09,OFF2,15,2793,2864,1.025,0,0.068,1183,424,782
2/6/24 19:26,OFF2,16,2357,2318,0.983,0,0,1520,551,48
2/6/24 19:43,OFF2,17,2701,2728,1.01,0,0,731,192,423
2/6/24 20:00,OFF2,18,2416,2426,1.004,0,0.102,872,328,576
2/6/24 20:17,OFF2,19,3000,2969,0.99,0,0.068,1244,365,362
2/6/24 20:33,OFF2,20,2426,2321,0.957,0,0.034,1054,444,461
2/6/24 20:50,OFF2,21,2400,2270,0.946,0.03,0,580,119,266
2/6/24 21:07,OFF2,22,2844,2721,0.957,0.06,0.085,1078,396,934
2/6/24 21:24,OFF2,23,2666,2603,0.976,0,0,721,130,266
2/6/24 21:41,OFF2,24,2954,2932,0.993,0.12,0.119,1603,739,905
2/6/24 21:58,OFF2,25,2309,2269,0.983,0.14,0,1149,320,493
2/6/24 22:15,OFF2,26,2480,2373,0.957,0,0.034,1035,349,220
2/6/24 22:32,OFF2,27,2850,2708,0.95,0.1,0.051,900,305,520
2/6/24 22:48,OFF2,28,2429,2302,0.948,0,0,740,214,202
2/6/24 23:05,OFF2,29,2952,2867,0.971,0,0,994,300,456
2/6/24 23:22,OFF2,30,2371,2274,0.959,0.11,0.119,1156,438,801
2/6/24 23:39,OFF2,31,2686,2571,0.957,0,0,1264,317,258
2/6/24 23:56,OFF2,32,2954,2834,0.96,0.16,0.085,1307,515,631
2/7/24 0:13,OFF2,33,2380,2302,0.967,0,0,494,96,257
2/7/24 0:30,OFF2,34,2748,2573,0.936,0,0,615,137,292
2/7/24 0:47,OFF2,35,2680,2551,0.952,0.13,0.085,1233,512,632
2/7/24 1:03,OFF2,36,2367,2269,0.958,0,0,232,44,223
2/7/24 1:20,OFF2,37,2487,2399,0.965,0,0.034,498,118,414
2/7/24 1:37,OFF2,38,3234,2894,0.895,0.03,0.034,1447,688,509
2/7/24 1:54,OFF2,39,2511,2288,0.911,0,0.051,589,144,376
2/7/24 2:11,OFF2,40,2679,2490,0.929,0.13,0,776,288,683
2/7/24 2:28,OFF2,41,2517,2302,0.915,0,0,472,51,387
2/7/24 2:45,OFF2,42,2444,2181,0.893,0,0,907,215,722
2/7/24 3:02,ON2,1,2596,2024,0.78,0,0,572,37,712
2/7/24 3:18,ON2,2,2731,2370,0.868,0.09,0.017,780,178,656
2/7/24 3:35,ON2,3,1700,1580,0.93,0,0.034,584,216,584
2/7/24 3:52,ON2,4,1800,1523,0.846,0,0,454,104,131
2/7/24 4:09,ON2,5,1781,1535,0.862,0,0,664,60,1
2/7/24 4:26,ON2,6,1922,1567,0.815,0,0,497,21,13
2/7/24 4:43,ON2,7,2066,1909,0.924,0.13,0.051,933,334,752
2/7/24 5:00,ON2,8,1952,1677,0.859,0,0,431,43,674
2/7/24 5:17,ON2,9,1707,1461,0.856,0,0,287,36,695
2/7/24 5:33,ON2,10,1921,1544,0.803,0,0.017,239,36,678
2/7/24 5:50,ON2,11,2291,1918,0.837,0,0,667,112,404
2/7/24 6:07,ON2,12,1991,1645,0.826,0,0,381,55,720
2/7/24 6:24,ON2,13,1963,1606,0.818,0,0,463,10,706
2/7/24 6:41,ON2,14,1866,1541,0.826,0,0,502,62,1014
2/7/24 6:58,ON2,15,2433,2161,0.889,0.12,0.034,979,416,735
2/7/24 7:15,ON2,16,1752,1604,0.915,0,0,404,31,761
2/7/24 7:32,ON2,17,1810,1567,0.866,0.03,0,388,21,690
2/7/24 7:48,ON2,18,2074,1713,0.826,0,0,448,64,390
2/7/24 8:05,ON2,19,2682,2391,0.891,0,0.085,1346,489,648
2/7/24 8:22,ON2,20,1887,1736,0.92,0,0,406,37,697
2/7/24 8:39,ON2,21,1646,1590,0.966,0,0,379,41,667
2/7/24 8:56,ON2,22,1700,1616,0.951,0,0,674,121,2
2/7/24 9:13,ON2,23,1426,1390,0.975,0,0,383,73,261
2/7/24 9:30,ON2,24,1907,1759,0.922,0,0,435,25,947
2/7/24 9:47,ON2,25,1949,1696,0.87,0,0,393,33,455
2/7/24 10:03,ON2,26,1892,1566,0.828,0,0.017,305,33,83
2/7/24 10:20,ON2,27,1621,1470,0.907,0.03,0,405,38,735
2/7/24 10:37,ON2,28,2602,2359,0.907,0,0.017,944,296,388
2/7/24 10:54,ON2,29,1720,1628,0.946,0,0,323,58,369
2/7/24 11:11,ON2,30,1820,1672,0.918,0,0,131,17,21
2/7/24 11:28,ON2,31,1646,1617,0.982,0,0,442,63,8
2/7/24 11:45,ON2,32,1952,1792,0.918,0,0,377,63,471
2/7/24 12:02,ON2,33,2295,2154,0.939,0,0,415,83,197
2/7/24 12:18,ON2,34,1633,1458,0.892,0,0,325,71,335
2/7/24 12:35,ON2,35,1976,1728,0.875,0,0,192,26,35
2/7/24 12:52,ON2,36,2396,1945,0.812,0,0,481,130,132
2/7/24 13:09,ON2,37,2415,2268,0.939,0,0.102,673,221,718
2/7/24 13:26,ON2,38,1811,1759,0.971,0,0,435,77,79
2/7/24 13:43,ON2,39,1751,1689,0.965,0,0,318,41,30
2/7/24 14:00,ON2,40,1707,1607,0.941,0,0.017,230,34,255
2/7/24 14:17,ON2,41,2968,2618,0.882,0.12,0,865,425,484
2/7/24 14:33,ON2,42,2841,2687,0.946,0.24,0.119,1099,477,514
2/7/24 15:07,OFF3,1,1973,1854,0.94,0,0,765,339,546
2/7/24 15:24,OFF3,2,2790,2672,0.958,0.1,0,2090,893,606
2/7/24 15:41,OFF3,3,2490,2485,0.998,0,0,1124,286,717
2/7/24 15:58,OFF3,4,2340,2267,0.969,0,0,1480,782,239
2/7/24 16:15,OFF3,5,2185,2115,0.968,0.18,0.051,1357,612,349
2/7/24 16:32,OFF3,6,2938,2873,0.978,0.15,0.051,1623,675,431
2/7/24 16:48,OFF3,7,2797,2678,0.957,0,0,902,88,168
2/7/24 17:05,OFF3,8,2832,2632,0.929,0,0.102,1455,408,400
2/7/24 17:22,OFF3,9,2470,2468,0.999,0.16,0.017,1477,569,780
2/7/24 17:39,OFF3,10,2687,2720,1.012,0,0,1372,397,323
2/7/24 17:56,OFF3,11,2693,2581,0.958,0,0.034,1407,444,471
2/7/24 18:13,OFF3,12,2655,2593,0.977,0.22,0.034,1223,419,572
2/7/24 18:30,OFF3,13,2503,2480,0.991,0,0.017,610,132,250
2/7/24 18:47,OFF3,14,2411,2372,0.984,0.15,0,1452,493,648
2/7/24 19:03,OFF3,15,2834,2778,0.98,0,0.068,1184,263,394
2/7/24 19:20,OFF3,16,2299,2212,0.962,0.16,0.051,1175,442,725
2/7/24 19:37,OFF3,17,3327,3162,0.95,0.18,0.068,1389,435,649
2/7/24 19:54,OFF3,18,2344,2440,1.041,0,0.051,1302,379,557
2/7/24 20:11,OFF3,19,2693,2695,1.001,0,0,961,193,320
2/7/24 20:28,OFF3,20,2592,2628,1.014,0.17,0.034,1743,577,497
2/7/24 20:45,OFF3,21,2266,2267,1.001,0,0.017,941,84,290
2/7/24 21:02,OFF3,22,2625,2530,0.964,0,0,1334,356,292
2/7/24 21:18,OFF3,23,3219,3167,0.984,0.13,0.068,1914,829,979
2/7/24 21:35,OFF3,24,2225,2200,0.989,0,0.068,1636,638,1022
2/7/24 21:52,OFF3,25,2935,2690,0.917,0,0,1431,501,372
2/7/24 22:09,OFF3,26,2588,2538,0.981,0.18,0.034,1839,824,877
2/7/24 22:26,OFF3,27,2450,2299,0.938,0,0,758,86,358
2/7/24 22:43,OFF3,28,2782,2701,0.971,0.12,0.068,1635,530,627
2/7/24 23:00,OFF3,29,2594,2480,0.956,0,0,1421,575,9
2/7/24 23:17,OFF3,30,2420,2156,0.891,0,0,767,109,378
2/7/24 23:33,OFF3,31,3228,2835,0.878,0.12,0.051,1398,534,557
2/7/24 23:50,OFF3,32,2491,2232,0.896,0,0.051,1135,233,368
2/8/24 0:07,OFF3,33,2353,2065,0.877,0,0,1450,538,33
2/8/24 0:24,OFF3,34,2893,2592,0.896,0,0.051,1648,507,602
2/8/24 0:41,OFF3,35,2196,1905,0.867,0,0,1181,228,195
2/8/24 0:58,OFF3,36,3057,2603,0.852,0,0,821,193,348
2/8/24 1:15,OFF3,37,2837,2360,0.832,0.06,0.034,1818,760,710
2/8/24 1:32,OFF3,38,2416,2099,0.869,0,0,1077,281,125
2/8/24 1:48,OFF3,39,2176,1795,0.825,0,0,1106,378,357
2/8/24 2:05,OFF3,40,2875,2485,0.864,0.1,0.034,1939,833,831
2/8/24 2:22,OFF3,41,2399,1935,0.807,0,0.034,801,187,666
2/8/24 2:39,OFF3,42,2505,2051,0.819,0,0,807,241,222
2/8/24 3:13,ON3,1,2411,1955,0.811,0,0,445,65,857
2/8/24 3:30,ON3,2,2125,1692,0.796,0,0,928,116,171
2/8/24 3:47,ON3,3,2899,2234,0.77,0.04,0,2039,722,216
2/8/24 4:03,ON3,4,1773,1536,0.867,0.15,0.034,624,217,635
2/8/24 4:20,ON3,5,2033,1775,0.873,0,0.017,233,42,127
2/8/24 4:37,ON3,6,2202,1836,0.834,0,0,158,33,37
2/8/24 4:54,ON3,7,2290,1854,0.81,0,0,623,153,519
2/8/24 5:11,ON3,8,2668,2117,0.794,0.08,0,502,126,166
2/8/24 5:28,ON3,9,1886,1867,0.99,0.11,0.051,1113,376,484
2/8/24 5:45,ON3,10,1780,1636,0.919,0,0,627,139,331
2/8/24 6:02,ON3,11,1686,1496,0.887,0.03,0,841,234,57
2/8/24 6:18,ON3,12,1837,1602,0.872,0,0.051,923,196,404
2/8/24 6:35,ON3,13,1882,1533,0.814,0,0,1204,169,11
2/8/24 6:52,ON3,14,1779,1555,0.874,0,0,549,59,64
2/8/24 7:09,ON3,15,2039,1851,0.907,0,0,470,100,755
2/8/24 7:26,ON3,16,1717,1520,0.885,0,0,750,208,46
2/8/24 7:43,ON3,17,2894,2599,0.898,0.18,0.085,1745,827,554
2/8/24 8:00,ON3,18,1746,1714,0.982,0,0.017,421,78,429
2/8/24 8:17,ON3,19,2005,1782,0.889,0,0,267,31,18
2/8/24 8:33,ON3,20,1751,1479,0.845,0,0,156,14,684
2/8/24 8:50,ON3,21,1897,1628,0.858,0.03,0,381,37,454
2/8/24 9:07,ON3,22,1739,1526,0.877,0,0,510,57,603
2/8/24 9:24,ON3,23,1678,1430,0.852,0,0,367,9,499
2/8/24 9:41,ON3,24,2560,2253,0.88,0.15,0,1133,337,629
2/8/24 9:58,ON3,25,1653,1510,0.914,0,0,692,225,717
2/8/24 10:15,ON3,26,1722,1644,0.955,0,0,353,15,817
2/8/24 10:32,ON3,27,1798,1649,0.917,0,0,586,0,688
2/8/24 10:48,ON3,28,1831,1515,0.828,0,0,417,27,411
2/8/24 11:05,ON3,29,1858,1609,0.866,0,0,170,10,23
2/8/24 11:22,ON3,30,1738,1558,0.897,0,0.017,456,122,330
2/8/24 11:39,ON3,31,2071,1685,0.814,0,0,579,97,14
2/8/24 11:56,ON3,32,1741,1502,0.863,0,0,731,110,15
2/8/24 12:13,ON3,33,3147,2702,0.859,0.18,0.068,1126,393,247
2/8/24 12:30,ON3,34,1859,1882,1.013,0,0.034,698,244,791
2/8/24 12:47,ON3,35,1781,1660,0.932,0,0,455,59,709
2/8/24 13:03,ON3,36,2174,1816,0.835,0,0,657,126,277
2/8/24 13:20,ON3,37,2058,1780,0.865,0,0,388,74,43
2/8/24 13:37,ON3,38,1728,1577,0.913,0.03,0.017,372,27,365
2/8/24 13:54,ON3,39,2294,2060,0.898,0,0,959,182,421
2/8/24 14:11,ON3,40,2340,2010,0.859,0,0,607,119,362
2/8/24 14:28,ON3,41,2728,2461,0.902,0,0.034,1162,346,582
2/8/24 14:45,ON3,42,2519,2223,0.883,0,0,1404,690,291
2/8/24 15:02,OFF4,1,2069,1811,0.875,0,0,1213,591,898
2/8/24 15:18,OFF4,2,2450,2057,0.84,0,0,1125,572,851
2/8/24 15:35,OFF4,3,2486,2342,0.942,0.05,0,1039,404,403
2/8/24 15:52,OFF4,4,3105,2858,0.92,0.1,0,1351,597,625
2/8/24 16:09,OFF4,5,2331,2161,0.927,0,0.017,618,192,921
2/8/24 16:26,OFF4,6,2131,1891,0.888,0,0,1477,621,330
2/8/24 16:43,OFF4,7,2985,2892,0.969,0,0,1518,631,463
2/8/24 17:00,OFF4,8,2530,2653,1.048,0,0.085,1284,465,230
2/8/24 17:17,OFF4,9,2886,2711,0.939,0.1,0.085,1790,801,561
2/8/24 17:33,OFF4,10,2440,2330,0.955,0.05,0,1061,424,354
2/8/24 17:50,OFF4,11,2757,2674,0.97,0,0.034,1311,535,814
2/8/24 18:07,OFF4,12,2336,2281,0.976,0.13,0.034,1189,435,588
2/8/24 18:24,OFF4,13,2273,2337,1.028,0.13,0.034,945,189,359
2/8/24 18:41,OFF4,14,2679,2623,0.979,0,0.034,1530,692,452
2/8/24 18:58,OFF4,15,3463,3480,1.005,0.2,0.068,2018,924,821
2/8/24 19:15,OFF4,16,2473,2428,0.982,0,0.034,1291,584,376
2/8/24 19:32,OFF4,17,2530,2402,0.949,0.06,0.051,1244,408,490
2/8/24 19:48,OFF4,18,2310,2186,0.946,0,0,1402,624,102
2/8/24 20:05,OFF4,19,2719,2567,0.944,0,0,1280,560,514
2/8/24 20:22,OFF4,20,2318,2229,0.962,0.13,0.034,1324,467,206
2/8/24 20:39,OFF4,21,2150,2007,0.934,0,0,740,247,354
2/8/24 20:56,OFF4,22,3427,3280,0.957,0.11,0.051,1981,908,760
2/8/24 21:13,OFF4,23,2555,2530,0.99,0.07,0.051,1249,453,685
2/8/24 21:30,OFF4,24,2523,2253,0.893,0,0,2910,1306,70
2/8/24 21:47,OFF4,25,2946,2558,0.868,0.09,0.034,2432,1037,631
2/8/24 22:03,OFF4,26,2315,2109,0.911,0.06,0.017,1456,549,395
2/8/24 22:20,OFF4,27,2314,2119,0.916,0,0.017,451,267,732
2/8/24 22:37,OFF4,28,2474,2297,0.928,0,0.017,1300,636,516
2/8/24 22:54,OFF4,29,2151,1750,0.814,0,0.034,831,447,603
2/8/24 23:11,OFF4,30,2448,2003,0.818,0,0.017,1626,1061,316
2/8/24 23:28,OFF4,31,2337,2126,0.91,0.11,0.034,1255,539,441
2/8/24 23:45,OFF4,32,2247,2009,0.894,0,0,1493,801,16
2/9/24 0:02,OFF4,33,2136,1739,0.814,0,0.017,1165,505,585
2/9/24 0:18,OFF4,34,2611,2136,0.818,0,0,1330,674,196
2/9/24 0:35,OFF4,35,1957,1727,0.882,0.09,0.051,1010,346,546
2/9/24 0:52,OFF4,36,2303,1970,0.855,0,0,1521,856,25
2/9/24 1:09,OFF4,37,2873,2521,0.878,0.07,0,922,384,986
2/9/24 1:26,OFF4,38,2484,2311,0.93,0.13,0.136,1689,868,751
2/9/24 1:43,OFF4,39,1795,1721,0.959,0,0,1044,349,369
2/9/24 2:00,OFF4,40,2738,2369,0.865,0,0.017,1496,633,207
2/9/24 2:17,OFF4,41,1935,1769,0.914,0.14,0.085,1371,610,307
2/9/24 2:33,OFF4,42,2280,1979,0.868,0,0,918,279,8
2/9/24 3:07,ON4,1,1814,1578,0.869,0,0,428,157,830
2/9/24 3:24,ON4,2,1558,1351,0.867,0,0,1505,851,5
2/9/24 3:41,ON4,3,3191,2790,0.874,0,0.034,1679,957,619
2/9/24 3:58,ON4,4,1959,1808,0.923,0,0.051,771,241,648
2/9/24 4:15,ON4,5,1896,1695,0.894,0,0.017,1829,1104,0
2/9/24 4:32,ON4,6,1936,1625,0.839,0,0,2266,1346,4
2/9/24 4:48,ON4,7,1783,1510,0.847,0,0,1307,410,4
2/9/24 5:05,ON4,8,1701,1463,0.86,0,0,1388,463,0
2/9/24 5:22,ON4,9,2043,1614,0.79,0,0,857,191,28
2/9/24 5:39,ON4,10,2900,2288,0.789,0.03,0,1464,751,153
2/9/24 5:56,ON4,11,2324,2136,0.919,0.09,0.068,1491,639,543
2/9/24 6:13,ON4,12,1542,1503,0.974,0,0,515,175,900
2/9/24 6:30,ON4,13,2899,2525,0.871,0.03,0,880,471,882
2/9/24 6:47,ON4,14,1778,1565,0.88,0,0,1544,373,733
2/9/24 7:03,ON4,15,1863,1587,0.852,0,0,1276,207,622
2/9/24 7:20,ON4,16,1729,1402,0.811,0,0,2417,1121,9
2/9/24 7:37,ON4,17,2165,1698,0.784,0,0,2246,923,53
2/9/24 7:54,ON4,18,1481,1283,0.866,0,0,2414,979,0
2/9/24 8:11,ON4,19,1616,1362,0.842,0,0.017,2140,792,26
2/9/24 8:28,ON4,20,2285,1747,0.765,0.03,0,2359,856,224
2/9/24 8:45,ON4,21,2485,2167,0.872,0.12,0.017,1742,714,819
2/9/24 9:02,ON4,22,1891,1613,0.853,0,0.017,1651,618,657
2/9/24 9:18,ON4,23,1916,1583,0.826,0,0,1582,594,93
2/9/24 9:35,ON4,24,1639,1446,0.882,0,0,2084,1125,141
2/9/24 9:52,ON4,25,1753,1472,0.839,0,0,2505,1652,0
2/9/24 10:09,ON4,26,1666,1404,0.843,0.02,0,2117,1273,0
2/9/24 10:26,ON4,27,1901,1547,0.814,0,0,1528,679,472
2/9/24 10:43,ON4,28,2208,1979,0.896,0.13,0.017,1969,717,876
2/9/24 11:00,ON4,29,1700,1607,0.945,0,0,1572,389,34
2/9/24 11:17,ON4,30,1775,1639,0.923,0,0,2311,1082,0
2/9/24 11:33,ON4,31,1979,1652,0.835,0,0,2058,933,13
2/9/24 11:50,ON4,32,1679,1492,0.888,0,0,2554,1266,0
2/9/24 12:07,ON4,33,2889,2539,0.879,0,0,2649,1299,139
2/9/24 12:24,ON4,34,2258,1981,0.877,0,0.017,2013,602,999
2/9/24 12:41,ON4,35,1795,1436,0.8,0,0,2254,778,70
2/9/24 12:58,ON4,36,1869,1522,0.815,0,0,2003,650,189
2/9/24 13:15,ON4,37,2962,2430,0.82,0.14,0,2142,785,982
2/9/24 13:32,ON4,38,1893,1712,0.905,0.09,0.051,2740,1178,129
2/9/24 13:48,ON4,39,2179,2024,0.929,0,0,2192,653,11
2/9/24 14:05,ON4,40,1906,1772,0.93,0,0,2971,1349,6
2/9/24 14:22,ON4,41,2721,2326,0.855,0.05,0,2478,1121,425
2/9/24 14:39,ON4,42,1590,1519,0.955,0,0,2277,837,596
