===============,,,===============,===============,===============,===============,===============,===============,===============,===============
2/5/24 17:51,OFF1,11,3991,3778,0.947,0.14,0.068,1721,735,707
2/5/24 18:08,OFF1,12,4004,3920,0.979,0.18,0.017,1669,806,1008
2/5/24 18:25,OFF1,13,3914,3703,0.946,0,0.051,2253,1045,1657
2/5/24 18:42,OFF1,14,3831,3617,0.944,0.05,0.068,1735,627,628
2/5/24 18:59,OFF1,15,4060,3844,0.947,0.13,0.051,1677,693,937
2/5/24 19:16,OFF1,16,3786,3559,0.94,0.1,0.068,1654,761,1012
2/5/24 19:33,OFF1,17,3731,3587,0.961,0.16,0.068,1732,786,1139
2/5/24 19:50,OFF1,18,3609,3433,0.951,0.03,0.051,1566,544,596
2/5/24 20:06,OFF1,19,3606,3430,0.951,0,0.051,1064,466,381
2/5/24 20:23,OFF1,20,2666,2474,0.928,0,0,742,135,39
2/5/24 20:40,OFF1,21,2492,2346,0.941,0,0,193,16,0
2/5/24 20:57,OFF1,22,3512,3329,0.948,0.1,0.051,972,157,70
2/5/24 21:14,OFF1,23,2607,2298,0.882,0,0,27,5,0
2/5/24 21:31,OFF1,24,2761,2415,0.875,0,0,127,24,0
2/5/24 21:48,OFF1,25,3680,3520,0.957,0,0.034,1284,561,532
2/5/24 22:05,OFF1,26,2364,2174,0.919,0,0.085,274,107,184
2/5/24 22:21,OFF1,27,2764,2513,0.909,0,0,40,6,0
2/5/24 22:38,OFF1,28,3740,3588,0.959,0.16,0.085,971,278,152
2/5/24 22:55,OFF1,29,3153,3011,0.955,0.1,0.085,1059,316,514
2/5/24 23:12,OFF1,30,2560,2390,0.933,0,0,674,141,1
2/5/24 23:29,OFF1,31,2582,2386,0.924,0,0,111,22,0
2/5/24 23:46,OFF1,32,2569,2340,0.911,0,0,63,20,0
2/6/24 0:03,OFF1,33,2509,2189,0.873,0,0,37,3,0
2/6/24 0:20,OFF1,34,3428,3223,0.94,0.14,0,469,74,3
2/6/24 0:36,OFF1,35,2639,2339,0.886,0,0,297,129,45
2/6/24 0:53,OFF1,36,2664,2279,0.855,0,0,100,6,0
2/6/24 1:10,OFF1,37,2471,2310,0.935,0.14,0,289,39,2
2/6/24 1:27,OFF1,38,2655,2473,0.932,0,0,35,12,0
2/6/24 1:44,OFF1,39,3187,2974,0.933,0,0.017,205,49,1
2/6/24 2:01,OFF1,40,3509,3179,0.906,0.12,0.085,1259,408,408
2/6/24 2:18,OFF1,41,3387,3184,0.94,0.04,0.136,1205,308,219
2/6/24 2:35,OFF1,42,2420,2123,0.877,0,0,628,153,0
2/6/24 3:08,ON1,1,2616,2073,0.792,0,0,104,8,0
2/6/24 3:25,ON1,2,2554,2038,0.798,0,0.017,181,29,0
2/6/24 3:42,ON1,3,2900,2698,0.93,0.29,0.017,446,97,32
2/6/24 3:59,ON1,4,2272,2160,0.95,0,0,182,28,0
2/6/24 4:16,ON1,5,2519,2296,0.911,0,0,31,8,0
2/6/24 4:33,ON1,6,3792,3591,0.947,0,0.051,573,133,121
2/6/24 4:50,ON1,7,3666,3439,0.938,0.09,0.102,1310,503,509
2/6/24 5:06,ON1,8,3245,3072,0.947,0.14,0,689,200,6
2/6/24 5:23,ON1,9,2523,2332,0.925,0,0,170,22,0
2/6/24 5:40,ON1,10,2477,2273,0.918,0,0,65,13,0
2/6/24 5:57,ON1,11,2296,2117,0.922,0,0,39,12,0
2/6/24 6:14,ON1,12,3210,2852,0.888,0.07,0,127,43,0
2/6/24 6:31,ON1,13,2528,2484,0.983,0.04,0,861,170,1
2/6/24 6:48,ON1,14,2466,2220,0.9,0,0.017,38,14,0
2/6/24 7:05,ON1,15,2507,2155,0.86,0,0,93,31,0
2/6/24 7:21,ON1,16,3584,3329,0.929,0.13,0.068,1088,429,170
2/6/24 7:38,ON1,17,2390,2286,0.956,0.03,0,489,118,21
2/6/24 7:55,ON1,18,2535,2332,0.92,0,0,63,7,0
2/6/24 8:12,ON1,19,2487,2147,0.863,0,0,372,27,0
2/6/24 8:29,ON1,20,3203,2810,0.877,0.13,0,255,73,7
2/6/24 8:46,ON1,21,2933,2843,0.969,0,0,981,185,0
2/6/24 9:03,ON1,22,2271,2032,0.894,0,0.068,363,85,14
2/6/24 9:20,ON1,23,2441,2139,0.876,0,0,92,7,0
2/6/24 9:36,ON1,24,2354,2042,0.867,0,0,80,13,0
2/6/24 9:53,ON1,25,2415,2182,0.904,0.13,0,175,53,0
2/6/24 10:10,ON1,26,2314,2170,0.938,0,0,138,17,0
2/6/24 10:27,ON1,27,3158,2904,0.92,0.18,0.034,217,58,20
2/6/24 10:44,ON1,28,2369,2188,0.924,0,0.017,478,56,5
2/6/24 11:01,ON1,29,2619,2469,0.943,0,0,21,5,0
2/6/24 11:18,ON1,30,2288,2149,0.939,0.04,0,93,18,0
2/6/24 11:35,ON1,31,2657,2564,0.965,0.07,0,146,29,0
2/6/24 11:51,ON1,32,2842,2618,0.921,0,0.017,195,65,11
2/6/24 12:08,ON1,33,3693,3595,0.973,0.12,0.102,1013,316,378
2/6/24 12:25,ON1,34,2854,2843,0.996,0.05,0.051,573,165,156
2/6/24 12:42,ON1,35,2524,2398,0.95,0,0,21,7,0
2/6/24 12:59,ON1,36,2402,2212,0.921,0,0,58,6,0
2/6/24 13:16,ON1,37,2402,2282,0.95,0.08,0,140,36,0
2/6/24 13:33,ON1,38,2416,2285,0.946,0,0,80,12,0
2/6/24 13:50,ON1,39,2899,2628,0.907,0.14,0,434,151,20
2/6/24 14:06,ON1,40,3075,2898,0.942,0,0,924,52,2
2/6/24 14:23,ON1,41,2447,2198,0.898,0,0,20,6,0
2/6/24 14:40,ON1,42,2644,2334,0.883,0,0,172,22,0
2/6/24 15:14,OFF2,1,2936,2756,0.939,0.02,0,833,304,39
2/6/24 15:31,OFF2,2,2427,2130,0.878,0,0,101,13,0
2/6/24 15:48,OFF2,3,2670,2343,0.878,0.17,0,277,69,5
2/6/24 16:05,OFF2,4,2581,2419,0.937,0,0,222,39,0
2/6/24 16:21,OFF2,5,3718,3504,0.943,0,0,733,180,1
2/6/24 16:38,OFF2,6,2709,2511,0.927,0.11,0,855,159,9
2/6/24 16:55,OFF2,7,2947,2714,0.921,0,0,305,99,0
2/6/24 17:12,OFF2,8,3582,3518,0.982,0,0.017,702,174,54
2/6/24 17:29,OFF2,9,4012,3941,0.982,0.05,0.068,1584,715,829
2/6/24 17:46,OFF2,10,3782,3664,0.969,0.08,0.017,1709,687,705
2/6/24 18:03,OFF2,11,3289,3071,0.934,0,0.034,928,301,158
2/6/24 18:20,OFF2,12,3852,3765,0.977,0,0.068,1686,770,1258
2/6/24 18:36,OFF2,13,3734,3584,0.96,0.14,0.034,1509,692,771
2/6/24 18:53,OFF2,14,2715,2609,0.961,0.06,0,751,193,15
2/6/24 19:10,OFF2,15,3771,3692,0.979,0,0.102,1030,425,450
2/6/24 19:27,OFF2,16,3320,3267,0.984,0.09,0.034,1305,556,674
2/6/24 19:44,OFF2,17,2782,2654,0.954,0,0,553,63,6
2/6/24 20:01,OFF2,18,3854,3825,0.992,0,0.085,1488,610,863
2/6/24 20:18,OFF2,19,3752,3733,0.995,0.07,0.102,1911,981,1264
2/6/24 20:35,OFF2,20,3135,3105,0.991,0,0,881,290,41
2/6/24 20:51,OFF2,21,2413,2318,0.961,0,0,321,30,0
2/6/24 21:08,OFF2,22,3093,3095,1.001,0.17,0.034,1125,400,67
2/6/24 21:25,OFF2,23,2472,2418,0.978,0.06,0,467,68,0
2/6/24 21:42,OFF2,24,2546,2595,1.019,0.1,0.034,841,231,21
2/6/24 21:59,OFF2,25,3774,3687,0.977,0,0.051,850,334,618
2/6/24 22:16,OFF2,26,2959,2995,1.012,0.06,0,1145,499,470
2/6/24 22:33,OFF2,27,2669,2558,0.958,0,0,346,46,0
2/6/24 22:50,OFF2,28,3032,2860,0.943,0.17,0,395,64,0
2/6/24 23:06,OFF2,29,2682,2626,0.979,0,0.051,843,242,42
2/6/24 23:23,OFF2,30,3163,3076,0.972,0,0,414,73,0
2/6/24 23:40,OFF2,31,2574,2558,0.994,0.11,0,607,165,0
2/6/24 23:57,OFF2,32,3509,3440,0.98,0.12,0.136,681,226,146
2/7/24 0:14,OFF2,33,3586,3566,0.995,0,0.051,1386,636,888
2/7/24 0:31,OFF2,34,2378,2414,1.015,0,0,790,212,0
2/7/24 0:48,OFF2,35,2980,2783,0.934,0.02,0,356,54,0
2/7/24 1:05,OFF2,36,2749,2554,0.929,0.08,0,420,88,1
2/7/24 1:21,OFF2,37,3274,3203,0.978,0.09,0,648,225,6
2/7/24 1:38,OFF2,38,2773,2636,0.951,0,0,413,79,0
2/7/24 1:55,OFF2,39,3495,3423,0.979,0.08,0,1005,377,36
2/7/24 2:12,OFF2,40,3258,3320,1.019,0.09,0.102,1267,415,41
2/7/24 2:29,OFF2,41,2403,2410,1.003,0.11,0.085,748,300,82
2/7/24 2:46,OFF2,42,2603,2515,0.966,0,0,315,35,0
2/7/24 3:03,ON2,1,3058,2848,0.931,0.04,0,357,68,0
2/7/24 3:20,ON2,2,2776,2679,0.965,0.06,0.051,1137,328,40
2/7/24 3:36,ON2,3,2459,2310,0.939,0,0,283,34,0
2/7/24 3:53,ON2,4,2843,2477,0.871,0.06,0,584,166,14
2/7/24 4:10,ON2,5,3529,3410,0.966,0.13,0.068,1334,579,572
2/7/24 4:27,ON2,6,2836,2816,0.993,0,0,1506,470,1
2/7/24 4:44,ON2,7,2341,2248,0.96,0,0,500,138,0
2/7/24 5:01,ON2,8,2383,2220,0.932,0.16,0,610,202,23
2/7/24 5:18,ON2,9,2474,2456,0.993,0,0.017,425,106,0
2/7/24 5:35,ON2,10,2502,2383,0.953,0,0,459,144,0
2/7/24 5:51,ON2,11,3496,3155,0.903,0.11,0,553,186,26
2/7/24 6:08,ON2,12,3273,3133,0.957,0,0.068,1489,548,222
2/7/24 6:25,ON2,13,2346,2150,0.917,0,0,633,192,0
2/7/24 6:42,ON2,14,2702,2391,0.885,0,0,762,155,0
2/7/24 6:59,ON2,15,2848,2454,0.862,0,0,540,162,5
2/7/24 7:16,ON2,16,3112,2834,0.911,0.13,0,1178,411,15
2/7/24 7:33,ON2,17,2305,2185,0.948,0,0,446,125,0
2/7/24 7:50,ON2,18,2274,2053,0.903,0,0,425,113,0
2/7/24 8:06,ON2,19,2355,2078,0.882,0,0,460,130,0
2/7/24 8:23,ON2,20,2639,2352,0.891,0.05,0.017,500,141,0
2/7/24 8:40,ON2,21,3015,2860,0.949,0.07,0.068,1287,542,91
2/7/24 8:57,ON2,22,2285,2064,0.903,0,0,757,204,0
2/7/24 9:14,ON2,23,2397,2159,0.901,0,0.017,506,129,0
2/7/24 9:31,ON2,24,2438,2167,0.889,0.09,0,492,142,0
2/7/24 9:48,ON2,25,2443,2262,0.926,0.02,0,529,128,0
2/7/24 10:05,ON2,26,2993,2754,0.92,0,0,657,210,6
2/7/24 10:21,ON2,27,3000,2830,0.943,0.07,0.034,1086,391,80
2/7/24 10:38,ON2,28,2428,2157,0.888,0,0,455,118,0
2/7/24 10:55,ON2,29,2575,2247,0.872,0,0,419,107,0
2/7/24 11:12,ON2,30,2332,2011,0.863,0,0,497,136,0
2/7/24 11:29,ON2,31,3055,2938,0.962,0.13,0,1297,497,31
2/7/24 11:46,ON2,32,2410,2274,0.944,0,0,856,280,0
2/7/24 12:03,ON2,33,2440,2222,0.911,0,0,421,129,0
2/7/24 12:20,ON2,34,2984,2822,0.946,0.12,0.085,721,253,26
2/7/24 12:36,ON2,35,2278,2114,0.928,0,0.051,509,166,17
2/7/24 12:53,ON2,36,2451,2152,0.878,0,0,478,130,0
2/7/24 13:10,ON2,37,3210,3044,0.948,0.17,0,1127,285,17
2/7/24 13:27,ON2,38,2582,2415,0.935,0,0,684,218,0
2/7/24 13:44,ON2,39,2458,2269,0.923,0,0,467,111,0
2/7/24 14:01,ON2,40,3118,2951,0.946,0,0,798,264,12
2/7/24 14:18,ON2,41,2303,2059,0.894,0,0.017,794,250,0
2/7/24 14:35,ON2,42,3068,2841,0.926,0.12,0.034,853,308,65
2/7/24 15:08,OFF3,1,4434,3794,0.855,0,0,1009,450,38
2/7/24 15:25,OFF3,2,3230,2839,0.879,0.05,0,1298,557,167
2/7/24 15:42,OFF3,3,2519,2267,0.9,0,0,866,280,0
2/7/24 15:59,OFF3,4,3011,2671,0.887,0.1,0,598,199,0
2/7/24 16:16,OFF3,5,3210,3088,0.962,0,0,740,235,0
2/7/24 16:33,OFF3,6,2984,2789,0.934,0.18,0,545,171,6
2/7/24 16:50,OFF3,7,3027,2866,0.947,0,0,1091,349,21
2/7/24 17:06,OFF3,8,3982,3752,0.942,0.06,0.017,1093,363,97
2/7/24 17:23,OFF3,9,3999,3874,0.969,0.07,0.034,1793,693,341
2/7/24 17:40,OFF3,10,3951,3878,0.982,0.17,0.068,1960,920,752
2/7/24 17:57,OFF3,11,3982,3916,0.984,0.11,0.034,2097,1001,924
2/7/24 18:14,OFF3,12,3776,3750,0.993,0.06,0,1691,609,105
2/7/24 18:31,OFF3,13,3282,3280,0.999,0,0,812,278,3
2/7/24 18:48,OFF3,14,4157,4063,0.977,0,0.136,2187,1106,1245
2/7/24 19:05,OFF3,15,4063,3983,0.98,0,0.085,1762,821,752
2/7/24 19:21,OFF3,16,2749,2737,0.996,0,0,827,254,9
2/7/24 19:38,OFF3,17,3565,3507,0.984,0.17,0.034,851,313,114
2/7/24 19:55,OFF3,18,3867,3897,1.008,0.12,0.085,2142,999,1418
2/7/24 20:12,OFF3,19,4224,4186,0.991,0.11,0.102,1808,868,979
2/7/24 20:29,OFF3,20,3601,3546,0.985,0.05,0,1503,538,164
2/7/24 20:46,OFF3,21,2969,2988,1.006,0,0,505,157,0
2/7/24 21:03,OFF3,22,3942,3916,0.993,0.17,0.085,1755,758,684
2/7/24 21:20,OFF3,23,3722,3631,0.976,0.05,0,1486,542,253
2/7/24 21:36,OFF3,24,2715,2632,0.97,0,0,904,289,0
2/7/24 21:53,OFF3,25,3042,2909,0.956,0,0.017,741,230,0
2/7/24 22:10,OFF3,26,3380,3253,0.962,0.1,0.051,1507,611,263
2/7/24 22:27,OFF3,27,2731,2661,0.974,0.06,0,890,274,0
2/7/24 22:44,OFF3,28,3195,2936,0.919,0,0,882,263,0
2/7/24 23:01,OFF3,29,2888,2519,0.872,0,0,922,240,0
2/7/24 23:18,OFF3,30,3933,3788,0.963,0,0.153,1475,641,510
2/7/24 23:35,OFF3,31,2564,2520,0.983,0,0,1195,403,7
2/7/24 23:51,OFF3,32,3248,3050,0.939,0,0,1042,334,0
2/8/24 0:08,OFF3,33,3408,3206,0.941,0,0,949,325,2
2/8/24 0:25,OFF3,34,2723,2625,0.964,0.08,0.034,1195,520,131
2/8/24 0:42,OFF3,35,2678,2517,0.94,0,0,628,196,0
2/8/24 0:59,OFF3,36,2548,2227,0.874,0,0.017,889,267,0
2/8/24 1:16,OFF3,37,3410,3095,0.907,0.06,0,1258,392,14
2/8/24 1:33,OFF3,38,2680,2430,0.907,0.03,0,1465,542,25
2/8/24 1:50,OFF3,39,2837,2482,0.875,0,0,716,239,0
2/8/24 2:06,OFF3,40,2948,2442,0.828,0,0,704,210,0
2/8/24 2:23,OFF3,41,3850,3297,0.856,0.13,0.068,1170,431,144
2/8/24 2:40,OFF3,42,3500,3250,0.929,0.06,0.051,1925,849,1090
2/8/24 3:14,ON3,1,2640,2325,0.881,0,0,383,67,0
2/8/24 3:31,ON3,2,2759,2368,0.858,0,0,370,73,0
2/8/24 3:48,ON3,3,3145,2802,0.891,0,0,629,182,0
2/8/24 4:05,ON3,4,2489,1980,0.795,0,0.017,684,140,16
2/8/24 4:21,ON3,5,3404,3096,0.909,0,0.102,1110,409,113
2/8/24 4:38,ON3,6,2559,2395,0.936,0,0,600,163,0
2/8/24 4:55,ON3,7,2598,2378,0.915,0,0,390,56,0
2/8/24 5:12,ON3,8,2432,2201,0.905,0,0,400,79,0
2/8/24 5:29,ON3,9,3138,2751,0.877,0.12,0,571,137,0
2/8/24 5:46,ON3,10,3433,3328,0.969,0.06,0.119,1391,548,107
2/8/24 6:03,ON3,11,2343,2265,0.967,0,0,1017,325,0
2/8/24 6:20,ON3,12,2563,2301,0.898,0,0,394,81,0
2/8/24 6:36,ON3,13,2783,2237,0.804,0.06,0,514,135,0
2/8/24 6:53,ON3,14,2473,2281,0.922,0,0,544,180,8
2/8/24 7:10,ON3,15,2907,2577,0.886,0,0,420,105,0
2/8/24 7:27,ON3,16,2627,2466,0.939,0.07,0,499,122,0
2/8/24 7:44,ON3,17,2729,2375,0.87,0,0,554,127,0
2/8/24 8:01,ON3,18,2093,2005,0.958,0.05,0.068,988,355,7
2/8/24 8:18,ON3,19,2416,2114,0.875,0,0,446,101,0
2/8/24 8:35,ON3,20,2970,2530,0.852,0,0,577,140,8
2/8/24 8:51,ON3,21,3600,2952,0.82,0.17,0.034,1277,563,44
2/8/24 9:08,ON3,22,3258,3067,0.941,0,0.085,1745,801,346
2/8/24 9:25,ON3,23,2615,2267,0.867,0.03,0,502,149,0
2/8/24 9:42,ON3,24,2430,2126,0.875,0,0,570,135,0
2/8/24 9:59,ON3,25,2437,2084,0.855,0,0,658,172,0
2/8/24 10:16,ON3,26,2423,2098,0.866,0,0,477,132,0
2/8/24 10:33,ON3,27,2740,2339,0.854,0.05,0,429,114,0
2/8/24 10:50,ON3,28,3186,3075,0.965,0.1,0.017,974,387,72
2/8/24 11:06,ON3,29,2874,2564,0.892,0,0,415,102,0
2/8/24 11:23,ON3,30,2574,2370,0.921,0.03,0,405,109,0
2/8/24 11:40,ON3,31,3117,2824,0.906,0,0,626,159,0
2/8/24 11:57,ON3,32,2737,2412,0.881,0,0,998,373,5
2/8/24 12:14,ON3,33,2406,2008,0.835,0,0,829,206,0
2/8/24 12:31,ON3,34,2694,2280,0.846,0,0,395,89,0
2/8/24 12:48,ON3,35,3016,2915,0.966,0.14,0.034,1199,415,92
2/8/24 13:05,ON3,36,2583,2375,0.92,0,0,450,89,0
2/8/24 13:21,ON3,37,2622,2323,0.886,0,0,353,69,0
2/8/24 13:38,ON3,38,2509,2212,0.882,0.03,0,479,95,0
2/8/24 13:55,ON3,39,2312,2212,0.957,0.11,0.051,551,180,20
2/8/24 14:12,ON3,40,2314,2292,0.991,0,0,445,98,0
2/8/24 14:29,ON3,41,2672,2420,0.906,0,0,471,98,0
2/8/24 14:46,ON3,42,3580,3155,0.881,0,0,1556,702,110
2/8/24 15:03,OFF4,1,2659,2388,0.898,0.03,0,1032,285,0
2/8/24 15:20,OFF4,2,2783,2268,0.815,0,0,609,190,0
2/8/24 15:36,OFF4,3,3054,2817,0.922,0.18,0,887,345,9
2/8/24 15:53,OFF4,4,2813,2589,0.921,0,0,543,131,0
2/8/24 16:10,OFF4,5,2683,2584,0.963,0.16,0,450,130,0
2/8/24 16:27,OFF4,6,2766,2741,0.991,0,0,835,218,35
2/8/24 16:44,OFF4,7,2709,2740,1.011,0.15,0.017,597,175,42
2/8/24 17:01,OFF4,8,3369,3444,1.022,0.14,0.051,769,251,52
2/8/24 17:18,OFF4,9,3853,3872,1.005,0,0,927,236,0
2/8/24 17:35,OFF4,10,3615,3516,0.972,0.08,0.102,1711,649,469
2/8/24 17:51,OFF4,11,4049,3860,0.953,0.06,0.068,1761,843,913
2/8/24 18:08,OFF4,12,3257,3277,1.006,0.14,0.034,748,270,57
2/8/24 18:25,OFF4,13,2860,2873,1.005,0.11,0,492,154,18
2/8/24 18:42,OFF4,14,2964,2959,0.998,0.13,0.034,1122,340,48
2/8/24 18:59,OFF4,15,3030,3150,1.04,0,0,1263,356,23
2/8/24 19:16,OFF4,16,3991,4024,1.008,0,0.17,1550,722,650
2/8/24 19:33,OFF4,17,4104,4085,0.995,0.17,0.119,1735,775,917
2/8/24 19:50,OFF4,18,2946,2941,0.998,0,0,1048,390,8
2/8/24 20:06,OFF4,19,3076,2927,0.951,0.15,0,562,160,0
2/8/24 20:23,OFF4,20,3896,3885,0.997,0.09,0.119,1633,769,326
2/8/24 20:40,OFF4,21,3736,3708,0.993,0.12,0.051,1545,684,743
2/8/24 20:57,OFF4,22,3812,3804,0.998,0.04,0.034,1475,629,227
2/8/24 21:14,OFF4,23,3668,3777,1.03,0.15,0.051,1643,768,694
2/8/24 21:31,OFF4,24,2908,2897,0.996,0.03,0.051,957,338,21
2/8/24 21:48,OFF4,25,2716,2762,1.017,0,0,537,114,0
2/8/24 22:05,OFF4,26,2764,2755,0.997,0.08,0.034,754,245,54
2/8/24 22:21,OFF4,27,3014,3035,1.007,0,0,429,121,0
2/8/24 22:38,OFF4,28,3276,3217,0.982,0,0,1373,461,42
2/8/24 22:55,OFF4,29,2629,2636,1.003,0.08,0,664,214,23
2/8/24 23:12,OFF4,30,3672,3672,1,0,0.102,1524,677,187
2/8/24 23:29,OFF4,31,3234,3273,1.012,0,0.051,1330,438,10
2/8/24 23:46,OFF4,32,3009,3037,1.009,0,0,494,114,0
2/9/24 0:03,OFF4,33,2705,2592,0.958,0,0,548,158,0
2/9/24 0:20,OFF4,34,3157,2975,0.943,0,0.068,1295,427,30
2/9/24 0:36,OFF4,35,2400,2350,0.979,0.15,0,556,151,4
2/9/24 0:53,OFF4,36,3279,3121,0.952,0,0,584,136,0
2/9/24 1:10,OFF4,37,3386,3220,0.951,0.09,0.051,1428,552,228
2/9/24 1:27,OFF4,38,3360,3316,0.987,0.17,0.051,956,361,118
2/9/24 1:44,OFF4,39,2923,2929,1.002,0,0,441,69,0
2/9/24 2:01,OFF4,40,3031,3015,0.995,0,0,663,187,15
2/9/24 2:18,OFF4,41,2988,2773,0.928,0,0.017,441,88,0
2/9/24 2:35,OFF4,42,3533,3331,0.943,0.15,0.034,1395,587,283
2/9/24 3:08,ON4,1,2466,2348,0.952,0,0,523,147,0
2/9/24 3:25,ON4,2,3432,3270,0.953,0.09,0.102,1223,460,120
2/9/24 3:42,ON4,3,2465,2327,0.944,0,0,553,149,0
2/9/24 3:59,ON4,4,2690,2343,0.871,0,0,441,113,0
2/9/24 4:16,ON4,5,3394,3239,0.954,0.08,0.051,1105,507,179
2/9/24 4:33,ON4,6,2793,2654,0.95,0,0,1160,378,0
2/9/24 4:50,ON4,7,2699,2230,0.826,0,0,723,201,0
2/9/24 5:06,ON4,8,2644,2183,0.826,0,0,497,144,0
2/9/24 5:23,ON4,9,2910,2518,0.865,0.08,0,795,245,4
2/9/24 5:40,ON4,10,2562,2295,0.896,0,0,530,160,0
2/9/24 5:57,ON4,11,3316,2700,0.814,0,0,603,195,3
2/9/24 6:14,ON4,12,2737,2508,0.916,0,0,1542,506,17
2/9/24 6:31,ON4,13,2482,1973,0.795,0,0,706,179,0
2/9/24 6:48,ON4,14,2409,2002,0.831,0,0,589,189,0
2/9/24 7:05,ON4,15,3710,3049,0.822,0.04,0,1044,343,14
2/9/24 7:21,ON4,16,3291,2790,0.848,0.02,0.119,1765,712,105
2/9/24 7:38,ON4,17,2517,2040,0.811,0,0,808,243,0
2/9/24 7:55,ON4,18,2277,1902,0.835,0,0,458,117,0
2/9/24 8:12,ON4,19,3462,2825,0.816,0,0,773,269,9
2/9/24 8:29,ON4,20,2165,1839,0.849,0,0.068,1048,376,50
2/9/24 8:46,ON4,21,2463,1896,0.77,0,0,540,137,0
2/9/24 9:03,ON4,22,3372,2688,0.797,0.08,0,465,140,0
2/9/24 9:20,ON4,23,3297,3067,0.93,0.1,0.119,1633,623,137
2/9/24 9:36,ON4,24,2539,2304,0.907,0,0,606,176,0
2/9/24 9:53,ON4,25,2411,2119,0.879,0,0,482,138,0
2/9/24 10:10,ON4,26,2604,2167,0.832,0,0,456,115,0
2/9/24 10:27,ON4,27,3348,2992,0.894,0,0,633,221,232
2/9/24 10:44,ON4,28,3310,3082,0.931,0.05,0.034,1386,537,358
2/9/24 11:01,ON4,29,2192,1911,0.872,0,0,942,296,0
2/9/24 11:18,ON4,30,2484,2074,0.835,0.02,0,503,124,0
2/9/24 11:35,ON4,31,2321,1905,0.821,0,0,520,145,0
2/9/24 11:51,ON4,32,3435,2953,0.859,0.16,0.051,1076,408,34
2/9/24 12:08,ON4,33,2683,2543,0.948,0,0,657,169,0
2/9/24 12:25,ON4,34,2433,2333,0.959,0,0,555,157,0
2/9/24 12:42,ON4,35,2978,2790,0.937,0,0,760,258,6
2/9/24 12:59,ON4,36,2724,2388,0.877,0,0,692,199,0
2/9/24 13:16,ON4,37,2696,2345,0.87,0.03,0,441,127,0
2/9/24 13:33,ON4,38,2849,2387,0.838,0,0,616,164,1
2/9/24 13:50,ON4,39,2265,1885,0.832,0,0,648,176,0
2/9/24 14:06,ON4,40,3486,2744,0.787,0.1,0,460,171,0
2/9/24 14:23,ON4,41,3921,3532,0.901,0.05,0,1494,645,148
2/9/24 14:40,ON4,42,2868,2677,0.933,0,0,947,288,25
2/9/24 15:14,OFF5,1,2835,2812,0.992,0.13,0,885,305,21
