===============,,,===============,===============,===============,===============,===============,===============,===============,===============
2/5/24 17:41,OFF1,10,4101,3969,0.968,0,0,4261,2539,2487
2/5/24 17:58,OFF1,11,2950,2947,0.999,0.09,0,1828,799,464
2/5/24 18:15,OFF1,12,2701,2707,1.002,0.13,0.11,1348,496,523
2/5/24 18:32,OFF1,13,3122,2925,0.937,0,0,1243,328,367
2/5/24 18:49,OFF1,14,3224,3211,0.996,0.16,0,1535,608,385
2/5/24 19:06,OFF1,15,2645,2553,0.965,0,0.132,1435,558,363
2/5/24 19:23,OFF1,16,3805,3724,0.979,0.08,0.11,3077,1730,1230
2/5/24 19:39,OFF1,17,2500,2397,0.959,0,0,1290,480,319
2/5/24 19:56,OFF1,18,2695,2579,0.957,0.12,0,1199,433,393
2/5/24 20:13,OFF1,19,2841,2884,1.015,0.12,0.022,1532,558,336
2/5/24 20:30,OFF1,20,2652,2611,0.985,0,0.11,1271,424,405
2/5/24 20:47,OFF1,21,2798,2832,1.012,0,0,1456,561,395
2/5/24 21:04,OFF1,22,2567,2498,0.973,0.03,0,1115,545,440
2/5/24 21:21,OFF1,23,2543,2515,0.989,0,0,370,306,338
2/5/24 21:38,OFF1,24,2842,2644,0.93,0,0,805,427,349
2/5/24 21:54,OFF1,25,3392,3387,0.998,0,0.176,1333,531,391
2/5/24 22:11,OFF1,26,2823,2786,0.987,0,0,996,313,324
2/5/24 22:28,OFF1,27,2475,2508,1.013,0,0,1018,301,366
2/5/24 22:45,OFF1,28,2467,2438,0.988,0,0,829,352,363
2/5/24 23:02,OFF1,29,3336,3379,1.013,0.11,0.176,1462,593,428
2/5/24 23:19,OFF1,30,2787,2715,0.974,0.08,0,1049,347,361
2/5/24 23:36,OFF1,31,4022,3941,0.98,0,0,3548,2148,1596
2/5/24 23:53,OFF1,32,2459,2322,0.944,0,0,1253,626,538
2/6/24 0:09,OFF1,33,2708,2535,0.936,0,0,623,316,304
2/6/24 0:26,OFF1,34,2397,2277,0.95,0,0,562,293,340
2/6/24 0:43,OFF1,35,2596,2469,0.951,0.1,0,1234,482,360
2/6/24 1:00,OFF1,36,2591,2355,0.909,0,0,958,247,346
2/6/24 1:17,OFF1,37,2945,2599,0.883,0,0,1063,330,340
2/6/24 1:34,OFF1,38,3149,3020,0.959,0.08,0,1716,700,338
2/6/24 1:51,OFF1,39,2614,2384,0.912,0,0,1283,329,355
2/6/24 2:08,OFF1,40,2455,2094,0.853,0,0,1261,327,344
2/6/24 2:24,OFF1,41,2307,2045,0.886,0,0,1099,309,317
2/6/24 2:41,OFF1,42,2803,2537,0.905,0,0,1046,295,363
2/6/24 3:15,ON1,1,3636,3330,0.916,0.06,0.088,2306,1202,531
2/6/24 3:32,ON1,2,2105,1932,0.918,0,0.044,1268,672,486
2/6/24 3:49,ON1,3,2604,2271,0.872,0,0,781,452,320
2/6/24 4:06,ON1,4,2756,2318,0.841,0.14,0,1027,473,366
2/6/24 4:23,ON1,5,2876,2631,0.915,0.11,0.132,1793,867,446
2/6/24 4:39,ON1,6,2452,2307,0.941,0,0,1134,324,301
2/6/24 4:56,ON1,7,2488,2252,0.905,0,0,1177,317,337
2/6/24 5:13,ON1,8,2373,2228,0.939,0,0,1135,290,340
2/6/24 5:30,ON1,9,2359,2100,0.89,0,0,1071,281,340
2/6/24 5:47,ON1,10,2869,2642,0.921,0.08,0,1573,720,396
2/6/24 6:04,ON1,11,2429,2172,0.894,0,0,589,320,342
2/6/24 6:21,ON1,12,2712,2378,0.877,0,0.022,605,297,334
2/6/24 6:38,ON1,13,2408,2050,0.851,0.03,0,645,341,348
2/6/24 6:54,ON1,14,2276,2017,0.886,0,0,1210,447,326
2/6/24 7:11,ON1,15,2334,2019,0.865,0,0,982,280,351
2/6/24 7:28,ON1,16,2310,2021,0.875,0,0,941,256,351
2/6/24 7:45,ON1,17,2595,2373,0.914,0.1,0.11,1434,598,355
2/6/24 8:02,ON1,18,2399,2227,0.928,0,0,788,411,348
2/6/24 8:19,ON1,19,2653,2247,0.847,0,0,457,270,331
2/6/24 8:36,ON1,20,2188,1895,0.866,0,0,487,321,303
2/6/24 8:53,ON1,21,2076,1742,0.839,0.03,0,481,300,333
2/6/24 9:09,ON1,22,2252,1908,0.847,0,0,570,294,319
2/6/24 9:26,ON1,23,2640,2348,0.889,0.08,0,1176,450,363
2/6/24 9:43,ON1,24,2448,2222,0.908,0.03,0.022,1071,277,325
2/6/24 10:00,ON1,25,2163,2008,0.928,0,0,962,218,353
2/6/24 10:17,ON1,26,2328,2067,0.888,0,0,996,260,306
2/6/24 10:34,ON1,27,2544,2108,0.829,0,0,1003,290,299
2/6/24 10:51,ON1,28,3410,3016,0.884,0.12,0.132,1802,890,467
2/6/24 11:08,ON1,29,2543,2321,0.913,0,0,1749,737,448
2/6/24 11:24,ON1,30,2294,2075,0.905,0,0,945,242,327
2/6/24 11:41,ON1,31,2155,1898,0.881,0,0,1066,330,319
2/6/24 11:58,ON1,32,2597,2138,0.823,0,0,1031,295,318
2/6/24 12:15,ON1,33,2871,2656,0.925,0.08,0,1622,763,347
2/6/24 12:32,ON1,34,2480,2183,0.88,0,0,981,234,339
2/6/24 12:49,ON1,35,2323,2044,0.88,0,0,925,198,304
2/6/24 13:06,ON1,36,2828,2640,0.933,0.07,0,1386,523,334
2/6/24 13:23,ON1,37,2418,2042,0.844,0,0,1159,395,339
2/6/24 13:39,ON1,38,2293,1973,0.861,0,0,957,270,295
2/6/24 13:56,ON1,39,2754,2425,0.88,0.11,0.022,1747,797,451
2/6/24 14:13,ON1,40,3043,2786,0.916,0.03,0,2804,1615,1047
2/6/24 14:30,ON1,41,2378,2067,0.869,0,0,911,507,307
2/6/24 14:47,ON1,42,2385,2137,0.896,0.03,0,677,324,293
2/6/24 15:04,OFF2,1,3309,2807,0.848,0,0.11,2058,1110,352
2/6/24 15:21,OFF2,2,2583,2226,0.862,0.02,0,556,383,373
2/6/24 15:38,OFF2,3,2625,2364,0.9,0.16,0,1350,534,366
2/6/24 15:54,OFF2,4,2980,2896,0.972,0,0,1182,291,354
2/6/24 16:11,OFF2,5,2843,2709,0.953,0.11,0,1052,408,335
2/6/24 16:28,OFF2,6,3615,3610,0.999,0.03,0,1049,555,375
2/6/24 16:45,OFF2,7,3252,3172,0.975,0.06,0.132,2976,1530,931
2/6/24 17:02,OFF2,8,3609,3478,0.964,0.07,0.132,2989,1497,1009
2/6/24 17:19,OFF2,9,2693,2687,0.998,0,0,1029,510,366
2/6/24 17:36,OFF2,10,3057,2957,0.968,0,0.11,989,505,399
2/6/24 17:53,OFF2,11,2811,2752,0.979,0,0,1433,432,389
2/6/24 18:09,OFF2,12,2890,2887,0.999,0,0,1500,596,339
2/6/24 18:26,OFF2,13,3018,3057,1.013,0.09,0,1484,520,391
2/6/24 18:43,OFF2,14,2443,2499,1.023,0,0,1658,562,406
2/6/24 19:00,OFF2,15,3820,3849,1.008,0,0,2035,1020,654
2/6/24 19:17,OFF2,16,3764,3816,1.014,0,0,3380,1868,1589
2/6/24 19:34,OFF2,17,3867,3856,0.997,0.07,0.066,3111,1844,1008
2/6/24 19:51,OFF2,18,3638,3598,0.989,0,0.11,2548,1456,952
2/6/24 20:08,OFF2,19,3630,3495,0.963,0.03,0.154,3673,2132,1924
2/6/24 20:24,OFF2,20,2885,2748,0.952,0.11,0,970,477,0
2/6/24 20:41,OFF2,21,2468,2411,0.977,0,0,666,355,0
2/6/24 20:58,OFF2,22,2783,2607,0.937,0.03,0.022,658,355,0
2/6/24 21:15,OFF2,23,2366,2333,0.986,0,0,1574,593,2
2/6/24 21:32,OFF2,24,2710,2672,0.986,0.03,0,1347,381,0
2/6/24 21:49,OFF2,25,3720,3807,1.023,0.07,0,1885,954,397
2/6/24 22:06,OFF2,26,2398,2391,0.997,0,0,1504,336,24
2/6/24 22:23,OFF2,27,2813,2746,0.976,0,0,1241,269,0
2/6/24 22:39,OFF2,28,3088,3078,0.997,0.13,0,1109,414,1
2/6/24 22:56,OFF2,29,2542,2562,1.008,0.02,0,631,366,0
2/6/24 23:13,OFF2,30,2588,2540,0.981,0.07,0,787,444,39
2/6/24 23:30,OFF2,31,2533,2597,1.025,0.09,0,1121,295,0
2/6/24 23:47,OFF2,32,3163,3173,1.003,0,0.154,1199,309,42
2/7/24 0:04,OFF2,33,3946,3855,0.977,0,0.154,2707,1412,732
2/7/24 0:21,OFF2,34,3221,3181,0.987,0.09,0.088,2246,1172,602
2/7/24 0:38,OFF2,35,2388,2302,0.964,0.03,0,1192,328,0
2/7/24 0:54,OFF2,36,2572,2430,0.945,0.03,0,1101,472,17
2/7/24 1:11,OFF2,37,2777,2613,0.941,0,0,532,298,0
2/7/24 1:28,OFF2,38,3035,2649,0.873,0.09,0,572,334,0
2/7/24 1:45,OFF2,39,3795,3664,0.966,0,0.154,2586,1509,888
2/7/24 2:02,OFF2,40,3186,2991,0.939,0,0.132,2340,1169,519
2/7/24 2:19,OFF2,41,2613,2279,0.872,0,0,1418,470,0
2/7/24 2:36,OFF2,42,2975,2708,0.91,0.09,0.066,1704,652,121
2/7/24 3:09,ON2,1,2618,2243,0.857,0,0,1289,391,73
2/7/24 3:26,ON2,2,2510,2316,0.923,0.05,0,1423,371,87
2/7/24 3:43,ON2,3,2823,2476,0.877,0,0,1190,272,0
2/7/24 4:00,ON2,4,2959,2451,0.828,0,0,1222,291,0
2/7/24 4:17,ON2,5,2313,2165,0.936,0.05,0,1682,592,100
2/7/24 4:34,ON2,6,2530,2223,0.878,0.02,0,1654,430,0
2/7/24 4:51,ON2,7,2349,2036,0.867,0,0.022,1382,397,0
2/7/24 5:08,ON2,8,2467,1997,0.809,0,0,1368,483,0
2/7/24 5:24,ON2,9,2207,1855,0.841,0,0,1153,303,0
2/7/24 5:41,ON2,10,3451,3007,0.872,0,0,1769,943,371
2/7/24 5:58,ON2,11,2185,2042,0.935,0,0,1683,641,213
2/7/24 6:15,ON2,12,2595,2214,0.853,0,0,1130,243,0
2/7/24 6:32,ON2,13,2190,1974,0.902,0,0,1191,275,0
2/7/24 6:49,ON2,14,2365,1998,0.845,0,0,1248,334,0
2/7/24 7:06,ON2,15,2404,2157,0.897,0.13,0,1467,606,116
2/7/24 7:23,ON2,16,2447,2173,0.888,0,0,1082,354,0
2/7/24 7:39,ON2,17,2251,2072,0.921,0.03,0,961,320,0
2/7/24 7:56,ON2,18,2758,2593,0.94,0,0,1132,396,0
2/7/24 8:13,ON2,19,2911,2670,0.917,0.03,0.154,1973,891,262
2/7/24 8:30,ON2,20,2468,2171,0.88,0,0,1241,324,0
2/7/24 8:47,ON2,21,2247,1920,0.855,0,0,1209,331,0
2/7/24 9:04,ON2,22,2162,1797,0.831,0.03,0,1243,332,0
2/7/24 9:21,ON2,23,1997,1670,0.836,0,0,1206,339,0
2/7/24 9:38,ON2,24,3053,2563,0.839,0.06,0,1343,509,5
2/7/24 9:54,ON2,25,2262,2087,0.923,0,0,960,528,8
2/7/24 10:11,ON2,26,2291,1984,0.866,0,0,697,342,0
2/7/24 10:28,ON2,27,2048,1807,0.882,0,0.022,714,410,0
2/7/24 10:45,ON2,28,2532,2004,0.791,0,0,858,482,0
2/7/24 11:02,ON2,29,2200,2037,0.926,0.14,0,1226,648,30
2/7/24 11:19,ON2,30,2499,2269,0.908,0,0,712,386,0
2/7/24 11:36,ON2,31,2262,2044,0.904,0,0,668,384,0
2/7/24 11:53,ON2,32,2413,2114,0.876,0,0,767,440,0
2/7/24 12:09,ON2,33,2633,2426,0.922,0.07,0,973,484,61
2/7/24 12:26,ON2,34,2832,2701,0.954,0.03,0,1945,1023,217
2/7/24 12:43,ON2,35,2756,2344,0.85,0,0,889,341,0
2/7/24 13:00,ON2,36,2424,2138,0.882,0,0,818,294,0
2/7/24 13:17,ON2,37,2720,2592,0.953,0.16,0,1388,500,19
2/7/24 13:34,ON2,38,2295,2076,0.904,0,0.022,1087,335,0
2/7/24 13:51,ON2,39,2293,2058,0.897,0,0,1052,352,0
2/7/24 14:08,ON2,40,2621,2275,0.868,0,0,1163,415,0
2/7/24 14:24,ON2,41,2344,1987,0.848,0,0,1080,365,0
2/7/24 14:41,ON2,42,2661,2434,0.915,0.15,0,1228,458,0
2/7/24 15:15,OFF3,1,3727,3319,0.89,0,0.154,1892,980,285
2/7/24 15:32,OFF3,2,2553,2201,0.862,0.03,0,896,472,0
2/7/24 15:49,OFF3,3,2748,2498,0.909,0,0,1497,492,0
2/7/24 16:06,OFF3,4,2856,2758,0.966,0.15,0.022,1175,389,0
2/7/24 16:23,OFF3,5,3222,3085,0.957,0,0,1466,557,0
2/7/24 16:39,OFF3,6,3899,3659,0.939,0.07,0.132,1779,919,444
2/7/24 16:56,OFF3,7,3471,3347,0.964,0,0.132,2734,1452,753
2/7/24 17:13,OFF3,8,3074,2951,0.96,0,0,1059,289,0
2/7/24 17:30,OFF3,9,3826,3795,0.992,0.15,0,2826,1534,894
2/7/24 17:47,OFF3,10,2869,2858,0.996,0.12,0,2073,1028,469
2/7/24 18:04,OFF3,11,2737,2726,0.996,0.05,0,990,356,0
2/7/24 18:21,OFF3,12,3118,3150,1.01,0.17,0,1425,526,130
2/7/24 18:38,OFF3,13,3810,3774,0.991,0.02,0,2939,1719,1356
2/7/24 18:54,OFF3,14,3157,3153,0.998,0.08,0,1928,829,165
2/7/24 19:11,OFF3,15,2585,2525,0.977,0.02,0,1348,477,12
2/7/24 19:28,OFF3,16,2354,2352,0.999,0.03,0,1136,507,39
2/7/24 19:45,OFF3,17,4031,4009,0.995,0.1,0.154,3166,1791,1406
2/7/24 20:02,OFF3,18,2764,2670,0.966,0.05,0,1587,597,106
2/7/24 20:19,OFF3,19,3606,3616,1.003,0,0,2775,1712,1007
2/7/24 20:36,OFF3,20,2470,2394,0.969,0,0,1222,516,0
2/7/24 20:53,OFF3,21,2394,2253,0.941,0,0,796,233,0
2/7/24 21:09,OFF3,22,2347,2251,0.959,0,0,691,130,0
2/7/24 21:26,OFF3,23,3042,2905,0.955,0.17,0,1411,570,250
2/7/24 21:43,OFF3,24,3420,3420,1,0.06,0.132,2253,932,318
2/7/24 22:00,OFF3,25,2229,2147,0.963,0,0,963,260,0
2/7/24 22:17,OFF3,26,2777,2697,0.971,0,0,827,222,0
2/7/24 22:34,OFF3,27,2306,2284,0.99,0.06,0.022,915,275,0
2/7/24 22:51,OFF3,28,3224,3167,0.983,0,0,1113,374,0
2/7/24 23:08,OFF3,29,3635,3510,0.966,0.14,0.176,3016,1545,955
2/7/24 23:24,OFF3,30,3587,3496,0.974,0,0.154,2847,1501,786
2/7/24 23:41,OFF3,31,3443,3331,0.967,0,0.176,2159,1069,520
2/7/24 23:58,OFF3,32,2225,2104,0.946,0.06,0,1325,515,4
2/8/24 0:15,OFF3,33,2689,2351,0.874,0,0,967,278,0
2/8/24 0:32,OFF3,34,2865,2463,0.86,0,0,1140,364,0
2/8/24 0:49,OFF3,35,2659,2483,0.934,0.13,0,1226,463,49
2/8/24 1:06,OFF3,36,2267,2084,0.919,0,0,880,253,0
2/8/24 1:23,OFF3,37,2994,2567,0.857,0,0,935,272,0
2/8/24 1:39,OFF3,38,3562,3229,0.906,0.05,0.132,2266,1259,805
2/8/24 1:56,OFF3,39,3246,3026,0.932,0,0.176,3103,1570,1053
2/8/24 2:13,OFF3,40,3111,2896,0.931,0.03,0.066,2724,1370,616
2/8/24 2:30,OFF3,41,2122,1825,0.86,0,0,1173,455,39
2/8/24 2:47,OFF3,42,2534,2013,0.794,0.03,0,869,223,0
2/8/24 3:04,ON3,1,2695,2049,0.76,0,0,901,243,0
2/8/24 3:21,ON3,2,2608,2013,0.772,0.02,0,809,209,0
2/8/24 3:38,ON3,3,3024,2482,0.821,0.06,0,1177,549,147
2/8/24 3:54,ON3,4,2355,1988,0.844,0,0.022,794,427,0
2/8/24 4:11,ON3,5,2403,2051,0.854,0,0,762,433,0
2/8/24 4:28,ON3,6,2006,1705,0.85,0,0,778,417,0
2/8/24 4:45,ON3,7,3052,2469,0.809,0,0,931,503,0
2/8/24 5:02,ON3,8,1941,1751,0.902,0.16,0,1300,543,89
2/8/24 5:19,ON3,9,2225,2033,0.913,0,0,967,329,0
2/8/24 5:36,ON3,10,2573,2274,0.884,0,0,1164,430,0
2/8/24 5:53,ON3,11,1917,1570,0.819,0,0,1224,499,0
2/8/24 6:09,ON3,12,2561,2077,0.811,0,0,951,323,0
2/8/24 6:26,ON3,13,3330,3020,0.907,0.13,0.066,1922,962,493
2/8/24 6:43,ON3,14,2943,2758,0.937,0,0,2507,1217,346
2/8/24 7:00,ON3,15,2015,1786,0.887,0,0,1246,351,0
2/8/24 7:17,ON3,16,2130,1818,0.853,0,0,1301,401,0
2/8/24 7:34,ON3,17,2052,1721,0.839,0,0,1410,339,0
2/8/24 7:51,ON3,18,1645,1478,0.899,0.03,0,1536,506,0
2/8/24 8:08,ON3,19,2464,1952,0.792,0,0,1568,440,0
2/8/24 8:24,ON3,20,3126,2619,0.838,0.12,0.11,2286,1173,368
2/8/24 8:41,ON3,21,1993,1908,0.957,0,0,1255,398,6
2/8/24 8:58,ON3,22,2459,2170,0.882,0,0,1175,294,0
2/8/24 9:15,ON3,23,1944,1807,0.93,0.03,0,1187,320,0
2/8/24 9:32,ON3,24,1950,1627,0.835,0,0,1294,362,0
2/8/24 9:49,ON3,25,2151,1829,0.851,0,0.022,1234,336,0
2/8/24 10:06,ON3,26,2548,2052,0.805,0.1,0,1433,550,144
2/8/24 10:23,ON3,27,2897,2709,0.935,0.08,0,1836,897,264
2/8/24 10:39,ON3,28,2384,2086,0.875,0,0,920,264,0
2/8/24 10:56,ON3,29,2323,2048,0.882,0,0,862,250,0
2/8/24 11:13,ON3,30,2228,1911,0.858,0,0,882,235,0
2/8/24 11:30,ON3,31,2426,2099,0.865,0,0,875,224,0
2/8/24 11:47,ON3,32,2591,2453,0.947,0.1,0,1448,600,64
2/8/24 12:04,ON3,33,2518,2180,0.866,0,0,833,232,0
2/8/24 12:21,ON3,34,2576,2304,0.894,0,0,844,231,0
2/8/24 12:38,ON3,35,2798,2430,0.868,0.09,0.022,1025,324,0
2/8/24 12:54,ON3,36,2734,2580,0.944,0.05,0,1168,429,0
2/8/24 13:11,ON3,37,2338,2077,0.888,0,0,893,270,0
2/8/24 13:28,ON3,38,2506,2173,0.867,0,0,814,218,0
2/8/24 13:45,ON3,39,2603,2225,0.855,0,0,747,208,0
2/8/24 14:02,ON3,40,3254,2870,0.882,0.03,0.088,1313,532,110
2/8/24 14:19,ON3,41,2157,1788,0.829,0,0.11,673,438,67
2/8/24 14:36,ON3,42,4083,3521,0.862,0,0,797,462,109
2/8/24 15:09,OFF4,1,2308,1790,0.776,0,0,752,219,0
2/8/24 15:26,OFF4,2,3267,2762,0.846,0.17,0,926,317,7
2/8/24 15:43,OFF4,3,3015,2685,0.89,0,0,706,209,0
2/8/24 16:00,OFF4,4,3434,3131,0.912,0,0,1933,1031,511
2/8/24 16:17,OFF4,5,2667,2512,0.942,0,0.11,1739,673,185
2/8/24 16:34,OFF4,6,3366,3362,0.999,0,0,1315,439,0
2/8/24 16:51,OFF4,7,3973,3673,0.925,0,0.132,3508,2189,1458
2/8/24 17:08,OFF4,8,3689,3553,0.963,0,0,2914,1705,1193
2/8/24 17:24,OFF4,9,3599,3515,0.977,0,0.044,1969,1091,682
2/8/24 17:41,OFF4,10,2560,2327,0.909,0,0,826,265,0
2/8/24 17:58,OFF4,11,3531,3421,0.969,0.08,0,1349,598,257
2/8/24 18:15,OFF4,12,3641,3531,0.97,0.14,0.066,1337,644,242
2/8/24 18:32,OFF4,13,3899,3727,0.956,0,0.198,3604,2138,1637
2/8/24 18:49,OFF4,14,3539,3475,0.982,0.12,0.11,2685,1263,715
2/8/24 19:06,OFF4,15,2471,2374,0.96,0,0,1698,768,326
2/8/24 19:23,OFF4,16,2599,2183,0.84,0,0,881,213,0
2/8/24 19:39,OFF4,17,3599,3466,0.963,0.13,0,2625,1393,785
2/8/24 19:56,OFF4,18,3386,3327,0.983,0.11,0.154,3236,1852,1505
2/8/24 20:13,OFF4,19,3159,3022,0.957,0.03,0.066,2184,1119,421
2/8/24 20:30,OFF4,20,2292,2080,0.908,0,0,1720,718,0
2/8/24 20:47,OFF4,21,2451,2036,0.831,0,0,1247,517,0
2/8/24 21:04,OFF4,22,2416,2300,0.952,0.15,0,1355,498,50
2/8/24 21:21,OFF4,23,2706,2455,0.908,0,0,937,256,0
2/8/24 21:38,OFF4,24,3631,3300,0.909,0.18,0.066,2012,1018,376
2/8/24 21:54,OFF4,25,3517,3434,0.976,0,0,3462,2012,1313
2/8/24 22:11,OFF4,26,2502,2481,0.991,0.16,0,1401,584,63
2/8/24 22:28,OFF4,27,3157,2884,0.914,0.03,0.022,728,192,0
2/8/24 22:45,OFF4,28,2576,2419,0.939,0,0,1194,430,0
2/8/24 23:02,OFF4,29,2742,2489,0.908,0,0,776,223,0
2/8/24 23:19,OFF4,30,3179,2979,0.937,0.08,0,1389,597,23
2/8/24 23:36,OFF4,31,2549,2457,0.964,0.17,0,2311,1166,264
2/8/24 23:53,OFF4,32,2302,2108,0.916,0,0,1174,358,0
2/9/24 0:09,OFF4,33,2184,2063,0.945,0.03,0,1114,322,0
2/9/24 0:26,OFF4,34,2838,2392,0.843,0,0,1127,312,4
2/9/24 0:43,OFF4,35,3136,2810,0.896,0.09,0,1387,482,7
2/9/24 1:00,OFF4,36,3454,3452,0.999,0.11,0,2427,1369,449
2/9/24 1:17,OFF4,37,2961,2853,0.963,0,0.11,2194,1100,304
2/9/24 1:34,OFF4,38,2961,2862,0.966,0,0.11,2563,1342,290
2/9/24 1:51,OFF4,39,2427,2024,0.834,0.03,0,1295,490,1
2/9/24 2:08,OFF4,40,2443,2032,0.832,0,0,1142,339,0
2/9/24 2:24,OFF4,41,2892,2393,0.828,0,0,1117,354,0
2/9/24 2:41,OFF4,42,3682,3345,0.908,0.1,0,2879,1570,573
2/9/24 3:15,ON4,1,2294,1971,0.859,0,0,573,384,0
2/9/24 3:32,ON4,2,2560,2121,0.829,0,0,898,457,0
2/9/24 3:49,ON4,3,2311,1798,0.778,0,0,536,339,0
2/9/24 4:06,ON4,4,2733,2271,0.831,0,0,812,437,0
2/9/24 4:23,ON4,5,2178,1714,0.787,0,0,692,440,0
2/9/24 4:39,ON4,6,2294,1821,0.794,0,0,514,321,0
2/9/24 4:56,ON4,7,2355,1829,0.777,0,0.022,658,367,0
2/9/24 5:13,ON4,8,2857,2484,0.869,0.12,0.088,2331,1100,237
2/9/24 5:30,ON4,9,2227,2013,0.904,0,0,1698,616,16
2/9/24 5:47,ON4,10,2310,2003,0.867,0,0,1313,398,0
2/9/24 6:04,ON4,11,2690,2243,0.834,0,0,1412,465,0
2/9/24 6:21,ON4,12,2602,2104,0.809,0,0,1324,385,0
2/9/24 6:38,ON4,13,2470,1846,0.747,0,0.022,1315,410,0
2/9/24 6:54,ON4,14,2256,1844,0.818,0,0,1221,345,0
2/9/24 7:11,ON4,15,2208,1809,0.819,0,0,1349,400,0
2/9/24 7:28,ON4,16,2103,1662,0.79,0,0,1225,319,0
2/9/24 7:45,ON4,17,2976,2346,0.788,0,0,1398,461,0
2/9/24 8:02,ON4,18,3415,2723,0.797,0.13,0,2242,1158,324
2/9/24 8:19,ON4,19,2864,2478,0.865,0.05,0,2081,1077,236
2/9/24 8:36,ON4,20,2447,2100,0.858,0,0,815,241,0
2/9/24 8:53,ON4,21,2203,1840,0.835,0,0.022,693,155,0
2/9/24 9:09,ON4,22,2265,1868,0.825,0.03,0,696,194,0
2/9/24 9:26,ON4,23,2063,1766,0.856,0,0,724,202,0
2/9/24 9:43,ON4,24,2033,1723,0.847,0,0,817,246,0
2/9/24 10:00,ON4,25,2069,1746,0.844,0,0,703,195,0
2/9/24 10:17,ON4,26,2550,2206,0.865,0,0,974,304,0
2/9/24 10:34,ON4,27,2174,1742,0.801,0,0,1486,628,14
2/9/24 10:51,ON4,28,2307,1830,0.793,0,0,1190,359,0
2/9/24 11:08,ON4,29,2997,2596,0.866,0.17,0,1287,513,57
2/9/24 11:24,ON4,30,2431,2219,0.913,0,0.022,1045,389,0
2/9/24 11:41,ON4,31,2083,1950,0.936,0,0,827,206,0
2/9/24 11:58,ON4,32,2621,2240,0.855,0,0,1009,349,0
2/9/24 12:15,ON4,33,2517,2175,0.864,0,0,904,261,0
2/9/24 12:32,ON4,34,2579,2208,0.856,0,0,996,330,11
2/9/24 12:49,ON4,35,2442,2273,0.93,0.1,0,1059,393,2
2/9/24 13:06,ON4,36,2518,2186,0.868,0,0,646,166,0
2/9/24 13:23,ON4,37,2354,1983,0.843,0,0,640,168,0
2/9/24 13:39,ON4,38,2839,2477,0.873,0.15,0,795,302,0
2/9/24 13:56,ON4,39,2453,2276,0.928,0,0,611,148,0
2/9/24 14:13,ON4,40,3089,2927,0.948,0.1,0,1049,419,194
