===============,,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/5/24 16:24,OFF1,5,3172,2762,0.871,0.03,0.088,1153,364,797,,,,,,,,
2/5/24 16:41,OFF1,6,4029,3436,0.853,0,0.066,1260,504,1717,,,,,,,,
2/5/24 16:57,OFF1,7,3721,3265,0.878,0.1,0.066,961,430,1013,,,,,,,,
2/5/24 17:14,OFF1,8,2889,2481,0.859,0.03,0.044,457,178,244,,,,,,,,
2/5/24 17:31,OFF1,9,4069,3698,0.909,0.17,0.066,640,315,699,,,,,,,,
2/5/24 17:48,OFF1,10,3666,3370,0.919,0,0.066,974,326,908,,,,,,,,
2/5/24 18:05,OFF1,11,3748,3370,0.899,0,0.154,1186,478,1428,,,,,,,,
2/5/24 18:22,OFF1,12,3341,2996,0.897,0.13,0,496,188,307,,,,,,,,
2/5/24 18:39,OFF1,13,3128,2952,0.944,0,0.044,266,87,104,,,,,,,,
2/5/24 18:56,OFF1,14,3570,3297,0.924,0.02,0.088,730,118,177,,,,,,,,
2/5/24 19:12,OFF1,15,3448,3221,0.934,0.05,0,394,121,116,,,,,,,,
2/5/24 19:29,OFF1,16,3489,3344,0.959,0.12,0,429,78,29,,,,,,,,
2/5/24 19:46,OFF1,17,2946,2837,0.963,0.07,0.11,295,76,122,,,,,,,,
2/5/24 20:03,OFF1,18,3128,2953,0.944,0,0,342,44,106,,,,,,,,
2/5/24 20:20,OFF1,19,3289,3132,0.952,0.06,0.066,441,177,107,,,,,,,,
2/5/24 20:37,OFF1,20,3131,2798,0.894,0,0,37,5,0,,,,,,,,
2/5/24 20:54,OFF1,21,4042,3656,0.904,0.07,0.066,1438,448,717,,,,,,,,
2/5/24 21:11,OFF1,22,3038,2746,0.904,0,0,519,174,524,,,,,,,,
2/5/24 21:27,OFF1,23,3559,3243,0.911,0.13,0.044,1082,526,612,,,,,,,,
2/5/24 21:44,OFF1,24,2921,2712,0.928,0.04,0.088,902,296,358,,,,,,,,
2/5/24 22:01,OFF1,25,3316,3028,0.913,0.05,0.022,817,237,172,,,,,,,,
2/5/24 22:18,OFF1,26,3114,2760,0.886,0,0,562,76,13,,,,,,,,
2/5/24 22:35,OFF1,27,3476,2909,0.837,0,0,188,5,0,,,,,,,,
2/5/24 22:52,OFF1,28,3102,3010,0.971,0.15,0.154,653,206,352,,,,,,,,
2/5/24 23:09,OFF1,29,2911,2714,0.932,0,0,39,8,0,,,,,,,,
2/5/24 23:26,OFF1,30,2616,2356,0.9,0,0,65,15,0,,,,,,,,
2/5/24 23:42,OFF1,31,3223,2777,0.862,0,0,56,27,0,,,,,,,,
2/5/24 23:59,OFF1,32,2822,2520,0.893,0.12,0,390,96,41,,,,,,,,
2/6/24 0:16,OFF1,33,3214,2986,0.929,0,0.088,179,24,12,,,,,,,,
2/6/24 0:33,OFF1,34,2689,2614,0.972,0.11,0,231,59,28,,,,,,,,
2/6/24 0:50,OFF1,35,2846,2683,0.943,0,0,25,5,0,,,,,,,,
2/6/24 1:07,OFF1,36,2745,2679,0.976,0,0,430,30,33,,,,,,,,
2/6/24 1:24,OFF1,37,3281,2907,0.886,0.1,0.11,176,78,57,,,,,,,,
2/6/24 1:41,OFF1,38,2888,2741,0.949,0,0,228,88,59,,,,,,,,
2/6/24 1:57,OFF1,39,3253,3209,0.986,0.13,0.066,480,162,352,,,,,,,,
2/6/24 2:14,OFF1,40,2764,2644,0.956,0,0,6,1,0,,,,,,,,
2/6/24 2:31,OFF1,41,2479,2311,0.932,0.13,0.044,191,56,46,,,,,,,,
2/6/24 2:48,OFF1,42,3095,3008,0.972,0,0,714,232,165,,,,,,,,
2/6/24 3:05,ON1,1,2642,2475,0.937,0,0,83,10,0,,,,,,,,
2/6/24 3:22,ON1,2,2176,2035,0.935,0,0.022,6,0,0,,,,,,,,
2/6/24 3:39,ON1,3,2703,2569,0.951,0.14,0,517,113,22,,,,,,,,
2/6/24 3:56,ON1,4,2690,2529,0.94,0,0,2,0,0,,,,,,,,
2/6/24 4:12,ON1,5,2347,2239,0.954,0,0,69,4,0,,,,,,,,
2/6/24 4:29,ON1,6,2541,2291,0.902,0,0,37,9,0,,,,,,,,
2/6/24 4:46,ON1,7,2466,2281,0.925,0,0,362,92,27,,,,,,,,
2/6/24 5:03,ON1,8,2499,2141,0.857,0,0,27,5,0,,,,,,,,
2/6/24 5:20,ON1,9,2720,2267,0.833,0.12,0.044,289,75,83,,,,,,,,
2/6/24 5:37,ON1,10,2752,2600,0.945,0,0.022,332,57,36,,,,,,,,
2/6/24 5:54,ON1,11,2820,2547,0.903,0,0,34,1,0,,,,,,,,
2/6/24 6:11,ON1,12,2597,2275,0.876,0,0,99,27,1,,,,,,,,
2/6/24 6:27,ON1,13,2845,2332,0.82,0,0,42,9,0,,,,,,,,
2/6/24 6:44,ON1,14,2880,2606,0.905,0.15,0,462,81,5,,,,,,,,
2/6/24 7:01,ON1,15,2842,2578,0.907,0,0,9,0,0,,,,,,,,
2/6/24 7:18,ON1,16,2516,2294,0.911,0,0.022,55,16,0,,,,,,,,
2/6/24 7:35,ON1,17,3041,2945,0.968,0,0,320,85,93,,,,,,,,
2/6/24 7:52,ON1,18,2504,2402,0.959,0.07,0,500,59,16,,,,,,,,
2/6/24 8:09,ON1,19,2170,2020,0.931,0,0,37,2,0,,,,,,,,
2/6/24 8:26,ON1,20,2457,2120,0.863,0,0,34,5,0,,,,,,,,
2/6/24 8:42,ON1,21,3066,2601,0.848,0,0.132,387,125,188,,,,,,,,
2/6/24 8:59,ON1,22,2792,2564,0.918,0,0.044,511,51,55,,,,,,,,
2/6/24 9:16,ON1,23,2633,2364,0.898,0,0,157,3,0,,,,,,,,
2/6/24 9:33,ON1,24,2357,2153,0.914,0,0,78,4,0,,,,,,,,
2/6/24 9:50,ON1,25,2605,2582,0.991,0.17,0,723,139,30,,,,,,,,
2/6/24 10:07,ON1,26,2398,2426,1.012,0,0,27,10,0,,,,,,,,
2/6/24 10:24,ON1,27,2460,2430,0.988,0,0,159,17,0,,,,,,,,
2/6/24 10:41,ON1,28,3146,2949,0.937,0,0.066,871,107,74,,,,,,,,
2/6/24 10:57,ON1,29,3169,2850,0.899,0,0.088,602,102,70,,,,,,,,
2/6/24 11:14,ON1,30,2794,2192,0.785,0,0,47,1,0,,,,,,,,
2/6/24 11:31,ON1,31,2504,2169,0.866,0,0,75,7,0,,,,,,,,
2/6/24 11:48,ON1,32,2453,2053,0.837,0,0.022,69,16,0,,,,,,,,
2/6/24 12:05,ON1,33,2781,2451,0.882,0.18,0,897,111,34,,,,,,,,
2/6/24 12:22,ON1,34,2567,2468,0.961,0,0,353,26,0,,,,,,,,
2/6/24 12:39,ON1,35,2657,2531,0.953,0,0,84,6,0,,,,,,,,
2/6/24 12:56,ON1,36,3319,3280,0.988,0.11,0.066,1028,251,189,,,,,,,,
2/6/24 13:12,ON1,37,2862,2732,0.955,0,0,202,15,1,,,,,,,,
2/6/24 13:29,ON1,38,2520,2424,0.962,0,0,390,74,11,,,,,,,,
2/6/24 13:46,ON1,39,2242,2063,0.92,0,0,124,30,0,,,,,,,,
2/6/24 14:03,ON1,40,3646,3557,0.976,0,0.132,1002,347,729,,,,,,,,
2/6/24 14:20,ON1,41,2293,2296,1.001,0,0,343,26,5,,,,,,,,
2/6/24 14:37,ON1,42,2865,2719,0.949,0,0,383,53,126,,,,,,,,
2/6/24 15:11,OFF2,1,2941,2716,0.923,0,0,1420,577,105,,,,,,,,
2/6/24 15:27,OFF2,2,3023,2492,0.824,0.03,0,238,47,5,,,,,,,,
2/6/24 15:44,OFF2,3,3328,3071,0.923,0.12,0,607,180,172,,,,,,,,
2/6/24 16:01,OFF2,4,2900,2540,0.876,0.08,0.044,267,81,158,,,,,,,,
2/6/24 16:18,OFF2,5,3589,3460,0.964,0.1,0,265,72,166,,,,,,,,
2/6/24 16:35,OFF2,6,3037,2829,0.931,0,0,740,102,86,,,,,,,,
2/6/24 16:52,OFF2,7,3145,3123,0.993,0.12,0.066,343,156,275,,,,,,,,
2/6/24 17:09,OFF2,8,3142,2999,0.955,0.12,0.066,668,116,214,,,,,,,,
2/6/24 17:26,OFF2,9,3131,2951,0.943,0,0,388,173,145,,,,,,,,
2/6/24 17:42,OFF2,10,3094,2992,0.967,0,0,716,118,49,,,,,,,,
2/6/24 17:59,OFF2,11,3563,3438,0.965,0.17,0.066,605,237,251,,,,,,,,
2/6/24 18:16,OFF2,12,3020,2925,0.968,0,0.132,281,63,247,,,,,,,,
2/6/24 18:33,OFF2,13,3551,3462,0.975,0.13,0,463,57,151,,,,,,,,
2/6/24 18:50,OFF2,14,3123,2992,0.958,0,0.11,392,139,155,,,,,,,,
2/6/24 19:07,OFF2,15,3430,3219,0.939,0,0,612,104,54,,,,,,,,
2/6/24 19:24,OFF2,16,4165,4074,0.978,0.14,0.154,916,377,1547,,,,,,,,
2/6/24 19:41,OFF2,17,2943,2713,0.922,0,0,344,95,214,,,,,,,,
2/6/24 19:57,OFF2,18,3569,3352,0.939,0.11,0.088,574,161,262,,,,,,,,
2/6/24 20:14,OFF2,19,2896,2757,0.952,0,0,696,214,113,,,,,,,,
2/6/24 20:31,OFF2,20,2903,2837,0.977,0.12,0.044,376,72,84,,,,,,,,
2/6/24 20:48,OFF2,21,2948,2893,0.981,0.03,0,39,12,0,,,,,,,,
2/6/24 21:05,OFF2,22,3696,3552,0.961,0,0.088,961,207,345,,,,,,,,
2/6/24 21:22,OFF2,23,3217,2927,0.91,0,0,156,59,30,,,,,,,,
2/6/24 21:39,OFF2,24,3504,3324,0.949,0.08,0.044,856,323,195,,,,,,,,
2/6/24 21:56,OFF2,25,3022,2605,0.862,0,0,378,28,35,,,,,,,,
2/6/24 22:12,OFF2,26,3066,2644,0.862,0,0,272,11,0,,,,,,,,
2/6/24 22:29,OFF2,27,2679,2564,0.957,0,0.044,346,93,130,,,,,,,,
2/6/24 22:46,OFF2,28,3146,3039,0.966,0,0.066,358,46,78,,,,,,,,
2/6/24 23:03,OFF2,29,2991,2705,0.904,0,0,505,66,69,,,,,,,,
2/6/24 23:20,OFF2,30,3902,3751,0.961,0.1,0.11,1109,445,979,,,,,,,,
2/6/24 23:37,OFF2,31,2626,2401,0.914,0,0,351,80,100,,,,,,,,
2/6/24 23:54,OFF2,32,2463,2128,0.864,0.15,0,486,74,27,,,,,,,,
2/7/24 0:11,OFF2,33,3158,3018,0.956,0,0,189,52,3,,,,,,,,
2/7/24 0:27,OFF2,34,3269,3033,0.928,0,0.066,232,75,26,,,,,,,,
2/7/24 0:44,OFF2,35,3507,3148,0.897,0,0,217,40,8,,,,,,,,
2/7/24 1:01,OFF2,36,2800,2421,0.865,0.12,0,937,244,435,,,,,,,,
2/7/24 1:18,OFF2,37,2550,2413,0.946,0,0,248,75,10,,,,,,,,
2/7/24 1:35,OFF2,38,3132,2865,0.915,0,0,50,3,0,,,,,,,,
2/7/24 1:52,OFF2,39,3370,3196,0.948,0.09,0.088,973,239,411,,,,,,,,
2/7/24 2:09,OFF2,40,2205,2049,0.929,0,0,53,16,0,,,,,,,,
2/7/24 2:26,OFF2,41,2301,2064,0.897,0,0,39,10,5,,,,,,,,
2/7/24 2:42,OFF2,42,2808,2546,0.907,0.15,0,497,105,32,,,,,,,,
2/7/24 3:16,ON2,1,2654,2429,0.915,0,0,44,18,0,,,,,,,,
2/7/24 3:33,ON2,2,2167,1933,0.892,0,0,215,23,24,,,,,,,,
2/7/24 3:50,ON2,3,3590,3349,0.933,0.16,0.11,1123,299,65,,,,,,,,
2/7/24 4:07,ON2,4,2503,2384,0.953,0,0,451,79,24,,,,,,,,
2/7/24 4:24,ON2,5,2427,2230,0.919,0,0,14,1,0,,,,,,,,
2/7/24 4:41,ON2,6,2638,2218,0.841,0,0,72,11,0,,,,,,,,
2/7/24 4:57,ON2,7,2363,2036,0.862,0,0,452,93,23,,,,,,,,
2/7/24 5:14,ON2,8,2498,2071,0.829,0,0.022,14,2,0,,,,,,,,
2/7/24 5:31,ON2,9,2153,1778,0.826,0,0,95,12,0,,,,,,,,
2/7/24 5:48,ON2,10,2773,2171,0.783,0,0,12,0,0,,,,,,,,
2/7/24 6:05,ON2,11,2998,2481,0.828,0.11,0,525,61,56,,,,,,,,
2/7/24 6:22,ON2,12,2529,2181,0.863,0,0,23,1,0,,,,,,,,
2/7/24 6:39,ON2,13,2644,2186,0.827,0,0,53,2,0,,,,,,,,
2/7/24 6:56,ON2,14,2547,2139,0.839,0,0,356,102,19,,,,,,,,
2/7/24 7:12,ON2,15,2578,2039,0.791,0,0,43,8,0,,,,,,,,
2/7/24 7:29,ON2,16,2554,2026,0.793,0.03,0,25,10,0,,,,,,,,
2/7/24 7:46,ON2,17,3058,2627,0.859,0.11,0,1006,262,60,,,,,,,,
2/7/24 8:03,ON2,18,2828,2655,0.939,0,0.11,584,133,172,,,,,,,,
2/7/24 8:20,ON2,19,2657,2317,0.872,0.03,0,73,11,0,,,,,,,,
2/7/24 8:37,ON2,20,2416,2095,0.867,0,0,22,1,0,,,,,,,,
2/7/24 8:54,ON2,21,2723,2335,0.857,0.08,0,671,84,26,,,,,,,,
2/7/24 9:11,ON2,22,2636,2357,0.894,0,0,154,22,0,,,,,,,,
2/7/24 9:27,ON2,23,2571,2140,0.832,0,0,375,1,0,,,,,,,,
2/7/24 9:44,ON2,24,2499,2106,0.843,0,0,99,15,0,,,,,,,,
2/7/24 10:01,ON2,25,3096,2867,0.926,0.06,0,470,108,98,,,,,,,,
2/7/24 10:18,ON2,26,2545,2266,0.89,0,0,36,1,0,,,,,,,,
2/7/24 10:35,ON2,27,3025,2457,0.812,0,0,289,22,30,,,,,,,,
2/7/24 10:52,ON2,28,2508,2245,0.895,0.08,0.022,263,60,8,,,,,,,,
2/7/24 11:09,ON2,29,2427,2254,0.929,0,0,186,6,0,,,,,,,,
2/7/24 11:26,ON2,30,2911,2729,0.937,0,0,571,79,5,,,,,,,,
2/7/24 11:42,ON2,31,3102,2564,0.827,0,0.022,487,30,4,,,,,,,,
2/7/24 11:59,ON2,32,2354,1951,0.829,0.06,0,321,42,21,,,,,,,,
2/7/24 12:16,ON2,33,2512,2137,0.851,0,0.022,39,16,22,,,,,,,,
2/7/24 12:33,ON2,34,2571,2248,0.874,0,0,423,90,34,,,,,,,,
2/7/24 12:50,ON2,35,2273,2228,0.98,0,0.066,656,130,142,,,,,,,,
2/7/24 13:07,ON2,36,2803,2665,0.951,0,0,35,4,0,,,,,,,,
2/7/24 13:24,ON2,37,2292,2154,0.94,0,0.022,256,12,0,,,,,,,,
2/7/24 13:41,ON2,38,2719,2354,0.866,0,0,211,40,18,,,,,,,,
2/7/24 13:57,ON2,39,3702,3190,0.862,0,0,814,145,153,,,,,,,,
2/7/24 14:14,ON2,40,3272,2899,0.886,0.18,0.11,1132,440,400,,,,,,,,
2/7/24 14:31,ON2,41,2545,2347,0.922,0,0,448,34,25,,,,,,,,
2/7/24 14:48,ON2,42,3233,2985,0.923,0,0,281,39,31,,,,,,,,
2/7/24 15:05,OFF3,1,3894,3368,0.865,0,0,384,82,19,,,,,,,,
2/7/24 15:22,OFF3,2,3123,2946,0.943,0.12,0.176,944,418,127,,,,,,,,
2/7/24 15:39,OFF3,3,3065,2823,0.921,0,0,158,20,34,,,,,,,,
2/7/24 15:56,OFF3,4,3831,3651,0.953,0.11,0.066,807,246,404,,,,,,,,
2/7/24 16:12,OFF3,5,3615,3386,0.937,0.16,0,752,186,116,,,,,,,,
2/7/24 16:29,OFF3,6,3743,3683,0.984,0,0,497,90,65,,,,,,,,
2/7/24 16:46,OFF3,7,3515,3409,0.97,0.05,0,395,48,63,,,,,,,,
2/7/24 17:03,OFF3,8,2986,2893,0.969,0.15,0.066,386,152,138,,,,,,,,
2/7/24 17:20,OFF3,9,2734,2749,1.006,0.12,0.044,214,57,59,,,,,,,,
2/7/24 17:37,OFF3,10,3622,3723,1.028,0.17,0.088,703,176,228,,,,,,,,
2/7/24 17:54,OFF3,11,4128,4053,0.982,0,0.066,1777,819,630,,,,,,,,
2/7/24 18:11,OFF3,12,2718,2597,0.955,0,0,479,125,83,,,,,,,,
2/7/24 18:27,OFF3,13,3156,3040,0.963,0.14,0,322,18,6,,,,,,,,
2/7/24 18:44,OFF3,14,3291,3184,0.968,0,0.088,286,71,106,,,,,,,,
2/7/24 19:01,OFF3,15,2890,2763,0.956,0.08,0.022,484,75,35,,,,,,,,
2/7/24 19:18,OFF3,16,3801,3750,0.987,0,0.022,558,87,109,,,,,,,,
2/7/24 19:35,OFF3,17,2866,2665,0.93,0.08,0,442,114,66,,,,,,,,
2/7/24 19:52,OFF3,18,3171,3196,1.008,0,0.154,1118,375,1015,,,,,,,,
2/7/24 20:09,OFF3,19,2967,2892,0.975,0.15,0.066,896,235,159,,,,,,,,
2/7/24 20:26,OFF3,20,3220,3117,0.968,0,0,401,44,32,,,,,,,,
2/7/24 20:42,OFF3,21,2388,2077,0.87,0.05,0,232,24,0,,,,,,,,
2/7/24 20:59,OFF3,22,3419,3269,0.956,0.12,0.088,323,83,88,,,,,,,,
2/7/24 21:16,OFF3,23,3534,3579,1.013,0,0,691,192,341,,,,,,,,
2/7/24 21:33,OFF3,24,2869,2733,0.953,0,0,66,16,0,,,,,,,,
2/7/24 21:50,OFF3,25,2710,2451,0.905,0.06,0,697,189,81,,,,,,,,
2/7/24 22:07,OFF3,26,2848,2794,0.981,0.12,0.088,185,44,69,,,,,,,,
2/7/24 22:24,OFF3,27,3015,2826,0.938,0,0,323,94,26,,,,,,,,
2/7/24 22:41,OFF3,28,3472,3229,0.93,0,0.022,497,39,82,,,,,,,,
2/7/24 22:57,OFF3,29,2921,2709,0.927,0.07,0,127,17,3,,,,,,,,
2/7/24 23:14,OFF3,30,3255,2991,0.919,0.03,0.066,366,117,93,,,,,,,,
2/7/24 23:31,OFF3,31,3687,3408,0.924,0,0.154,1085,293,756,,,,,,,,
2/7/24 23:48,OFF3,32,3136,2688,0.857,0,0,329,30,7,,,,,,,,
2/8/24 0:05,OFF3,33,3326,3229,0.971,0,0.132,768,192,198,,,,,,,,
2/8/24 0:22,OFF3,34,3247,2986,0.92,0,0,667,28,36,,,,,,,,
2/8/24 0:39,OFF3,35,3033,2762,0.91,0.04,0,737,98,60,,,,,,,,
2/8/24 0:56,OFF3,36,3427,3021,0.882,0,0,527,84,33,,,,,,,,
2/8/24 1:12,OFF3,37,2956,2579,0.872,0.08,0,612,164,273,,,,,,,,
2/8/24 1:29,OFF3,38,2833,2379,0.84,0.04,0.066,836,234,191,,,,,,,,
2/8/24 1:46,OFF3,39,3162,2888,0.913,0.04,0.066,861,257,356,,,,,,,,
2/8/24 2:03,OFF3,40,3326,3018,0.907,0,0,778,195,320,,,,,,,,
2/8/24 2:20,OFF3,41,2853,2337,0.819,0,0,72,3,0,,,,,,,,
2/8/24 2:37,OFF3,42,3143,2605,0.829,0,0,219,35,20,,,,,,,,
2/8/24 3:11,ON3,1,2271,2072,0.913,0.18,0.044,256,72,34,,,,,,,,
2/8/24 3:27,ON3,2,2903,2609,0.899,0,0,318,13,5,,,,,,,,
2/8/24 3:44,ON3,3,2811,2406,0.856,0,0,12,7,0,,,,,,,,
2/8/24 4:01,ON3,4,2673,2261,0.846,0,0,76,24,5,,,,,,,,
2/8/24 4:18,ON3,5,3139,2810,0.895,0.16,0.066,562,209,161,,,,,,,,
2/8/24 4:35,ON3,6,2707,2600,0.96,0,0.154,717,87,61,,,,,,,,
2/8/24 4:52,ON3,7,2622,2397,0.914,0,0.022,13,0,0,,,,,,,,
2/8/24 5:09,ON3,8,2480,2109,0.85,0,0,7,0,0,,,,,,,,
2/8/24 5:26,ON3,9,2203,1821,0.827,0,0,340,95,22,,,,,,,,
2/8/24 5:42,ON3,10,2581,1881,0.729,0,0,10,0,0,,,,,,,,
2/8/24 5:59,ON3,11,2578,2013,0.781,0,0,199,14,0,,,,,,,,
2/8/24 6:16,ON3,12,3120,2685,0.86,0.08,0,555,146,109,,,,,,,,
2/8/24 6:33,ON3,13,2746,2295,0.836,0,0,71,10,12,,,,,,,,
2/8/24 6:50,ON3,14,2473,2135,0.863,0,0,88,43,1,,,,,,,,
2/8/24 7:07,ON3,15,2684,2365,0.881,0,0,710,125,27,,,,,,,,
2/8/24 7:24,ON3,16,2352,2034,0.865,0.03,0,303,54,5,,,,,,,,
2/8/24 7:41,ON3,17,2342,1954,0.834,0,0,20,2,0,,,,,,,,
2/8/24 7:57,ON3,18,3272,2705,0.827,0,0,519,135,23,,,,,,,,
2/8/24 8:14,ON3,19,2597,2405,0.926,0,0,26,1,0,,,,,,,,
2/8/24 8:31,ON3,20,2815,2465,0.876,0,0,56,16,0,,,,,,,,
2/8/24 8:48,ON3,21,2483,2249,0.906,0.03,0.022,99,7,0,,,,,,,,
2/8/24 9:05,ON3,22,2286,2142,0.937,0,0,10,0,0,,,,,,,,
2/8/24 9:22,ON3,23,2858,2719,0.951,0.03,0,350,49,26,,,,,,,,
2/8/24 9:39,ON3,24,2288,2070,0.905,0,0,192,28,3,,,,,,,,
2/8/24 9:56,ON3,25,2378,2045,0.86,0,0,110,1,0,,,,,,,,
2/8/24 10:12,ON3,26,2948,2355,0.799,0,0,204,51,14,,,,,,,,
2/8/24 10:29,ON3,27,3197,2749,0.86,0.05,0.132,810,135,144,,,,,,,,
2/8/24 10:46,ON3,28,2636,2180,0.827,0,0,238,10,1,,,,,,,,
2/8/24 11:03,ON3,29,2294,1937,0.844,0,0,89,23,0,,,,,,,,
2/8/24 11:20,ON3,30,2262,2087,0.923,0.15,0,318,41,9,,,,,,,,
2/8/24 11:37,ON3,31,2292,2229,0.973,0,0,299,14,1,,,,,,,,
2/8/24 11:54,ON3,32,2484,2273,0.915,0,0,331,9,2,,,,,,,,
2/8/24 12:11,ON3,33,2621,2404,0.917,0,0.088,539,127,122,,,,,,,,
2/8/24 12:27,ON3,34,2696,2233,0.828,0,0,28,3,0,,,,,,,,
2/8/24 12:44,ON3,35,2517,1992,0.792,0,0,348,5,0,,,,,,,,
2/8/24 13:01,ON3,36,2688,2037,0.758,0,0,99,24,3,,,,,,,,
2/8/24 13:18,ON3,37,3351,3119,0.931,0,0.044,876,232,50,,,,,,,,
2/8/24 13:35,ON3,38,2725,2549,0.936,0,0,602,46,9,,,,,,,,
2/8/24 13:52,ON3,39,2584,2417,0.935,0,0,98,7,0,,,,,,,,
2/8/24 14:09,ON3,40,2761,2474,0.896,0,0,46,11,0,,,,,,,,
2/8/24 14:26,ON3,41,3243,2726,0.84,0.06,0,755,151,59,,,,,,,,
2/8/24 14:42,ON3,42,4475,4075,0.911,0,0.154,993,337,67,,,,,,,,
2/8/24 15:16,OFF4,1,2744,2541,0.926,0,0,76,11,0,,,,,,,,
2/8/24 15:33,OFF4,2,2888,2833,0.981,0.09,0.066,568,180,53,,,,,,,,
2/8/24 15:50,OFF4,3,3312,3218,0.972,0.05,0,641,152,107,,,,,,,,
2/8/24 16:07,OFF4,4,3349,3065,0.915,0.17,0,90,5,7,,,,,,,,
2/8/24 16:24,OFF4,5,2596,2616,1.008,0.15,0.11,456,132,100,,,,,,,,
2/8/24 16:41,OFF4,6,3658,3648,0.997,0,0.044,740,104,90,,,,,,,,
2/8/24 16:57,OFF4,7,3687,3443,0.934,0,0,272,32,32,,,,,,,,
2/8/24 17:14,OFF4,8,3009,2922,0.971,0.15,0.022,348,58,54,,,,,,,,
2/8/24 17:31,OFF4,9,4043,3998,0.989,0.12,0.176,1178,407,600,,,,,,,,
2/8/24 17:48,OFF4,10,2916,2863,0.982,0,0,409,102,68,,,,,,,,
2/8/24 18:05,OFF4,11,3527,3443,0.976,0,0,314,63,78,,,,,,,,
2/8/24 18:22,OFF4,12,3484,3518,1.01,0,0.066,609,186,127,,,,,,,,
2/8/24 18:39,OFF4,13,3203,3088,0.964,0,0,275,23,13,,,,,,,,
2/8/24 18:56,OFF4,14,3558,3423,0.962,0,0.088,626,90,170,,,,,,,,
2/8/24 19:12,OFF4,15,3036,2927,0.964,0.1,0,316,75,31,,,,,,,,
2/8/24 19:29,OFF4,16,3846,3665,0.953,0,0.022,308,32,53,,,,,,,,
2/8/24 19:46,OFF4,17,4010,3814,0.951,0.07,0.066,1279,606,529,,,,,,,,
2/8/24 20:03,OFF4,18,3198,3096,0.968,0,0.066,1206,449,559,,,,,,,,
2/8/24 20:20,OFF4,19,2994,2716,0.907,0.03,0,146,25,2,,,,,,,,
2/8/24 20:37,OFF4,20,3760,3643,0.969,0.15,0.088,937,311,490,,,,,,,,
2/8/24 20:54,OFF4,21,3501,3428,0.979,0.03,0,989,199,194,,,,,,,,
2/8/24 21:11,OFF4,22,2949,2652,0.9,0,0,106,10,0,,,,,,,,
2/8/24 21:27,OFF4,23,3046,2571,0.844,0.1,0.022,675,108,155,,,,,,,,
2/8/24 21:44,OFF4,24,3387,2901,0.856,0,0.088,332,154,130,,,,,,,,
