===============,,,===============,===============,===============,===============,===============,===============,===============,===============
2/5/24 18:04,OFF1,11,2782,2705,0.972,0.15,0.042,838,378,307
2/5/24 18:21,OFF1,12,2532,2435,0.962,0,0,147,35,0
2/5/24 18:38,OFF1,13,2710,2491,0.919,0,0,152,52,16
2/5/24 18:54,OFF1,14,4189,4108,0.981,0.18,0.147,1619,702,574
2/5/24 19:11,OFF1,15,3829,3716,0.971,0,0.168,1700,655,1311
2/5/24 19:28,OFF1,16,3630,3594,0.99,0.12,0.042,1209,502,266
2/5/24 19:45,OFF1,17,2397,2314,0.965,0,0,255,56,0
2/5/24 20:02,OFF1,18,2902,2636,0.908,0,0,79,20,0
2/5/24 20:19,OFF1,19,3467,3376,0.974,0.16,0,773,324,14
2/5/24 20:36,OFF1,20,2885,2747,0.952,0,0.021,44,4,0
2/5/24 20:53,OFF1,21,3110,2617,0.841,0,0,21,0,0
2/5/24 21:09,OFF1,22,3911,3718,0.951,0.16,0.126,1185,475,174
2/5/24 21:26,OFF1,23,3101,3050,0.984,0,0.126,1046,419,520
2/5/24 21:43,OFF1,24,2378,2197,0.924,0,0,47,13,0
2/5/24 22:00,OFF1,25,3507,3301,0.941,0.12,0,581,206,50
2/5/24 22:17,OFF1,26,2702,2458,0.91,0,0,196,74,7
2/5/24 22:34,OFF1,27,2819,2502,0.887,0,0,207,53,0
2/5/24 22:51,OFF1,28,2810,2402,0.855,0,0,170,33,0
2/5/24 23:08,OFF1,29,3010,2496,0.829,0,0,229,94,2
2/5/24 23:24,OFF1,30,3328,3082,0.926,0.12,0.021,792,256,38
2/5/24 23:41,OFF1,31,2596,2316,0.892,0,0,59,17,0
2/5/24 23:58,OFF1,32,2485,2124,0.855,0,0,271,22,0
2/6/24 0:15,OFF1,33,2621,2175,0.83,0,0,76,14,0
2/6/24 0:32,OFF1,34,3073,2503,0.814,0,0,333,59,6
2/6/24 0:49,OFF1,35,3788,3305,0.873,0,0.021,1217,415,85
2/6/24 1:06,OFF1,36,2603,2467,0.948,0,0.063,662,217,228
2/6/24 1:23,OFF1,37,2593,2255,0.87,0,0,183,20,0
2/6/24 1:39,OFF1,38,2546,2185,0.858,0,0,162,14,0
2/6/24 1:56,OFF1,39,3567,3287,0.922,0.1,0,890,354,52
2/6/24 2:13,OFF1,40,2442,2229,0.913,0,0,261,16,0
2/6/24 2:30,OFF1,41,2325,2113,0.909,0,0,49,6,0
2/6/24 2:47,OFF1,42,2307,2006,0.87,0,0,40,12,0
2/6/24 3:04,ON1,1,2324,1949,0.839,0,0,176,11,0
2/6/24 3:21,ON1,2,3307,2768,0.837,0,0,322,75,0
2/6/24 3:38,ON1,3,3516,3241,0.922,0.17,0.084,1483,551,183
2/6/24 3:54,ON1,4,3295,3177,0.964,0.12,0.147,1543,583,371
2/6/24 4:11,ON1,5,2798,2666,0.953,0,0,767,236,26
2/6/24 4:28,ON1,6,2442,2172,0.889,0,0,81,6,0
2/6/24 4:45,ON1,7,2349,2045,0.87,0,0,30,1,0
2/6/24 5:02,ON1,8,2527,2176,0.861,0,0,51,12,0
2/6/24 5:19,ON1,9,2229,1894,0.85,0,0,170,16,0
2/6/24 5:36,ON1,10,2972,2544,0.856,0,0,662,98,19
2/6/24 5:53,ON1,11,2356,1913,0.812,0,0,303,33,0
2/6/24 6:09,ON1,12,2339,1818,0.777,0,0,46,12,0
2/6/24 6:26,ON1,13,2305,1830,0.794,0,0,39,12,0
2/6/24 6:43,ON1,14,2493,1906,0.765,0,0,22,2,0
2/6/24 7:00,ON1,15,3315,2783,0.84,0.12,0,1009,348,21
2/6/24 7:17,ON1,16,2555,2319,0.908,0,0.021,627,276,129
2/6/24 7:34,ON1,17,2433,2139,0.879,0,0,73,9,0
2/6/24 7:51,ON1,18,2456,2145,0.873,0,0,27,10,0
2/6/24 8:08,ON1,19,2275,1858,0.817,0,0,56,11,0
2/6/24 8:24,ON1,20,2385,1902,0.797,0,0,49,8,0
2/6/24 8:41,ON1,21,2574,2037,0.791,0,0,147,28,0
2/6/24 8:58,ON1,22,2345,1858,0.792,0,0,121,17,0
2/6/24 9:15,ON1,23,2611,2015,0.772,0,0,115,18,0
2/6/24 9:32,ON1,24,2231,1751,0.785,0,0,115,17,0
2/6/24 9:49,ON1,25,3533,2907,0.823,0.05,0.021,969,425,164
2/6/24 10:06,ON1,26,2545,2349,0.923,0.17,0,248,78,39
2/6/24 10:23,ON1,27,2333,2146,0.92,0,0,51,11,0
2/6/24 10:39,ON1,28,2492,2147,0.862,0,0,67,21,0
2/6/24 10:56,ON1,29,2349,2036,0.867,0,0,96,6,0
2/6/24 11:13,ON1,30,3300,2905,0.88,0.03,0.063,833,257,112
2/6/24 11:30,ON1,31,2141,1934,0.903,0,0,820,94,1
2/6/24 11:47,ON1,32,2406,2115,0.879,0,0,96,26,0
2/6/24 12:04,ON1,33,2224,1894,0.851,0,0,43,14,0
2/6/24 12:21,ON1,34,2309,1869,0.81,0,0,188,17,0
2/6/24 12:38,ON1,35,2679,2083,0.778,0,0,87,18,0
2/6/24 12:54,ON1,36,3450,3038,0.881,0,0.021,645,251,59
2/6/24 13:11,ON1,37,2650,2393,0.903,0,0,224,22,1
2/6/24 13:28,ON1,38,2464,2184,0.886,0,0,82,12,0
2/6/24 13:45,ON1,39,2585,2258,0.873,0,0,69,15,0
2/6/24 14:02,ON1,40,2784,2535,0.91,0,0,163,28,0
2/6/24 14:19,ON1,41,2962,2684,0.906,0,0,493,106,0
2/6/24 14:36,ON1,42,2444,2221,0.909,0.08,0,397,153,6
2/6/24 15:09,OFF2,1,2997,2722,0.908,0.04,0.147,775,275,74
2/6/24 15:26,OFF2,2,3322,3045,0.917,0.07,0,233,70,0
2/6/24 15:43,OFF2,3,3460,3223,0.931,0.05,0,544,135,12
2/6/24 16:00,OFF2,4,3934,3744,0.951,0.17,0.168,1224,548,751
2/6/24 16:17,OFF2,5,3329,3300,0.991,0.04,0.021,1245,479,517
2/6/24 16:34,OFF2,6,3460,3305,0.955,0,0,392,139,3
2/6/24 16:51,OFF2,7,3547,3488,0.983,0.15,0.105,1082,507,326
2/6/24 17:08,OFF2,8,2516,2373,0.943,0,0,179,21,2
2/6/24 17:24,OFF2,9,3761,3709,0.986,0.17,0.042,1054,403,127
2/6/24 17:41,OFF2,10,2611,2543,0.974,0,0.021,123,30,0
2/6/24 17:58,OFF2,11,3049,2956,0.969,0.11,0,211,85,0
2/6/24 18:15,OFF2,12,2480,2503,1.009,0.11,0.021,526,192,27
2/6/24 18:32,OFF2,13,3166,3221,1.017,0.09,0,512,134,1
2/6/24 18:49,OFF2,14,3204,3072,0.959,0,0,114,26,0
2/6/24 19:06,OFF2,15,3728,3652,0.98,0,0.168,1026,403,149
2/6/24 19:23,OFF2,16,4088,4016,0.982,0,0,1826,870,1140
2/6/24 19:39,OFF2,17,3080,3148,1.022,0.12,0,887,245,62
2/6/24 19:56,OFF2,18,2463,2396,0.973,0,0,71,16,0
2/6/24 20:13,OFF2,19,3822,3906,1.022,0.16,0.021,1250,545,45
2/6/24 20:30,OFF2,20,3925,3978,1.013,0.04,0.084,2223,1088,1802
2/6/24 20:47,OFF2,21,3585,3600,1.004,0,0.063,1129,468,300
2/6/24 21:04,OFF2,22,3240,3228,0.996,0,0.063,1058,362,566
2/6/24 21:21,OFF2,23,2530,2307,0.912,0,0,76,6,0
2/6/24 21:38,OFF2,24,2613,2490,0.953,0,0,31,2,0
2/6/24 21:54,OFF2,25,3157,3014,0.955,0,0.021,232,94,60
2/6/24 22:11,OFF2,26,3500,3500,1,0.18,0,1094,393,140
2/6/24 22:28,OFF2,27,2727,2763,1.013,0,0,224,29,0
2/6/24 22:45,OFF2,28,2504,2389,0.954,0,0,102,30,0
2/6/24 23:02,OFF2,29,2690,2460,0.914,0,0.021,47,11,0
2/6/24 23:19,OFF2,30,3410,3258,0.956,0.12,0,679,246,64
2/6/24 23:36,OFF2,31,2256,2210,0.979,0,0,330,56,0
2/6/24 23:53,OFF2,32,2614,2398,0.918,0,0,48,8,0
2/7/24 0:09,OFF2,33,2538,2251,0.887,0,0,106,16,1
2/7/24 0:26,OFF2,34,3350,3097,0.924,0,0,409,66,0
2/7/24 0:43,OFF2,35,2418,2313,0.957,0.13,0.021,435,143,43
2/7/24 1:00,OFF2,36,2400,2264,0.943,0,0,54,19,0
2/7/24 1:17,OFF2,37,2655,2427,0.914,0,0,36,6,0
2/7/24 1:34,OFF2,38,3847,3583,0.931,0.07,0.147,709,277,111
2/7/24 1:51,OFF2,39,3425,3226,0.942,0.09,0,771,244,28
2/7/24 2:08,OFF2,40,2380,2226,0.936,0,0,231,40,0
2/7/24 2:24,OFF2,41,2396,2146,0.896,0,0,55,12,0
2/7/24 2:41,OFF2,42,2580,2090,0.81,0,0,134,18,0
2/7/24 3:15,ON2,1,3545,3095,0.873,0.15,0,700,168,17
2/7/24 3:32,ON2,2,2250,2088,0.928,0,0,357,108,17
2/7/24 3:49,ON2,3,2411,2065,0.856,0,0,122,26,0
2/7/24 4:06,ON2,4,2358,1941,0.823,0,0,179,5,0
2/7/24 4:23,ON2,5,2310,1866,0.808,0,0,325,26,0
2/7/24 4:39,ON2,6,2582,2045,0.792,0,0.021,62,11,0
2/7/24 4:56,ON2,7,3673,3230,0.879,0.17,0.021,1194,471,175
2/7/24 5:13,ON2,8,2447,2317,0.947,0,0.105,516,123,50
2/7/24 5:30,ON2,9,2359,2064,0.875,0,0,112,23,0
2/7/24 5:47,ON2,10,2471,2090,0.846,0,0,108,22,0
2/7/24 6:04,ON2,11,2434,2036,0.836,0.03,0,67,16,0
2/7/24 6:21,ON2,12,3286,2871,0.874,0.08,0,397,170,39
2/7/24 6:38,ON2,13,3413,3095,0.907,0.13,0.084,1195,550,292
2/7/24 6:54,ON2,14,2522,2268,0.899,0,0,229,28,0
2/7/24 7:11,ON2,15,2538,2233,0.88,0,0,525,27,0
2/7/24 7:28,ON2,16,2273,1979,0.871,0,0.021,86,19,0
2/7/24 7:45,ON2,17,2471,2265,0.917,0,0,47,10,0
2/7/24 8:02,ON2,18,2368,2073,0.875,0,0,171,15,0
2/7/24 8:19,ON2,19,2860,2474,0.865,0,0,294,54,1
2/7/24 8:36,ON2,20,2217,1961,0.884,0.03,0,181,46,0
2/7/24 8:53,ON2,21,2432,1987,0.817,0,0,37,0,0
2/7/24 9:09,ON2,22,2552,1947,0.763,0,0,84,22,0
2/7/24 9:26,ON2,23,2292,1811,0.79,0,0,36,7,0
2/7/24 9:43,ON2,24,3137,2812,0.897,0.08,0,558,219,25
2/7/24 10:00,ON2,25,2245,1983,0.883,0,0,67,17,0
2/7/24 10:17,ON2,26,2292,2061,0.899,0.03,0,77,9,0
2/7/24 10:34,ON2,27,2212,1852,0.837,0,0,42,10,0
2/7/24 10:51,ON2,28,2908,2563,0.881,0.03,0.021,320,60,0
2/7/24 11:08,ON2,29,2689,2511,0.934,0.06,0,677,164,11
2/7/24 11:24,ON2,30,2579,2209,0.857,0,0,123,20,0
2/7/24 11:41,ON2,31,2326,1984,0.853,0,0,114,23,0
2/7/24 11:58,ON2,32,2294,1830,0.798,0,0,28,0,0
2/7/24 12:15,ON2,33,3021,2766,0.915,0.07,0,485,148,0
2/7/24 12:32,ON2,34,2435,2156,0.885,0,0,91,21,0
2/7/24 12:49,ON2,35,2180,1875,0.86,0,0,68,10,0
2/7/24 13:06,ON2,36,3543,3131,0.884,0.2,0,671,251,39
2/7/24 13:23,ON2,37,2260,2141,0.948,0,0,400,48,0
2/7/24 13:39,ON2,38,2436,2241,0.92,0,0,59,16,0
2/7/24 13:56,ON2,39,3003,2686,0.894,0,0,61,10,7
2/7/24 14:13,ON2,40,3108,2969,0.955,0.06,0.042,685,189,6
2/7/24 14:30,ON2,41,2535,2334,0.921,0,0,167,33,0
2/7/24 14:47,ON2,42,2539,2162,0.851,0,0,67,19,0
2/7/24 15:04,OFF3,1,3745,3201,0.855,0.04,0,862,328,15
2/7/24 15:21,OFF3,2,3362,3102,0.923,0.14,0.168,925,421,137
2/7/24 15:38,OFF3,3,2623,2523,0.962,0.06,0,434,186,16
2/7/24 15:54,OFF3,4,2873,2876,1.001,0.11,0.021,826,263,56
2/7/24 16:11,OFF3,5,3391,3216,0.948,0.12,0.105,660,256,117
2/7/24 16:28,OFF3,6,2628,2622,0.998,0.04,0.042,659,235,28
2/7/24 16:45,OFF3,7,3842,3830,0.997,0.12,0.042,1330,533,54
2/7/24 17:02,OFF3,8,3868,3834,0.991,0.18,0.147,2071,1034,557
2/7/24 17:19,OFF3,9,2958,3065,1.036,0,0,520,163,39
2/7/24 17:36,OFF3,10,2964,2892,0.976,0,0,59,11,0
2/7/24 17:53,OFF3,11,3401,3448,1.014,0.12,0.042,435,114,9
2/7/24 18:09,OFF3,12,4040,4026,0.997,0.16,0,1414,646,800
2/7/24 18:26,OFF3,13,3519,3446,0.979,0.17,0.042,1270,558,360
2/7/24 18:43,OFF3,14,2598,2485,0.956,0,0,334,81,0
2/7/24 19:00,OFF3,15,2811,2837,1.009,0,0,290,36,0
2/7/24 19:17,OFF3,16,3178,3147,0.99,0.08,0,435,144,0
2/7/24 19:34,OFF3,17,4135,4141,1.001,0,0.168,2100,1014,1096
2/7/24 19:51,OFF3,18,3779,3875,1.025,0.17,0.105,1673,832,1165
2/7/24 20:08,OFF3,19,3883,3881,1,0.09,0.063,2470,1314,1773
2/7/24 20:24,OFF3,20,3707,3707,1,0,0.063,1800,873,1260
2/7/24 20:41,OFF3,21,2402,2283,0.951,0,0,309,60,5
2/7/24 20:58,OFF3,22,2522,2386,0.946,0,0,47,10,0
2/7/24 21:15,OFF3,23,2579,2545,0.987,0,0,27,4,0
2/7/24 21:32,OFF3,24,3550,3601,1.014,0.17,0,657,239,71
2/7/24 21:49,OFF3,25,3764,3757,0.998,0.1,0,1760,822,977
2/7/24 22:06,OFF3,26,2881,3014,1.046,0,0,489,119,26
2/7/24 22:23,OFF3,27,2799,2543,0.909,0,0,34,3,0
2/7/24 22:39,OFF3,28,2710,2706,0.998,0,0.021,87,24,0
2/7/24 22:56,OFF3,29,3621,3564,0.984,0.08,0,940,394,161
2/7/24 23:13,OFF3,30,2554,2470,0.967,0,0.021,228,37,0
2/7/24 23:30,OFF3,31,2586,2383,0.921,0,0,111,13,0
2/7/24 23:47,OFF3,32,3224,2995,0.929,0,0,379,51,0
2/8/24 0:04,OFF3,33,3885,3625,0.933,0.11,0.042,1384,479,235
2/8/24 0:21,OFF3,34,3245,3055,0.941,0.04,0.126,1245,496,236
2/8/24 0:38,OFF3,35,2564,2306,0.899,0,0,95,19,5
2/8/24 0:54,OFF3,36,2694,2409,0.894,0,0,161,21,0
2/8/24 1:11,OFF3,37,2701,2265,0.839,0,0,61,13,0
2/8/24 1:28,OFF3,38,2469,2017,0.817,0,0,96,18,0
2/8/24 1:45,OFF3,39,3361,2991,0.89,0.08,0,928,252,32
2/8/24 2:02,OFF3,40,2278,2109,0.926,0,0,58,14,0
2/8/24 2:19,OFF3,41,2828,2305,0.815,0,0,150,10,0
2/8/24 2:36,OFF3,42,3488,3043,0.872,0,0.063,749,324,95
2/8/24 3:09,ON3,1,2473,2179,0.881,0,0,97,11,0
2/8/24 3:26,ON3,2,2320,2034,0.877,0,0,87,19,0
2/8/24 3:43,ON3,3,2380,2054,0.863,0,0,128,22,1
2/8/24 4:00,ON3,4,2356,1949,0.827,0,0,100,17,0
2/8/24 4:17,ON3,5,2225,1936,0.87,0,0,462,55,2
2/8/24 4:34,ON3,6,2050,1731,0.844,0,0,46,10,0
2/8/24 4:51,ON3,7,2343,1875,0.8,0,0,42,3,0
2/8/24 5:08,ON3,8,3573,3005,0.841,0.17,0.063,1150,524,65
2/8/24 5:24,ON3,9,2988,2700,0.904,0.05,0.084,999,396,160
2/8/24 5:41,ON3,10,2534,2168,0.856,0,0,258,36,0
2/8/24 5:58,ON3,11,2289,1939,0.847,0,0,35,9,0
2/8/24 6:15,ON3,12,2507,2034,0.811,0,0,91,14,0
2/8/24 6:32,ON3,13,2329,1947,0.836,0,0,66,17,0
2/8/24 6:49,ON3,14,3180,2710,0.852,0.05,0,704,277,51
2/8/24 7:06,ON3,15,2277,2045,0.898,0,0,304,52,0
2/8/24 7:23,ON3,16,2246,1918,0.854,0,0,69,15,0
2/8/24 7:39,ON3,17,2368,1926,0.814,0,0,58,14,0
2/8/24 7:56,ON3,18,2197,1763,0.802,0,0,59,12,0
2/8/24 8:13,ON3,19,2431,1909,0.785,0,0,87,16,9
2/8/24 8:30,ON3,20,2174,1692,0.778,0,0,156,25,0
2/8/24 8:47,ON3,21,2966,2408,0.812,0.04,0.021,455,175,10
2/8/24 9:04,ON3,22,3388,3137,0.926,0.13,0,1857,914,375
2/8/24 9:21,ON3,23,2071,2009,0.97,0,0,383,54,1
2/8/24 9:38,ON3,24,2185,1962,0.898,0,0,45,9,0
2/8/24 9:54,ON3,25,2466,1955,0.793,0,0,50,6,0
2/8/24 10:11,ON3,26,2427,1963,0.809,0,0,23,1,0
2/8/24 10:28,ON3,27,2995,2467,0.824,0,0,209,52,0
2/8/24 10:45,ON3,28,2721,2526,0.928,0.13,0,951,400,18
2/8/24 11:02,ON3,29,2450,2174,0.887,0,0,60,13,0
2/8/24 11:19,ON3,30,2311,2087,0.903,0,0,73,11,0
2/8/24 11:36,ON3,31,2191,1961,0.895,0,0,69,14,0
2/8/24 11:53,ON3,32,2364,2000,0.846,0,0,39,14,0
2/8/24 12:09,ON3,33,3330,2808,0.843,0.08,0.021,841,320,1
2/8/24 12:26,ON3,34,2451,2219,0.905,0.08,0.021,201,84,36
2/8/24 12:43,ON3,35,2442,2272,0.93,0,0,201,17,0
2/8/24 13:00,ON3,36,2415,2127,0.881,0,0,107,26,0
2/8/24 13:17,ON3,37,2199,1936,0.88,0,0,587,49,0
2/8/24 13:34,ON3,38,2416,2212,0.916,0,0,252,26,0
2/8/24 13:51,ON3,39,2510,2110,0.841,0,0,78,13,0
2/8/24 14:08,ON3,40,3437,3017,0.878,0.1,0,875,382,22
2/8/24 14:24,ON3,41,2550,2221,0.871,0,0,325,46,0
2/8/24 14:41,ON3,42,3882,3306,0.852,0.03,0.147,514,233,39
2/8/24 15:15,OFF4,1,2795,2343,0.838,0,0,240,47,1
2/8/24 15:32,OFF4,2,2669,2416,0.905,0.1,0,657,210,36
2/8/24 15:49,OFF4,3,3248,3241,0.998,0.1,0,1008,322,42
2/8/24 16:06,OFF4,4,3549,3507,0.988,0.08,0.168,1140,493,334
2/8/24 16:23,OFF4,5,2608,2589,0.993,0.1,0,568,138,16
2/8/24 16:39,OFF4,6,3731,3704,0.993,0.05,0.084,1214,502,486
2/8/24 16:56,OFF4,7,2680,2582,0.964,0,0.021,708,280,22
2/8/24 17:13,OFF4,8,2574,2551,0.991,0,0,41,4,0
2/8/24 17:30,OFF4,9,4096,4130,1.008,0.13,0,1342,587,549
2/8/24 17:47,OFF4,10,4030,4073,1.011,0.16,0.063,1904,852,1145
2/8/24 18:04,OFF4,11,2771,2796,1.009,0,0,550,112,8
2/8/24 18:21,OFF4,12,3917,3977,1.016,0,0,1259,524,536
2/8/24 18:38,OFF4,13,3798,3655,0.962,0,0.021,1105,438,136
2/8/24 18:54,OFF4,14,2764,2715,0.982,0,0.021,670,178,237
2/8/24 19:11,OFF4,15,2761,2714,0.983,0,0,73,13,0
2/8/24 19:28,OFF4,16,3301,3163,0.958,0,0.021,541,265,20
2/8/24 19:45,OFF4,17,2589,2739,1.058,0.14,0.084,340,128,34
2/8/24 20:02,OFF4,18,3497,3594,1.028,0.04,0,450,88,20
2/8/24 20:19,OFF4,19,3880,4039,1.041,0.16,0.105,1984,961,912
2/8/24 20:36,OFF4,20,3521,3536,1.004,0.09,0.063,1225,469,307
2/8/24 20:53,OFF4,21,2539,2551,1.005,0,0,166,25,0
2/8/24 21:09,OFF4,22,2844,2788,0.98,0,0,246,18,0
2/8/24 21:26,OFF4,23,2755,2739,0.994,0,0,174,21,0
2/8/24 21:43,OFF4,24,3953,3914,0.99,0.03,0,1081,491,232
2/8/24 22:00,OFF4,25,3802,3840,1.01,0,0.168,1616,743,931
2/8/24 22:17,OFF4,26,3336,3289,0.986,0.09,0.042,1300,497,309
2/8/24 22:34,OFF4,27,2372,2369,0.998,0,0,245,36,4
2/8/24 22:51,OFF4,28,2542,2550,1.003,0,0,69,11,0
2/8/24 23:08,OFF4,29,2375,2198,0.925,0,0,72,16,0
2/8/24 23:24,OFF4,30,3335,3124,0.937,0,0.021,219,46,8
2/8/24 23:41,OFF4,31,3154,3032,0.961,0,0.021,1221,450,148
2/8/24 23:58,OFF4,32,2688,2579,0.959,0,0,230,49,1
2/9/24 0:15,OFF4,33,2585,2481,0.96,0,0,320,25,0
2/9/24 0:32,OFF4,34,2490,2418,0.971,0,0.021,93,31,0
2/9/24 0:49,OFF4,35,2302,2165,0.94,0,0,123,37,5
2/9/24 1:06,OFF4,36,3409,3219,0.944,0.1,0,725,295,116
2/9/24 1:23,OFF4,37,3134,2984,0.952,0,0.168,1042,401,481
2/9/24 1:39,OFF4,38,2379,2148,0.903,0,0,68,9,0
2/9/24 1:56,OFF4,39,2981,2447,0.821,0,0,94,22,0
2/9/24 2:13,OFF4,40,3185,3103,0.974,0.14,0,715,236,32
2/9/24 2:30,OFF4,41,2501,2278,0.911,0,0,174,42,0
2/9/24 2:47,OFF4,42,2446,2173,0.888,0,0.021,61,17,0
2/9/24 3:04,ON4,1,2387,2071,0.868,0,0,55,12,0
2/9/24 3:21,ON4,2,2735,2277,0.833,0,0,189,49,10
2/9/24 3:38,ON4,3,3286,2954,0.899,0.1,0.042,1066,392,37
2/9/24 3:54,ON4,4,2542,2200,0.865,0,0,183,27,0
2/9/24 4:11,ON4,5,2827,2412,0.853,0,0,29,8,0
2/9/24 4:28,ON4,6,2124,1825,0.859,0,0,30,1,0
2/9/24 4:45,ON4,7,2258,1925,0.853,0,0,173,24,0
2/9/24 5:02,ON4,8,2870,2621,0.913,0,0,461,162,13
2/9/24 5:19,ON4,9,3033,2943,0.97,0,0.147,1144,561,463
2/9/24 5:36,ON4,10,2515,2310,0.918,0,0,190,17,0
2/9/24 5:53,ON4,11,2574,2240,0.87,0,0,89,9,0
2/9/24 6:09,ON4,12,2727,2281,0.836,0,0,115,28,0
2/9/24 6:26,ON4,13,2490,2186,0.878,0,0,79,16,0
2/9/24 6:43,ON4,14,2312,1951,0.844,0,0,97,24,0
2/9/24 7:00,ON4,15,3054,2646,0.867,0.14,0,627,299,59
2/9/24 7:17,ON4,16,2557,2449,0.958,0,0.021,553,168,73
2/9/24 7:34,ON4,17,2515,2227,0.885,0,0,83,6,0
2/9/24 7:51,ON4,18,2571,2404,0.935,0,0,373,47,0
2/9/24 8:08,ON4,19,2280,1925,0.844,0,0.021,111,21,0
2/9/24 8:24,ON4,20,3077,2531,0.822,0.11,0,520,225,24
2/9/24 8:41,ON4,21,2596,2395,0.923,0,0,254,51,7
2/9/24 8:58,ON4,22,2485,2197,0.884,0,0,68,21,0
2/9/24 9:15,ON4,23,2435,2044,0.839,0,0,144,26,0
2/9/24 9:32,ON4,24,2159,1987,0.92,0,0,121,28,0
2/9/24 9:49,ON4,25,2084,1830,0.878,0.03,0,43,9,0
2/9/24 10:06,ON4,26,2926,2622,0.896,0.03,0,458,173,26
2/9/24 10:23,ON4,27,2511,2103,0.837,0,0.021,229,35,0
2/9/24 10:39,ON4,28,2347,1911,0.814,0,0,55,10,0
2/9/24 10:56,ON4,29,2210,1803,0.816,0,0,68,15,0
2/9/24 11:13,ON4,30,2539,2186,0.861,0.07,0,349,124,0
2/9/24 11:30,ON4,31,2350,2043,0.869,0,0,184,10,0
2/9/24 11:47,ON4,32,2391,2222,0.929,0,0,238,47,3
2/9/24 12:04,ON4,33,2758,2407,0.873,0,0,118,19,0
2/9/24 12:21,ON4,34,3291,3238,0.984,0,0.105,1122,466,148
2/9/24 12:38,ON4,35,2414,2295,0.951,0,0,282,58,0
2/9/24 12:54,ON4,36,2597,2360,0.909,0,0,20,3,0
2/9/24 13:11,ON4,37,2630,2274,0.864,0,0,61,13,0
2/9/24 13:28,ON4,38,2971,2694,0.907,0.06,0,355,105,0
2/9/24 13:45,ON4,39,2223,2080,0.936,0,0,227,20,0
2/9/24 14:02,ON4,40,2508,2202,0.878,0,0.021,233,38,0
2/9/24 14:19,ON4,41,3438,3071,0.893,0,0.021,371,119,8
2/9/24 14:36,ON4,42,3341,3210,0.961,0.1,0,1046,428,26
2/9/24 15:09,OFF5,1,2783,2479,0.891,0,0,264,54,1
2/9/24 15:26,OFF5,2,3061,2647,0.865,0.03,0,426,125,6
2/9/24 15:43,OFF5,3,3637,3497,0.961,0.16,0.021,891,245,28
2/9/24 16:00,OFF5,4,2648,2669,1.008,0.08,0.042,525,272,176
2/9/24 16:17,OFF5,5,3454,3447,0.998,0.14,0.084,668,224,51
