===============,,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/5/24 16:14,OFF1,5,4027,3854,0.957,0,0,855,174,40,,,,,,,,
2/5/24 16:30,OFF1,6,4630,4175,0.902,0,0.028,2204,1201,1322,,,,,,,,
2/5/24 16:47,OFF1,7,4487,3929,0.876,0,0,2597,1431,1624,,,,,,,,
2/5/24 17:04,OFF1,8,4503,3928,0.872,0.03,0.028,2023,998,1646,,,,,,,,
2/5/24 17:21,OFF1,9,4307,3779,0.877,0.1,0.028,2218,1147,1270,,,,,,,,
2/5/24 17:38,OFF1,10,4351,3973,0.913,0.08,0,2384,1246,1646,,,,,,,,
2/5/24 17:55,OFF1,11,4014,3741,0.932,0.03,0.084,1574,659,683,,,,,,,,
2/5/24 18:12,OFF1,12,3932,3683,0.937,0.12,0.056,2034,1021,1468,,,,,,,,
2/5/24 18:29,OFF1,13,3894,3654,0.938,0.09,0.042,1581,584,233,,,,,,,,
2/5/24 18:45,OFF1,14,4202,3902,0.929,0.1,0.042,1919,857,544,,,,,,,,
2/5/24 19:02,OFF1,15,3493,3252,0.931,0.05,0,1607,660,746,,,,,,,,
2/5/24 19:19,OFF1,16,2797,2521,0.901,0,0,696,104,0,,,,,,,,
2/5/24 19:36,OFF1,17,3854,3730,0.968,0.09,0.028,1673,801,911,,,,,,,,
2/5/24 19:53,OFF1,18,2758,2412,0.874,0,0,404,96,5,,,,,,,,
2/5/24 20:10,OFF1,19,3290,2937,0.893,0.06,0,455,103,18,,,,,,,,
2/5/24 20:27,OFF1,20,3887,3603,0.927,0.14,0.098,1603,627,467,,,,,,,,
2/5/24 20:44,OFF1,21,2926,2613,0.893,0.09,0,131,38,0,,,,,,,,
2/5/24 21:00,OFF1,22,2916,2706,0.928,0,0.042,360,142,98,,,,,,,,
2/5/24 21:17,OFF1,23,3377,3019,0.894,0,0,467,73,0,,,,,,,,
2/5/24 21:34,OFF1,24,3185,2919,0.917,0.14,0,453,99,5,,,,,,,,
2/5/24 21:51,OFF1,25,2792,2597,0.93,0,0.028,590,182,140,,,,,,,,
2/5/24 22:08,OFF1,26,2839,2691,0.948,0.11,0.084,436,171,177,,,,,,,,
2/5/24 22:25,OFF1,27,3468,3255,0.939,0,0,383,63,0,,,,,,,,
2/5/24 22:42,OFF1,28,3696,3580,0.969,0.11,0,817,307,154,,,,,,,,
2/5/24 22:59,OFF1,29,2931,2686,0.917,0,0,173,40,7,,,,,,,,
2/5/24 23:15,OFF1,30,3062,2735,0.893,0,0,110,13,0,,,,,,,,
2/5/24 23:32,OFF1,31,2740,2630,0.96,0.1,0.098,565,221,192,,,,,,,,
2/5/24 23:49,OFF1,32,2635,2589,0.982,0.1,0,347,101,82,,,,,,,,
2/6/24 0:06,OFF1,33,2956,2820,0.954,0,0,114,18,0,,,,,,,,
2/6/24 0:23,OFF1,34,3562,3395,0.953,0,0,1158,238,38,,,,,,,,
2/6/24 0:40,OFF1,35,3130,2780,0.888,0,0,463,108,0,,,,,,,,
2/6/24 0:57,OFF1,36,2593,2452,0.945,0.06,0,798,155,7,,,,,,,,
2/6/24 1:14,OFF1,37,2980,2736,0.918,0.06,0.056,574,166,126,,,,,,,,
2/6/24 1:30,OFF1,38,2926,2810,0.96,0.1,0,430,69,36,,,,,,,,
2/6/24 1:47,OFF1,39,2697,2563,0.95,0,0,106,24,0,,,,,,,,
2/6/24 2:04,OFF1,40,4107,3777,0.92,0,0,736,242,58,,,,,,,,
2/6/24 2:21,OFF1,41,3942,3656,0.927,0.09,0.112,1826,836,956,,,,,,,,
2/6/24 2:38,OFF1,42,2543,2191,0.862,0,0,335,62,29,,,,,,,,
2/6/24 3:12,ON1,1,2743,2593,0.946,0.03,0,514,128,139,,,,,,,,
2/6/24 3:29,ON1,2,2646,2248,0.849,0,0,41,16,0,,,,,,,,
2/6/24 3:45,ON1,3,2655,2350,0.885,0.04,0,244,52,14,,,,,,,,
2/6/24 4:02,ON1,4,2587,2295,0.887,0,0.014,416,43,0,,,,,,,,
2/6/24 4:19,ON1,5,2924,2729,0.933,0.04,0,757,197,1,,,,,,,,
2/6/24 4:36,ON1,6,2515,2317,0.921,0,0,47,5,0,,,,,,,,
2/6/24 4:53,ON1,7,2667,2321,0.87,0,0,169,27,2,,,,,,,,
2/6/24 5:10,ON1,8,2971,2599,0.875,0,0,844,134,53,,,,,,,,
2/6/24 5:27,ON1,9,2616,2512,0.96,0,0.042,939,294,63,,,,,,,,
2/6/24 5:44,ON1,10,2934,2528,0.862,0,0,207,43,3,,,,,,,,
2/6/24 6:00,ON1,11,2561,2277,0.889,0,0,485,67,0,,,,,,,,
2/6/24 6:17,ON1,12,2656,2314,0.871,0,0,560,64,0,,,,,,,,
2/6/24 6:34,ON1,13,2762,2380,0.862,0,0,53,8,0,,,,,,,,
2/6/24 6:51,ON1,14,2725,2308,0.847,0,0,81,11,0,,,,,,,,
2/6/24 7:08,ON1,15,3429,3014,0.879,0,0.07,1073,389,158,,,,,,,,
2/6/24 7:25,ON1,16,2540,2170,0.855,0,0,309,65,0,,,,,,,,
2/6/24 7:42,ON1,17,2308,1936,0.839,0,0,65,16,0,,,,,,,,
2/6/24 7:59,ON1,18,2499,2071,0.829,0.03,0,714,149,0,,,,,,,,
2/6/24 8:15,ON1,19,2475,2058,0.831,0,0,901,218,0,,,,,,,,
2/6/24 8:32,ON1,20,2944,2454,0.833,0.04,0,571,108,32,,,,,,,,
2/6/24 8:49,ON1,21,2831,2710,0.957,0.13,0,583,170,30,,,,,,,,
2/6/24 9:06,ON1,22,2494,2338,0.938,0,0.014,169,21,0,,,,,,,,
2/6/24 9:23,ON1,23,2886,2680,0.928,0,0,312,76,0,,,,,,,,
2/6/24 9:40,ON1,24,2404,2191,0.911,0.03,0.028,356,138,81,,,,,,,,
2/6/24 9:57,ON1,25,2454,2219,0.905,0,0,65,7,0,,,,,,,,
2/6/24 10:14,ON1,26,2786,2647,0.95,0.16,0,531,122,9,,,,,,,,
2/6/24 10:30,ON1,27,2480,2349,0.947,0,0,168,22,0,,,,,,,,
2/6/24 10:47,ON1,28,2838,2498,0.88,0.13,0.028,281,93,19,,,,,,,,
2/6/24 11:04,ON1,29,2931,2893,0.987,0,0.028,1177,330,97,,,,,,,,
2/6/24 11:21,ON1,30,2600,2482,0.955,0,0.014,344,46,0,,,,,,,,
2/6/24 11:38,ON1,31,2479,2334,0.941,0,0,89,8,0,,,,,,,,
2/6/24 11:55,ON1,32,2616,2459,0.94,0,0,248,56,0,,,,,,,,
2/6/24 12:12,ON1,33,2891,2500,0.865,0,0,637,96,5,,,,,,,,
2/6/24 12:29,ON1,34,3242,2935,0.905,0.14,0.014,969,257,165,,,,,,,,
2/6/24 12:45,ON1,35,2850,2591,0.909,0,0,396,68,0,,,,,,,,
2/6/24 13:02,ON1,36,2575,2315,0.899,0,0,656,104,0,,,,,,,,
2/6/24 13:19,ON1,37,3336,3237,0.97,0.09,0.042,953,231,108,,,,,,,,
2/6/24 13:36,ON1,38,2382,2308,0.969,0.05,0,684,135,12,,,,,,,,
2/6/24 13:53,ON1,39,2310,2168,0.939,0,0,606,89,0,,,,,,,,
2/6/24 14:10,ON1,40,3092,2917,0.943,0,0,678,100,2,,,,,,,,
2/6/24 14:27,ON1,41,2642,2368,0.896,0.06,0.028,701,148,8,,,,,,,,
2/6/24 14:44,ON1,42,2753,2383,0.865,0,0,622,124,0,,,,,,,,
2/6/24 15:00,OFF2,1,4322,3832,0.887,0.12,0,882,355,81,,,,,,,,
2/6/24 15:17,OFF2,2,2526,2418,0.957,0.03,0,530,107,6,,,,,,,,
2/6/24 15:34,OFF2,3,3666,3531,0.963,0.08,0,354,95,82,,,,,,,,
2/6/24 15:51,OFF2,4,2871,2619,0.912,0.09,0,908,170,27,,,,,,,,
2/6/24 16:08,OFF2,5,3236,3163,0.977,0.03,0,1039,251,129,,,,,,,,
2/6/24 16:25,OFF2,6,3991,3929,0.984,0.1,0.028,1035,382,383,,,,,,,,
2/6/24 16:42,OFF2,7,4267,4070,0.954,0,0.028,2262,1083,1741,,,,,,,,
2/6/24 16:59,OFF2,8,3916,3721,0.95,0.05,0.07,2146,1021,1947,,,,,,,,
2/6/24 17:15,OFF2,9,3966,3783,0.954,0.16,0,2047,968,1298,,,,,,,,
2/6/24 17:32,OFF2,10,4037,3832,0.949,0.16,0.07,2087,1039,1846,,,,,,,,
2/6/24 17:49,OFF2,11,3944,3851,0.976,0,0.07,1646,705,998,,,,,,,,
2/6/24 18:06,OFF2,12,3091,2918,0.944,0.02,0,1215,292,135,,,,,,,,
2/6/24 18:23,OFF2,13,3909,3789,0.969,0.14,0.028,912,353,371,,,,,,,,
2/6/24 18:40,OFF2,14,2847,2791,0.981,0,0.098,1015,434,538,,,,,,,,
2/6/24 18:57,OFF2,15,3611,3547,0.982,0.11,0,300,116,73,,,,,,,,
2/6/24 19:14,OFF2,16,3076,2914,0.947,0,0,295,92,48,,,,,,,,
2/6/24 19:30,OFF2,17,3144,3026,0.962,0.12,0.042,841,397,424,,,,,,,,
2/6/24 19:47,OFF2,18,3922,3775,0.962,0.15,0.056,967,442,308,,,,,,,,
2/6/24 20:04,OFF2,19,3058,2902,0.949,0,0,308,50,0,,,,,,,,
2/6/24 20:21,OFF2,20,3648,3610,0.99,0,0,430,70,5,,,,,,,,
2/6/24 20:38,OFF2,21,3164,2997,0.947,0,0,482,76,0,,,,,,,,
2/6/24 20:55,OFF2,22,3330,3208,0.963,0,0.014,936,355,253,,,,,,,,
2/6/24 21:12,OFF2,23,3250,3178,0.978,0,0.098,131,28,13,,,,,,,,
2/6/24 21:29,OFF2,24,3212,3077,0.958,0,0.014,650,141,106,,,,,,,,
2/6/24 21:45,OFF2,25,3020,2797,0.926,0,0,379,110,32,,,,,,,,
2/6/24 22:02,OFF2,26,2784,2667,0.958,0,0.084,899,274,195,,,,,,,,
2/6/24 22:19,OFF2,27,3473,3322,0.956,0,0,246,45,0,,,,,,,,
2/6/24 22:36,OFF2,28,3190,3035,0.951,0.13,0,446,149,52,,,,,,,,
2/6/24 22:53,OFF2,29,3346,3198,0.956,0,0,213,48,0,,,,,,,,
2/6/24 23:10,OFF2,30,3835,3762,0.981,0,0,777,154,10,,,,,,,,
2/6/24 23:27,OFF2,31,3390,3115,0.919,0,0,326,77,27,,,,,,,,
2/6/24 23:44,OFF2,32,3405,3195,0.938,0.06,0.042,668,260,97,,,,,,,,
2/7/24 0:00,OFF2,33,3284,2903,0.884,0,0,277,60,75,,,,,,,,
2/7/24 0:17,OFF2,34,3890,3453,0.888,0,0,181,36,0,,,,,,,,
2/7/24 0:34,OFF2,35,3071,2708,0.882,0.11,0,583,147,54,,,,,,,,
2/7/24 0:51,OFF2,36,3431,3093,0.901,0,0,100,31,0,,,,,,,,
2/7/24 1:08,OFF2,37,2882,2619,0.909,0.13,0.028,303,92,47,,,,,,,,
2/7/24 1:25,OFF2,38,3170,3000,0.946,0,0,357,61,5,,,,,,,,
2/7/24 1:42,OFF2,39,3123,2936,0.94,0,0,464,130,69,,,,,,,,
2/7/24 1:59,OFF2,40,3067,2835,0.924,0.09,0.056,641,294,242,,,,,,,,
2/7/24 2:15,OFF2,41,4042,3771,0.933,0,0,544,170,210,,,,,,,,
2/7/24 2:32,OFF2,42,2681,2370,0.884,0.07,0.056,468,109,70,,,,,,,,
2/7/24 3:06,ON2,1,3194,3030,0.949,0.11,0,185,30,9,,,,,,,,
2/7/24 3:23,ON2,2,3088,2848,0.922,0,0,543,72,0,,,,,,,,
2/7/24 3:40,ON2,3,2718,2602,0.957,0.1,0,360,113,9,,,,,,,,
2/7/24 3:57,ON2,4,2951,2687,0.91,0,0.098,153,39,25,,,,,,,,
2/7/24 4:14,ON2,5,3132,2798,0.893,0.1,0,334,74,4,,,,,,,,
2/7/24 4:30,ON2,6,3183,2918,0.917,0,0,610,99,0,,,,,,,,
2/7/24 4:47,ON2,7,2695,2489,0.924,0.02,0,306,62,0,,,,,,,,
2/7/24 5:04,ON2,8,2755,2453,0.89,0,0,313,47,4,,,,,,,,
2/7/24 5:21,ON2,9,3479,3359,0.965,0.16,0.07,793,319,138,,,,,,,,
2/7/24 5:38,ON2,10,2814,2633,0.936,0,0,160,45,15,,,,,,,,
2/7/24 5:55,ON2,11,2652,2463,0.929,0,0,530,69,0,,,,,,,,
2/7/24 6:12,ON2,12,2851,2578,0.904,0,0,408,45,0,,,,,,,,
2/7/24 6:29,ON2,13,2484,2085,0.839,0,0,69,11,0,,,,,,,,
2/7/24 6:45,ON2,14,3316,2947,0.889,0.06,0,704,246,15,,,,,,,,
2/7/24 7:02,ON2,15,3007,2674,0.889,0,0,243,50,0,,,,,,,,
2/7/24 7:19,ON2,16,2592,2278,0.879,0,0,82,14,0,,,,,,,,
2/7/24 7:36,ON2,17,2866,2469,0.862,0.02,0,80,13,0,,,,,,,,
2/7/24 7:53,ON2,18,2804,2562,0.914,0,0,219,25,0,,,,,,,,
2/7/24 8:10,ON2,19,3422,3008,0.879,0.14,0.042,1023,406,183,,,,,,,,
2/7/24 8:27,ON2,20,2639,2498,0.947,0,0,146,21,0,,,,,,,,
2/7/24 8:44,ON2,21,2733,2400,0.878,0,0,151,28,0,,,,,,,,
2/7/24 9:00,ON2,22,2442,2250,0.922,0,0.014,264,51,0,,,,,,,,
2/7/24 9:17,ON2,23,2661,2354,0.885,0.09,0,225,34,0,,,,,,,,
2/7/24 9:34,ON2,24,2636,2348,0.891,0,0,220,39,0,,,,,,,,
2/7/24 9:51,ON2,25,2824,2578,0.913,0.09,0,236,60,7,,,,,,,,
2/7/24 10:08,ON2,26,3020,2914,0.965,0,0.042,651,179,34,,,,,,,,
2/7/24 10:25,ON2,27,2428,2335,0.962,0,0,167,30,0,,,,,,,,
2/7/24 10:42,ON2,28,2521,2218,0.88,0,0,77,11,0,,,,,,,,
2/7/24 10:59,ON2,29,2601,2103,0.809,0,0,78,20,0,,,,,,,,
2/7/24 11:15,ON2,30,3439,3088,0.898,0.09,0.056,905,375,166,,,,,,,,
2/7/24 11:32,ON2,31,2588,2420,0.935,0.05,0,232,40,0,,,,,,,,
2/7/24 11:49,ON2,32,2664,2451,0.92,0,0,165,26,0,,,,,,,,
2/7/24 12:06,ON2,33,2421,2173,0.898,0,0,633,77,0,,,,,,,,
2/7/24 12:23,ON2,34,2445,2247,0.919,0.04,0,551,112,28,,,,,,,,
2/7/24 12:40,ON2,35,3413,3300,0.967,0.21,0.014,685,147,52,,,,,,,,
2/7/24 12:57,ON2,36,2476,2470,0.998,0,0,286,65,6,,,,,,,,
2/7/24 13:14,ON2,37,2735,2615,0.956,0,0,66,12,0,,,,,,,,
2/7/24 13:30,ON2,38,2510,2355,0.938,0,0,126,27,0,,,,,,,,
2/7/24 13:47,ON2,39,3534,3427,0.97,0.17,0.07,957,393,284,,,,,,,,
2/7/24 14:04,ON2,40,2740,2703,0.987,0,0,354,51,0,,,,,,,,
2/7/24 14:21,ON2,41,3233,3178,0.983,0,0.028,256,105,71,,,,,,,,
2/7/24 14:38,ON2,42,2723,2637,0.968,0.11,0,626,165,17,,,,,,,,
2/7/24 15:12,OFF3,1,4192,3816,0.91,0,0,745,369,88,,,,,,,,
2/7/24 15:29,OFF3,2,2905,2598,0.894,0.04,0,484,106,16,,,,,,,,
2/7/24 15:45,OFF3,3,3560,3361,0.944,0,0,372,92,17,,,,,,,,
2/7/24 16:02,OFF3,4,3830,3629,0.947,0,0,709,313,128,,,,,,,,
2/7/24 16:19,OFF3,5,3670,3609,0.983,0,0,439,118,64,,,,,,,,
2/7/24 16:36,OFF3,6,4111,3986,0.97,0.04,0.028,1183,444,543,,,,,,,,
2/7/24 16:53,OFF3,7,4021,3824,0.951,0,0.028,1043,457,494,,,,,,,,
2/7/24 17:10,OFF3,8,3246,3159,0.973,0.05,0.098,1141,445,551,,,,,,,,
2/7/24 17:27,OFF3,9,3000,3009,1.003,0.11,0.056,699,268,242,,,,,,,,
2/7/24 17:44,OFF3,10,4118,4003,0.972,0,0.042,1061,477,523,,,,,,,,
2/7/24 18:00,OFF3,11,3020,3003,0.994,0.05,0.028,324,68,33,,,,,,,,
2/7/24 18:17,OFF3,12,3109,3048,0.98,0,0,630,79,4,,,,,,,,
2/7/24 18:34,OFF3,13,3815,3800,0.996,0.15,0.084,412,143,98,,,,,,,,
2/7/24 18:51,OFF3,14,3758,3719,0.99,0.14,0.028,1401,448,250,,,,,,,,
2/7/24 19:08,OFF3,15,3557,3501,0.984,0.17,0.098,1455,708,1030,,,,,,,,
2/7/24 19:25,OFF3,16,2854,2873,1.007,0,0.042,555,135,56,,,,,,,,
2/7/24 19:42,OFF3,17,3653,3764,1.03,0.15,0.028,915,349,137,,,,,,,,
2/7/24 19:59,OFF3,18,2956,2922,0.989,0,0,399,78,8,,,,,,,,
2/7/24 20:15,OFF3,19,3656,3621,0.991,0.14,0.098,410,204,169,,,,,,,,
2/7/24 20:32,OFF3,20,2922,2994,1.025,0.05,0,330,63,16,,,,,,,,
2/7/24 20:49,OFF3,21,3016,3085,1.023,0.1,0,898,184,13,,,,,,,,
2/7/24 21:06,OFF3,22,3251,3203,0.986,0,0,602,93,0,,,,,,,,
2/7/24 21:23,OFF3,23,2769,2893,1.045,0.03,0.056,521,135,50,,,,,,,,
2/7/24 21:40,OFF3,24,3553,3671,1.033,0.09,0,475,114,58,,,,,,,,
2/7/24 21:57,OFF3,25,3501,3608,1.03,0,0,161,29,6,,,,,,,,
2/7/24 22:14,OFF3,26,3611,3624,1.003,0,0,338,49,46,,,,,,,,
2/7/24 22:30,OFF3,27,3437,3145,0.915,0.13,0.014,373,132,83,,,,,,,,
2/7/24 22:47,OFF3,28,3131,2958,0.945,0,0,189,50,2,,,,,,,,
2/7/24 23:04,OFF3,29,3620,3282,0.907,0.11,0.07,274,76,14,,,,,,,,
2/7/24 23:21,OFF3,30,3605,3499,0.971,0.05,0.07,1227,497,436,,,,,,,,
2/7/24 23:38,OFF3,31,2941,2966,1.009,0,0,306,60,16,,,,,,,,
2/7/24 23:55,OFF3,32,3460,3262,0.943,0,0,215,39,0,,,,,,,,
2/8/24 0:12,OFF3,33,2515,2361,0.939,0,0,369,48,0,,,,,,,,
2/8/24 0:29,OFF3,34,3436,3212,0.935,0.06,0,778,197,4,,,,,,,,
2/8/24 0:45,OFF3,35,3232,3096,0.958,0.07,0,238,59,4,,,,,,,,
2/8/24 1:02,OFF3,36,3204,2939,0.917,0,0,178,25,0,,,,,,,,
2/8/24 1:19,OFF3,37,3506,3284,0.937,0,0.014,831,186,29,,,,,,,,
2/8/24 1:36,OFF3,38,2789,2517,0.903,0,0,448,65,4,,,,,,,,
2/8/24 1:53,OFF3,39,3877,3429,0.885,0.15,0,559,238,62,,,,,,,,
2/8/24 2:10,OFF3,40,2833,2681,0.947,0,0.07,495,213,210,,,,,,,,
2/8/24 2:27,OFF3,41,2881,2785,0.967,0.08,0,466,121,69,,,,,,,,
2/8/24 2:44,OFF3,42,3826,3620,0.946,0.17,0.098,1168,460,263,,,,,,,,
2/8/24 3:00,ON3,1,2955,2817,0.953,0,0,552,103,28,,,,,,,,
2/8/24 3:17,ON3,2,2791,2550,0.914,0,0,138,25,0,,,,,,,,
2/8/24 3:34,ON3,3,2744,2492,0.908,0,0,76,21,0,,,,,,,,
2/8/24 3:51,ON3,4,2397,2319,0.967,0.08,0,510,132,25,,,,,,,,
2/8/24 4:08,ON3,5,2479,2387,0.963,0,0,104,13,0,,,,,,,,
2/8/24 4:25,ON3,6,2295,2079,0.906,0,0,423,98,2,,,,,,,,
2/8/24 4:42,ON3,7,2480,2236,0.901,0,0,48,5,0,,,,,,,,
2/8/24 4:59,ON3,8,3242,2815,0.868,0.09,0,406,140,23,,,,,,,,
2/8/24 5:15,ON3,9,2647,2350,0.888,0,0,234,28,0,,,,,,,,
2/8/24 5:32,ON3,10,2727,2397,0.879,0,0,87,23,0,,,,,,,,
2/8/24 5:49,ON3,11,3181,2849,0.896,0.1,0,361,115,39,,,,,,,,
2/8/24 6:06,ON3,12,2588,2414,0.933,0,0.014,610,73,0,,,,,,,,
2/8/24 6:23,ON3,13,2523,2285,0.906,0,0,547,82,0,,,,,,,,
2/8/24 6:40,ON3,14,3345,2886,0.863,0,0,278,47,7,,,,,,,,
2/8/24 6:57,ON3,15,2640,2432,0.921,0.05,0,447,152,27,,,,,,,,
2/8/24 7:14,ON3,16,2598,2230,0.858,0.03,0,62,15,0,,,,,,,,
2/8/24 7:30,ON3,17,2861,2348,0.821,0,0,78,10,0,,,,,,,,
2/8/24 7:47,ON3,18,2932,2792,0.952,0.15,0,509,162,35,,,,,,,,
2/8/24 8:04,ON3,19,2758,2643,0.958,0,0,45,12,0,,,,,,,,
2/8/24 8:21,ON3,20,2544,2337,0.918,0,0,71,10,0,,,,,,,,
2/8/24 8:38,ON3,21,2470,2310,0.936,0,0,74,18,0,,,,,,,,
2/8/24 8:55,ON3,22,2709,2381,0.879,0.03,0,103,34,2,,,,,,,,
2/8/24 9:12,ON3,23,2478,2307,0.931,0,0.042,901,218,38,,,,,,,,
2/8/24 9:29,ON3,24,2524,2128,0.843,0,0,646,71,0,,,,,,,,
2/8/24 9:45,ON3,25,2786,2375,0.853,0,0,229,31,0,,,,,,,,
2/8/24 10:02,ON3,26,2430,2267,0.933,0.11,0,330,70,20,,,,,,,,
2/8/24 10:19,ON3,27,2696,2450,0.909,0,0,133,37,0,,,,,,,,
2/8/24 10:36,ON3,28,2364,2206,0.933,0,0,121,16,0,,,,,,,,
2/8/24 10:53,ON3,29,2286,2046,0.895,0,0,271,67,0,,,,,,,,
2/8/24 11:10,ON3,30,3531,3002,0.85,0.06,0.014,659,219,27,,,,,,,,
2/8/24 11:27,ON3,31,2464,2214,0.898,0,0,92,25,0,,,,,,,,
2/8/24 11:44,ON3,32,3116,2551,0.819,0,0,116,20,2,,,,,,,,
2/8/24 12:00,ON3,33,2294,2090,0.911,0.08,0,348,105,3,,,,,,,,
2/8/24 12:17,ON3,34,2848,2502,0.878,0,0,176,24,0,,,,,,,,
2/8/24 12:34,ON3,35,2489,2265,0.91,0,0,132,33,0,,,,,,,,
2/8/24 12:51,ON3,36,2452,2219,0.905,0,0,139,25,0,,,,,,,,
2/8/24 13:08,ON3,37,2893,2415,0.835,0.17,0,610,133,14,,,,,,,,
2/8/24 13:25,ON3,38,2570,2531,0.985,0,0.042,516,135,86,,,,,,,,
2/8/24 13:42,ON3,39,2586,2377,0.919,0,0,36,1,0,,,,,,,,
2/8/24 13:59,ON3,40,2454,2140,0.872,0,0,81,16,0,,,,,,,,
2/8/24 14:15,ON3,41,2308,2062,0.893,0,0,322,56,4,,,,,,,,
2/8/24 14:32,ON3,42,2750,2429,0.884,0.07,0.014,418,119,14,,,,,,,,
2/8/24 15:06,OFF4,1,2973,2519,0.847,0,0,129,40,1,,,,,,,,
2/8/24 15:23,OFF4,2,2705,2190,0.81,0,0,319,52,3,,,,,,,,
2/8/24 15:40,OFF4,3,3199,2719,0.85,0.17,0,528,128,33,,,,,,,,
2/8/24 15:57,OFF4,4,3222,2989,0.928,0,0.014,281,69,55,,,,,,,,
2/8/24 16:14,OFF4,5,3239,3092,0.955,0.14,0,538,159,52,,,,,,,,
2/8/24 16:30,OFF4,6,3886,3865,0.995,0,0.07,682,157,67,,,,,,,,
2/8/24 16:47,OFF4,7,3403,3263,0.959,0.13,0.028,1686,766,762,,,,,,,,
2/8/24 17:04,OFF4,8,3022,2708,0.896,0,0.07,1022,374,405,,,,,,,,
2/8/24 17:21,OFF4,9,2714,2566,0.945,0.18,0.07,705,294,318,,,,,,,,
2/8/24 17:38,OFF4,10,3759,3794,1.009,0,0.126,1310,510,691,,,,,,,,
2/8/24 17:55,OFF4,11,3365,3342,0.993,0.14,0,493,156,41,,,,,,,,
2/8/24 18:12,OFF4,12,3633,3676,1.012,0.05,0.084,253,58,29,,,,,,,,
2/8/24 18:29,OFF4,13,3596,3547,0.986,0.12,0,564,163,71,,,,,,,,
2/8/24 18:45,OFF4,14,3470,3374,0.972,0.06,0,222,46,11,,,,,,,,
2/8/24 19:02,OFF4,15,2941,2723,0.926,0.09,0.028,354,85,33,,,,,,,,
2/8/24 19:19,OFF4,16,3393,3464,1.021,0.16,0.07,355,129,72,,,,,,,,
2/8/24 19:36,OFF4,17,2999,3032,1.011,0,0.056,710,279,298,,,,,,,,
2/8/24 19:53,OFF4,18,2849,2936,1.031,0.15,0,227,48,33,,,,,,,,
2/8/24 20:10,OFF4,19,3784,3867,1.022,0,0.028,495,156,149,,,,,,,,
2/8/24 20:27,OFF4,20,2840,2997,1.055,0.09,0.056,669,265,128,,,,,,,,
2/8/24 20:44,OFF4,21,2974,2957,0.994,0.12,0,344,115,55,,,,,,,,
2/8/24 21:00,OFF4,22,3869,3932,1.016,0,0.056,644,101,61,,,,,,,,
