===============,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/27/24 20:12,ON1,2620,2362,0.901,0.05,0,1233,190,0,,,,,,,,
2/27/24 20:29,ON1,3234,2979,0.921,0,0.085,1709,657,121,,,,,,,,
2/27/24 20:46,ON1,2812,2520,0.896,0,0,729,125,0,,,,,,,,
2/27/24 21:02,ON1,2579,2385,0.925,0,0,535,33,0,,,,,,,,
2/27/24 21:19,ON1,2389,2123,0.889,0,0,1327,268,0,,,,,,,,
2/27/24 21:36,ON1,2257,2105,0.933,0,0,1367,525,0,,,,,,,,
2/27/24 21:53,ON1,3090,2967,0.96,0,0.068,1722,570,30,,,,,,,,
2/27/24 22:10,ON1,2423,2054,0.848,0,0,1183,255,0,,,,,,,,
2/27/24 22:27,ON1,2688,2293,0.853,0.03,0,1431,384,0,,,,,,,,
2/27/24 22:44,ON1,2277,1993,0.875,0,0,1370,476,0,,,,,,,,
2/27/24 23:01,ON1,2602,2297,0.883,0.07,0,1247,336,0,,,,,,,,
2/27/24 23:17,ON1,3499,3172,0.907,0,0.051,1578,624,310,,,,,,,,
2/27/24 23:34,ON1,2607,2456,0.942,0,0,1068,300,0,,,,,,,,
2/27/24 23:51,ON1,2261,2079,0.919,0,0,647,49,0,,,,,,,,
2/28/24 0:08,ON1,2272,2032,0.894,0,0,662,106,0,,,,,,,,
2/28/24 0:25,ON1,2544,2297,0.903,0,0,1383,336,0,,,,,,,,
2/28/24 0:42,ON1,2505,2389,0.954,0.08,0.017,1251,245,0,,,,,,,,
2/28/24 0:59,ON1,3137,3061,0.976,0,0.102,1566,520,5,,,,,,,,
2/28/24 1:16,ON1,2412,1988,0.824,0,0,799,38,0,,,,,,,,
2/28/24 1:32,ON1,2445,2226,0.911,0.05,0,1017,184,0,,,,,,,,
2/28/24 1:49,ON1,2967,2756,0.929,0.03,0.034,1398,392,0,,,,,,,,
2/28/24 2:06,ON1,3278,3149,0.961,0.12,0,1791,791,56,,,,,,,,
2/28/24 2:23,ON1,3344,3319,0.992,0.05,0,1668,631,196,,,,,,,,
2/28/24 2:40,ON1,2419,2210,0.913,0,0,1410,397,0,,,,,,,,
2/28/24 2:57,ON1,2548,2252,0.884,0,0,862,110,0,,,,,,,,
2/28/24 3:14,OFF1,2500,2255,0.902,0,0.017,965,132,0,,,,,,,,
2/28/24 3:31,OFF1,3405,3146,0.924,0,0,1819,504,13,,,,,,,,
2/28/24 3:47,OFF1,3644,3179,0.872,0.15,0,1711,793,60,,,,,,,,
2/28/24 4:04,OFF1,2815,2597,0.923,0,0,829,148,3,,,,,,,,
2/28/24 4:21,OFF1,2881,2634,0.914,0,0,443,98,3,,,,,,,,
2/28/24 4:38,OFF1,4095,3788,0.925,0.13,0,1877,758,406,,,,,,,,
2/28/24 4:55,OFF1,3737,3458,0.925,0.05,0,2525,1225,762,,,,,,,,
2/28/24 5:12,OFF1,3697,3607,0.976,0.04,0,2339,1163,555,,,,,,,,
2/28/24 5:29,OFF1,2990,2713,0.907,0.15,0,962,271,94,,,,,,,,
2/28/24 5:46,OFF1,4067,3796,0.933,0.09,0.068,1661,811,504,,,,,,,,
2/28/24 6:02,OFF1,4321,4036,0.934,0.12,0.034,2188,1105,1173,,,,,,,,
2/28/24 6:19,OFF1,4113,3894,0.947,0.07,0.017,2000,824,376,,,,,,,,
2/28/24 6:36,OFF1,2560,2335,0.912,0,0,854,97,0,,,,,,,,
2/28/24 6:53,OFF1,3256,3084,0.947,0.07,0.017,776,265,25,,,,,,,,
2/28/24 7:10,OFF1,3780,3542,0.937,0.12,0.034,1518,660,350,,,,,,,,
2/28/24 7:27,OFF1,2842,2643,0.93,0.08,0.034,1268,381,88,,,,,,,,
2/28/24 7:44,OFF1,3571,3374,0.945,0,0.085,1291,523,175,,,,,,,,
2/28/24 8:01,OFF1,3999,3777,0.944,0.03,0.102,2036,1015,776,,,,,,,,
2/28/24 8:17,OFF1,2791,2743,0.983,0,0,1052,308,7,,,,,,,,
2/28/24 8:34,OFF1,3272,3161,0.966,0,0.034,603,163,8,,,,,,,,
2/28/24 8:51,OFF1,2795,2649,0.948,0.17,0,552,91,0,,,,,,,,
2/28/24 9:08,OFF1,2598,2464,0.948,0,0.068,486,83,0,,,,,,,,
2/28/24 9:25,OFF1,2431,2225,0.915,0,0,293,65,0,,,,,,,,
2/28/24 9:42,OFF1,2423,2345,0.968,0.02,0,397,88,0,,,,,,,,
2/28/24 9:59,OFF1,3443,3479,1.01,0.07,0,1019,278,12,,,,,,,,
2/28/24 10:16,OFF1,2955,2887,0.977,0.13,0.051,803,174,1,,,,,,,,
2/28/24 10:32,OFF1,2951,2864,0.971,0.08,0.085,825,194,16,,,,,,,,
2/28/24 10:49,OFF1,4246,4124,0.971,0.16,0.153,1999,966,846,,,,,,,,
2/28/24 11:06,OFF1,3703,3584,0.968,0.15,0.034,1705,703,499,,,,,,,,
2/28/24 11:23,OFF1,2539,2434,0.959,0,0,993,225,8,,,,,,,,
2/28/24 11:40,OFF1,2309,2217,0.96,0,0,578,26,0,,,,,,,,
2/28/24 11:57,OFF1,2526,2376,0.941,0.03,0,596,141,0,,,,,,,,
2/28/24 12:14,OFF1,2587,2523,0.975,0.03,0,797,266,14,,,,,,,,
2/28/24 12:31,OFF1,2584,2446,0.946,0,0,578,125,0,,,,,,,,
2/28/24 12:47,OFF1,3340,3300,0.988,0,0.034,1209,329,129,,,,,,,,
2/28/24 13:04,OFF1,3041,2753,0.905,0.13,0.085,1248,548,275,,,,,,,,
2/28/24 13:21,OFF1,2623,2520,0.961,0,0.102,793,244,7,,,,,,,,
2/28/24 13:38,OFF1,2281,2194,0.962,0,0,544,126,0,,,,,,,,
2/28/24 13:55,OFF1,2820,2642,0.937,0.04,0,681,188,3,,,,,,,,
2/28/24 14:12,OFF1,2620,2496,0.953,0,0,412,76,0,,,,,,,,
2/28/24 14:29,OFF1,3409,3299,0.968,0.13,0.051,831,289,14,,,,,,,,
2/28/24 14:46,OFF1,2467,2344,0.95,0,0,678,114,1,,,,,,,,
2/28/24 15:02,OFF1,3463,3386,0.978,0,0,1143,261,3,,,,,,,,
2/28/24 15:19,ON2,3781,3680,0.973,0.08,0.051,1494,688,126,,,,,,,,
2/28/24 15:36,ON2,3433,3329,0.97,0,0.102,1326,501,25,,,,,,,,
2/28/24 15:53,ON2,2515,2382,0.947,0,0,182,26,0,,,,,,,,
2/28/24 16:10,ON2,2407,2248,0.934,0,0,821,34,0,,,,,,,,
2/28/24 16:27,ON2,2408,2259,0.938,0,0,1064,200,0,,,,,,,,
2/28/24 16:44,ON2,3097,2800,0.904,0.17,0.051,1152,490,157,,,,,,,,
2/28/24 17:01,ON2,2408,2285,0.949,0,0.034,663,203,29,,,,,,,,
2/28/24 17:17,ON2,2401,2315,0.964,0,0,280,54,0,,,,,,,,
2/28/24 17:34,ON2,2388,2188,0.916,0,0,467,110,0,,,,,,,,
2/28/24 17:51,ON2,2422,2301,0.95,0,0,638,169,0,,,,,,,,
2/28/24 18:08,ON2,2857,2579,0.903,0,0.068,1101,407,42,,,,,,,,
2/28/24 18:25,ON2,2396,2270,0.947,0,0.051,1170,186,5,,,,,,,,
2/28/24 18:42,ON2,2312,2184,0.944,0,0,822,63,0,,,,,,,,
2/28/24 18:59,ON2,2301,2086,0.907,0,0,351,71,0,,,,,,,,
2/28/24 19:16,ON2,3030,2764,0.912,0,0,759,175,0,,,,,,,,
2/28/24 19:32,ON2,2948,2679,0.909,0.16,0.051,943,360,107,,,,,,,,
2/28/24 19:49,ON2,2347,2229,0.95,0,0.017,764,202,0,,,,,,,,
2/28/24 20:06,ON2,2281,2092,0.917,0,0,1049,276,0,,,,,,,,
2/28/24 20:23,ON2,2281,2075,0.91,0,0.017,839,175,0,,,,,,,,
2/28/24 20:40,ON2,2513,2096,0.834,0,0,476,87,0,,,,,,,,
2/28/24 20:57,ON2,2944,2723,0.925,0.04,0,978,180,7,,,,,,,,
2/28/24 21:14,ON2,2729,2509,0.919,0.11,0.051,1243,376,21,,,,,,,,
2/28/24 21:31,ON2,2487,2261,0.909,0,0,1029,280,0,,,,,,,,
2/28/24 21:47,ON2,2242,2107,0.94,0,0,491,35,0,,,,,,,,
2/28/24 22:04,ON2,2254,1935,0.858,0,0,573,106,0,,,,,,,,
2/28/24 22:21,ON2,3284,2960,0.901,0.05,0.034,1107,353,27,,,,,,,,
2/28/24 22:38,ON2,2453,2303,0.939,0.15,0.017,1232,338,34,,,,,,,,
2/28/24 22:55,ON2,2418,2269,0.939,0,0,914,124,0,,,,,,,,
2/28/24 23:12,ON2,2444,2309,0.945,0,0.034,882,109,2,,,,,,,,
2/28/24 23:29,ON2,2428,2185,0.9,0,0,712,155,0,,,,,,,,
2/28/24 23:46,ON2,2352,2005,0.852,0,0,654,166,0,,,,,,,,
2/29/24 0:02,ON2,2613,2326,0.89,0,0,517,112,2,,,,,,,,
2/29/24 0:19,ON2,3173,2870,0.904,0.11,0.102,1160,380,24,,,,,,,,
2/29/24 0:36,ON2,2491,2245,0.901,0,0,672,101,0,,,,,,,,
2/29/24 0:53,ON2,2228,2127,0.955,0,0,852,196,0,,,,,,,,
2/29/24 1:10,ON2,2229,1927,0.864,0,0.017,610,135,0,,,,,,,,
2/29/24 1:27,ON2,2774,2338,0.843,0.04,0,1243,324,14,,,,,,,,
2/29/24 1:44,ON2,3569,3297,0.924,0.03,0.136,1683,659,279,,,,,,,,
2/29/24 2:01,ON2,2687,2406,0.895,0,0.17,1411,569,213,,,,,,,,
2/29/24 2:17,ON2,2350,1979,0.842,0,0,571,57,0,,,,,,,,
2/29/24 2:34,ON2,2878,2241,0.779,0,0,638,141,0,,,,,,,,
2/29/24 2:51,ON2,2944,2322,0.789,0,0.136,1111,432,376,,,,,,,,
2/29/24 3:08,OFF2,3131,2385,0.762,0,0,1477,428,0,,,,,,,,
2/29/24 3:25,OFF2,3305,2804,0.848,0,0,1458,542,45,,,,,,,,
2/29/24 3:42,OFF2,2696,2546,0.944,0,0.051,501,86,0,,,,,,,,
2/29/24 3:59,OFF2,3152,3050,0.968,0,0,755,189,5,,,,,,,,
2/29/24 4:16,OFF2,2770,2654,0.958,0.16,0.017,748,219,9,,,,,,,,
2/29/24 4:32,OFF2,2718,2545,0.937,0.12,0.017,551,178,0,,,,,,,,
2/29/24 4:49,OFF2,3675,3586,0.976,0,0.051,1504,604,181,,,,,,,,
2/29/24 5:06,OFF2,3908,3766,0.964,0.1,0,2138,945,836,,,,,,,,
2/29/24 5:23,OFF2,3808,3709,0.974,0.12,0.017,1898,997,897,,,,,,,,
2/29/24 5:40,OFF2,4036,3854,0.955,0.07,0,2006,1022,1056,,,,,,,,
2/29/24 5:57,OFF2,3848,3811,0.99,0,0.085,1817,792,483,,,,,,,,
2/29/24 6:14,OFF2,3574,3567,0.998,0.09,0.085,1542,690,556,,,,,,,,
2/29/24 6:31,OFF2,2751,2579,0.937,0,0,568,140,0,,,,,,,,
2/29/24 6:47,OFF2,3667,3624,0.988,0.14,0.051,1581,762,533,,,,,,,,
2/29/24 7:04,OFF2,3961,3859,0.974,0,0.051,1666,732,547,,,,,,,,
2/29/24 7:21,OFF2,3965,3935,0.992,0.03,0.068,2341,1142,1549,,,,,,,,
2/29/24 7:38,OFF2,3783,3932,1.04,0.13,0.017,1837,743,345,,,,,,,,
2/29/24 7:55,OFF2,4162,4079,0.98,0.13,0.068,2219,1166,1289,,,,,,,,
2/29/24 8:12,OFF2,2723,2693,0.989,0,0.017,947,362,203,,,,,,,,
2/29/24 8:29,OFF2,2889,2802,0.97,0.08,0,784,148,3,,,,,,,,
2/29/24 8:46,OFF2,3024,2904,0.96,0.16,0.102,1216,341,60,,,,,,,,
2/29/24 9:02,OFF2,3960,4043,1.021,0.07,0.034,1547,767,800,,,,,,,,
2/29/24 9:19,OFF2,3418,3340,0.977,0.11,0.068,1453,598,344,,,,,,,,
2/29/24 9:36,OFF2,2809,2771,0.987,0,0,909,223,25,,,,,,,,
2/29/24 9:53,OFF2,3166,3021,0.954,0.18,0,698,162,18,,,,,,,,
2/29/24 10:10,OFF2,2820,2692,0.954,0,0.051,583,158,1,,,,,,,,
2/29/24 10:27,OFF2,3515,3626,1.031,0.1,0.034,1875,888,616,,,,,,,,
2/29/24 10:44,OFF2,3518,3607,1.025,0.17,0.085,1559,552,517,,,,,,,,
2/29/24 11:01,OFF2,2752,2573,0.935,0,0,750,191,0,,,,,,,,
2/29/24 11:17,OFF2,2703,2746,1.016,0.18,0.034,858,215,7,,,,,,,,
2/29/24 11:34,OFF2,2875,2777,0.966,0,0,525,34,0,,,,,,,,
2/29/24 11:51,OFF2,2732,2741,1.004,0.11,0.068,698,179,1,,,,,,,,
2/29/24 12:08,OFF2,2662,2530,0.95,0.1,0,563,156,2,,,,,,,,
2/29/24 12:25,OFF2,3592,3722,1.036,0.04,0.102,1895,835,557,,,,,,,,
2/29/24 12:42,OFF2,2487,2491,1.001,0,0.034,1050,239,9,,,,,,,,
2/29/24 12:59,OFF2,3020,2953,0.978,0,0,734,163,4,,,,,,,,
2/29/24 13:16,OFF2,3921,3767,0.961,0.07,0.085,1928,864,875,,,,,,,,
2/29/24 13:32,OFF2,2750,2645,0.962,0,0,1215,340,75,,,,,,,,
2/29/24 13:49,OFF2,2426,2301,0.949,0,0.017,595,75,0,,,,,,,,
2/29/24 14:06,OFF2,2323,2161,0.93,0,0,619,83,0,,,,,,,,
2/29/24 14:23,OFF2,2974,2721,0.915,0,0,1156,318,4,,,,,,,,
2/29/24 14:40,OFF2,3122,2739,0.877,0,0.085,1555,666,500,,,,,,,,
2/29/24 14:57,OFF2,1992,1769,0.888,0,0,505,109,11,,,,,,,,
2/29/24 15:14,ON3,2528,2104,0.833,0,0,528,113,0,,,,,,,,
2/29/24 15:31,ON3,3292,2732,0.83,0,0.102,953,340,80,,,,,,,,
2/29/24 15:47,ON3,2839,2382,0.839,0,0.136,1460,522,205,,,,,,,,
2/29/24 16:04,ON3,2354,1777,0.755,0,0,1618,585,0,,,,,,,,
2/29/24 16:21,ON3,2209,1669,0.756,0,0.017,1746,727,0,,,,,,,,
2/29/24 16:38,ON3,2476,1920,0.775,0,0,725,194,0,,,,,,,,
2/29/24 16:55,ON3,2091,1595,0.763,0,0,879,49,0,,,,,,,,
2/29/24 17:12,ON3,2073,1557,0.751,0,0,931,253,0,,,,,,,,
2/29/24 17:29,ON3,2302,1735,0.754,0,0,1178,261,0,,,,,,,,
2/29/24 17:46,ON3,1871,1343,0.718,0,0,1634,602,0,,,,,,,,
2/29/24 18:02,ON3,3880,3119,0.804,0,0,1668,630,156,,,,,,,,
2/29/24 18:19,ON3,2133,1674,0.785,0,0.119,1336,388,71,,,,,,,,
2/29/24 18:36,ON3,2047,1515,0.74,0,0,187,1,0,,,,,,,,
2/29/24 18:53,ON3,2370,1724,0.727,0,0,166,19,0,,,,,,,,
2/29/24 19:10,ON3,2659,1963,0.738,0,0,543,36,0,,,,,,,,
2/29/24 19:27,ON3,2136,1618,0.757,0,0,459,57,0,,,,,,,,
2/29/24 19:44,ON3,2860,2061,0.721,0,0,527,163,1,,,,,,,,
2/29/24 20:01,ON3,2686,2030,0.756,0,0.085,1437,475,136,,,,,,,,
2/29/24 20:17,ON3,2078,1503,0.724,0,0,600,30,0,,,,,,,,
2/29/24 20:34,ON3,2120,1573,0.742,0,0,1178,32,0,,,,,,,,
2/29/24 20:51,ON3,2009,1472,0.733,0,0,1021,112,0,,,,,,,,
2/29/24 21:08,ON3,2178,1631,0.749,0,0,1175,172,0,,,,,,,,
2/29/24 21:25,ON3,2131,1645,0.772,0,0,1235,209,3,,,,,,,,
2/29/24 21:42,ON3,2271,1721,0.758,0,0.017,1034,164,0,,,,,,,,
2/29/24 21:59,ON3,2569,1937,0.754,0,0,975,116,0,,,,,,,,
2/29/24 22:16,ON3,3064,2295,0.749,0,0.17,1402,437,65,,,,,,,,
2/29/24 22:32,ON3,1980,1476,0.746,0,0,907,236,1,,,,,,,,
2/29/24 22:49,ON3,2153,1607,0.747,0,0,912,287,0,,,,,,,,
2/29/24 23:06,ON3,1898,1436,0.757,0,0,922,258,0,,,,,,,,
2/29/24 23:23,ON3,2208,1651,0.748,0,0,1153,344,0,,,,,,,,
2/29/24 23:40,ON3,1994,1518,0.761,0,0,758,70,0,,,,,,,,
2/29/24 23:57,ON3,3504,2667,0.761,0,0.085,1381,543,410,,,,,,,,
3/1/24 0:14,ON3,2846,2193,0.77,0,0,1164,366,139,,,,,,,,
3/1/24 0:31,ON3,2024,1432,0.707,0,0,1623,609,0,,,,,,,,
3/1/24 0:47,ON3,2364,1824,0.772,0,0,1250,298,1,,,,,,,,
3/1/24 1:04,ON3,2152,1656,0.77,0,0.017,904,76,0,,,,,,,,
3/1/24 1:21,ON3,3141,2503,0.797,0,0,1227,296,21,,,,,,,,
3/1/24 1:38,ON3,3173,2396,0.755,0,0,1816,837,500,,,,,,,,
3/1/24 1:55,ON3,1977,1452,0.734,0,0.017,985,196,0,,,,,,,,
3/1/24 2:12,ON3,2180,1653,0.758,0,0,896,133,0,,,,,,,,
3/1/24 2:29,ON3,2360,1698,0.72,0,0,308,76,0,,,,,,,,
3/1/24 2:46,ON3,2209,1578,0.715,0,0,360,85,0,,,,,,,,
3/1/24 3:02,ON3,2793,2078,0.744,0,0,673,182,9,,,,,,,,
3/1/24 3:19,OFF3,2332,1682,0.721,0,0,273,49,0,,,,,,,,
3/1/24 3:36,OFF3,3309,2649,0.801,0,0.119,1000,363,93,,,,,,,,
3/1/24 3:53,OFF3,3084,2348,0.761,0,0,2077,876,154,,,,,,,,
3/1/24 4:10,OFF3,2535,2388,0.942,0,0,1206,272,20,,,,,,,,
3/1/24 4:27,OFF3,2715,2629,0.968,0.14,0.051,977,192,0,,,,,,,,
3/1/24 4:44,OFF3,2893,2786,0.963,0.06,0.051,1091,380,26,,,,,,,,
3/1/24 5:01,OFF3,2997,2796,0.933,0.08,0.068,998,304,41,,,,,,,,
3/1/24 5:17,OFF3,3121,2998,0.96,0.16,0.034,963,368,104,,,,,,,,
3/1/24 5:34,OFF3,3243,3291,1.015,0.04,0.034,1457,660,515,,,,,,,,
3/1/24 5:51,OFF3,3371,3404,1.01,0.09,0.017,1639,732,486,,,,,,,,
3/1/24 6:08,OFF3,3440,3324,0.966,0.1,0.051,1579,577,262,,,,,,,,
3/1/24 6:25,OFF3,3199,3117,0.975,0,0.051,1427,618,498,,,,,,,,
3/1/24 6:42,OFF3,3607,3601,0.998,0.04,0.068,2059,875,896,,,,,,,,
3/1/24 6:59,OFF3,3122,3069,0.983,0,0.051,1071,426,162,,,,,,,,
3/1/24 7:16,OFF3,3881,3756,0.968,0.06,0.068,1895,794,649,,,,,,,,
3/1/24 7:32,OFF3,2962,2868,0.968,0,0.085,784,173,23,,,,,,,,
3/1/24 7:49,OFF3,2684,2649,0.987,0.11,0.034,947,240,12,,,,,,,,
3/1/24 8:06,OFF3,2369,2145,0.905,0.17,0.102,725,146,2,,,,,,,,
3/1/24 8:23,OFF3,2586,2583,0.999,0,0.017,1032,152,0,,,,,,,,
3/1/24 8:40,OFF3,3397,3506,1.032,0.11,0.051,1057,329,86,,,,,,,,
3/1/24 8:57,OFF3,3025,3069,1.015,0.13,0.034,1071,205,45,,,,,,,,
3/1/24 9:14,OFF3,3896,3954,1.015,0.07,0.085,1899,993,1135,,,,,,,,
3/1/24 9:31,OFF3,3259,3216,0.987,0,0.017,1598,626,297,,,,,,,,
3/1/24 9:47,OFF3,3067,3050,0.995,0,0.051,972,246,47,,,,,,,,
3/1/24 10:04,OFF3,2531,2555,1.01,0.16,0,848,106,0,,,,,,,,
3/1/24 10:21,OFF3,3742,3831,1.024,0.06,0.102,1554,571,153,,,,,,,,
3/1/24 10:38,OFF3,2910,2792,0.959,0.12,0.051,912,219,30,,,,,,,,
3/1/24 10:55,OFF3,2650,2657,1.003,0,0.034,1158,311,0,,,,,,,,
3/1/24 11:12,OFF3,3311,3422,1.034,0.17,0.034,1369,497,86,,,,,,,,
3/1/24 11:29,OFF3,2627,2583,0.983,0.18,0.068,959,363,126,,,,,,,,
3/1/24 11:46,OFF3,2811,2853,1.015,0,0.051,1119,325,7,,,,,,,,
3/1/24 12:02,OFF3,2793,2798,1.002,0.15,0,921,310,38,,,,,,,,
3/1/24 12:19,OFF3,2878,2899,1.008,0,0.051,1411,440,0,,,,,,,,
3/1/24 12:36,OFF3,2642,2721,1.03,0,0,1501,637,0,,,,,,,,
3/1/24 12:53,OFF3,3647,3739,1.025,0.07,0,1116,276,40,,,,,,,,
3/1/24 13:10,OFF3,3309,3412,1.031,0.12,0.136,1231,519,256,,,,,,,,
3/1/24 13:27,OFF3,2834,2754,0.972,0.03,0,476,88,0,,,,,,,,
3/1/24 13:44,OFF3,2790,2838,1.017,0.17,0.017,1051,313,61,,,,,,,,
3/1/24 14:01,OFF3,2620,2630,1.004,0,0.068,1628,387,0,,,,,,,,
3/1/24 14:17,OFF3,3649,3719,1.019,0.13,0,1569,509,507,,,,,,,,
3/1/24 14:34,OFF3,3548,3651,1.029,0,0.051,1963,709,138,,,,,,,,
3/1/24 14:51,OFF3,2718,2722,1.001,0.04,0,1815,696,95,,,,,,,,
3/1/24 15:08,ON4,2525,2631,1.042,0,0,1418,429,0,,,,,,,,
3/1/24 15:25,ON4,2673,2717,1.016,0,0,1176,192,0,,,,,,,,
3/1/24 15:42,ON4,3167,3270,1.033,0.05,0.017,1622,659,269,,,,,,,,
3/1/24 15:59,ON4,2516,2464,0.979,0,0,1255,395,0,,,,,,,,
3/1/24 16:16,ON4,2459,2404,0.978,0,0,1041,212,0,,,,,,,,
3/1/24 16:32,ON4,2259,2274,1.007,0,0.017,813,109,0,,,,,,,,
3/1/24 16:49,ON4,2741,2714,0.99,0.11,0,1053,291,10,,,,,,,,
3/1/24 17:06,ON4,2670,2738,1.025,0,0.051,1286,365,55,,,,,,,,
3/1/24 17:23,ON4,2613,2610,0.999,0,0,1178,254,0,,,,,,,,
3/1/24 17:40,ON4,2952,3063,1.038,0,0,1537,486,2,,,,,,,,
3/1/24 17:57,ON4,2257,2290,1.015,0,0,1267,272,0,,,,,,,,
3/1/24 18:14,ON4,3173,2958,0.932,0.12,0,1061,309,112,,,,,,,,
3/1/24 18:31,ON4,3050,2900,0.951,0.05,0.102,1761,775,527,,,,,,,,
3/1/24 18:47,ON4,2366,2415,1.021,0,0,892,199,2,,,,,,,,
3/1/24 19:04,ON4,2442,2462,1.008,0,0,703,194,0,,,,,,,,
3/1/24 19:21,ON4,2499,2448,0.98,0,0,830,154,0,,,,,,,,
3/1/24 19:38,ON4,2754,2809,1.02,0.11,0,1421,428,28,,,,,,,,
3/1/24 19:55,ON4,2263,2340,1.034,0,0,1544,510,0,,,,,,,,
3/1/24 20:12,ON4,2468,2427,0.984,0,0,1575,653,0,,,,,,,,
3/1/24 20:29,ON4,2306,2201,0.955,0,0,1068,90,0,,,,,,,,
3/1/24 20:46,ON4,2964,2569,0.867,0.03,0,1267,225,3,,,,,,,,
3/1/24 21:02,ON4,2350,2248,0.957,0,0.017,1572,623,95,,,,,,,,
3/1/24 21:19,ON4,2352,2166,0.921,0,0,1614,651,0,,,,,,,,
3/1/24 21:36,ON4,2319,1992,0.859,0,0,1519,547,0,,,,,,,,
3/1/24 21:53,ON4,2087,1833,0.878,0,0,1168,173,0,,,,,,,,
3/1/24 22:10,ON4,2175,1866,0.858,0,0,1121,177,0,,,,,,,,
3/1/24 22:27,ON4,3225,2813,0.872,0,0,1459,345,27,,,,,,,,
3/1/24 22:44,ON4,2883,2551,0.885,0.04,0.119,1543,525,214,,,,,,,,
3/1/24 23:01,ON4,2228,1852,0.831,0,0,1127,138,0,,,,,,,,
3/1/24 23:17,ON4,2390,1948,0.815,0,0,996,60,0,,,,,,,,
3/1/24 23:34,ON4,2461,1944,0.79,0,0,1400,171,0,,,,,,,,
3/1/24 23:51,ON4,1958,1650,0.843,0,0,1089,184,0,,,,,,,,
3/2/24 0:08,ON4,3472,2871,0.827,0,0.017,1716,430,92,,,,,,,,
3/2/24 0:25,ON4,1974,1582,0.802,0,0.017,1227,310,26,,,,,,,,
3/2/24 0:42,ON4,2231,1872,0.839,0.03,0,1355,392,0,,,,,,,,
3/2/24 0:59,ON4,2337,1877,0.803,0,0,1206,299,0,,,,,,,,
3/2/24 1:16,ON4,2183,1767,0.809,0,0.017,1491,505,0,,,,,,,,
3/2/24 1:32,ON4,2316,1835,0.792,0,0,1069,154,0,,,,,,,,
3/2/24 1:49,ON4,2246,1845,0.821,0,0,1091,124,1,,,,,,,,
3/2/24 2:06,ON4,2130,1767,0.829,0,0,941,118,0,,,,,,,,
3/2/24 2:23,ON4,3312,2750,0.83,0,0,1684,599,90,,,,,,,,
3/2/24 2:40,ON4,2639,2139,0.811,0,0.085,1612,337,64,,,,,,,,
3/2/24 2:57,ON4,2400,1911,0.796,0,0,1276,168,0,,,,,,,,
