===============,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/27/24 20:19,ON1,3275,2829,0.864,0.12,0,598,288,18,,,,,,,,
2/27/24 20:35,ON1,2859,2543,0.889,0,0.019,303,100,17,,,,,,,,
2/27/24 20:52,ON1,2587,2155,0.833,0,0,296,70,0,,,,,,,,
2/27/24 21:09,ON1,2711,2271,0.838,0,0,205,30,0,,,,,,,,
2/27/24 21:26,ON1,2548,2165,0.85,0,0,229,52,0,,,,,,,,
2/27/24 21:43,ON1,2951,2491,0.844,0,0,482,221,0,,,,,,,,
2/27/24 22:00,ON1,3447,3085,0.895,0.14,0.095,820,424,82,,,,,,,,
2/27/24 22:17,ON1,2585,2312,0.894,0,0,290,71,0,,,,,,,,
2/27/24 22:34,ON1,2565,2156,0.841,0,0,168,0,0,,,,,,,,
2/27/24 22:50,ON1,3172,2734,0.862,0,0,612,314,13,,,,,,,,
2/27/24 23:07,ON1,2430,2030,0.835,0,0.019,185,31,0,,,,,,,,
2/27/24 23:24,ON1,2467,1993,0.808,0,0,180,16,0,,,,,,,,
2/27/24 23:41,ON1,2384,2042,0.857,0,0,226,51,0,,,,,,,,
2/27/24 23:58,ON1,2423,2000,0.825,0,0,276,55,0,,,,,,,,
2/28/24 0:15,ON1,2410,1935,0.803,0,0,363,100,0,,,,,,,,
2/28/24 0:32,ON1,2400,1869,0.779,0,0,213,23,0,,,,,,,,
2/28/24 0:49,ON1,3097,2492,0.805,0.15,0,646,339,0,,,,,,,,
2/28/24 1:05,ON1,2785,2594,0.931,0,0,501,213,0,,,,,,,,
2/28/24 1:22,ON1,2410,1990,0.826,0,0,161,3,0,,,,,,,,
2/28/24 1:39,ON1,2585,2063,0.798,0,0,172,5,0,,,,,,,,
2/28/24 1:56,ON1,2566,2128,0.829,0,0,222,55,0,,,,,,,,
2/28/24 2:13,ON1,2476,1988,0.803,0,0,188,0,0,,,,,,,,
2/28/24 2:30,ON1,2822,2467,0.874,0,0,454,220,0,,,,,,,,
2/28/24 2:47,ON1,2608,2049,0.786,0,0,267,43,0,,,,,,,,
2/28/24 3:04,ON1,2943,2328,0.791,0.06,0,542,245,3,,,,,,,,
2/28/24 3:20,OFF1,2592,2142,0.826,0,0,300,88,0,,,,,,,,
2/28/24 3:37,OFF1,3589,3069,0.855,0,0.152,443,197,0,,,,,,,,
2/28/24 3:54,OFF1,3337,2926,0.877,0.07,0,943,541,95,,,,,,,,
2/28/24 4:11,OFF1,3316,3022,0.911,0.14,0,718,401,9,,,,,,,,
2/28/24 4:28,OFF1,3286,3111,0.947,0.14,0.057,693,338,22,,,,,,,,
2/28/24 4:45,OFF1,3249,3059,0.941,0.12,0,746,372,4,,,,,,,,
2/28/24 5:02,OFF1,2726,2630,0.965,0,0.038,668,386,223,,,,,,,,
2/28/24 5:19,OFF1,3654,3520,0.963,0,0.152,1100,605,223,,,,,,,,
2/28/24 5:35,OFF1,3003,2800,0.932,0.1,0,667,295,28,,,,,,,,
2/28/24 5:52,OFF1,2871,2727,0.95,0.07,0,846,440,31,,,,,,,,
2/28/24 6:09,OFF1,2640,2530,0.959,0,0,216,52,4,,,,,,,,
2/28/24 6:26,OFF1,2908,2906,0.999,0.1,0,819,429,48,,,,,,,,
2/28/24 6:43,OFF1,2804,2601,0.927,0.16,0,489,221,6,,,,,,,,
2/28/24 7:00,OFF1,3301,3118,0.944,0.1,0.152,742,456,280,,,,,,,,
2/28/24 7:17,OFF1,2825,2815,0.996,0,0,573,286,6,,,,,,,,
2/28/24 7:34,OFF1,2562,2463,0.962,0,0,220,52,0,,,,,,,,
2/28/24 7:50,OFF1,2849,2739,0.961,0,0,238,59,2,,,,,,,,
2/28/24 8:07,OFF1,2411,2389,0.991,0.14,0,449,193,0,,,,,,,,
2/28/24 8:24,OFF1,3450,3400,0.985,0.16,0,611,331,210,,,,,,,,
2/28/24 8:41,OFF1,3014,2985,0.99,0.09,0.152,1050,603,110,,,,,,,,
2/28/24 8:58,OFF1,2603,2525,0.97,0,0,450,110,0,,,,,,,,
2/28/24 9:15,OFF1,2555,2480,0.971,0,0,196,39,0,,,,,,,,
2/28/24 9:32,OFF1,3260,3189,0.978,0.14,0,1007,471,13,,,,,,,,
2/28/24 9:49,OFF1,2564,2347,0.915,0,0,329,127,0,,,,,,,,
2/28/24 10:05,OFF1,2756,2582,0.937,0,0,441,100,0,,,,,,,,
2/28/24 10:22,OFF1,3521,3446,0.979,0.17,0.076,1017,671,409,,,,,,,,
2/28/24 10:39,OFF1,2731,2728,0.999,0,0.019,729,346,71,,,,,,,,
2/28/24 10:56,OFF1,2647,2469,0.933,0,0,335,112,0,,,,,,,,
2/28/24 11:13,OFF1,3543,3294,0.93,0,0.038,546,327,58,,,,,,,,
2/28/24 11:30,OFF1,3118,3083,0.989,0.1,0.076,1317,758,256,,,,,,,,
2/28/24 11:47,OFF1,3197,3186,0.997,0,0.038,1208,616,4,,,,,,,,
2/28/24 12:04,OFF1,2600,2420,0.931,0,0,285,68,0,,,,,,,,
2/28/24 12:20,OFF1,3352,3235,0.965,0.15,0.019,619,318,106,,,,,,,,
2/28/24 12:37,OFF1,3258,3196,0.981,0.03,0.095,873,455,315,,,,,,,,
2/28/24 12:54,OFF1,2649,2450,0.925,0,0,279,116,0,,,,,,,,
2/28/24 13:11,OFF1,2805,2542,0.907,0,0,203,40,0,,,,,,,,
2/28/24 13:28,OFF1,2654,2338,0.881,0,0,271,86,0,,,,,,,,
2/28/24 13:45,OFF1,2667,2525,0.947,0.18,0,717,329,0,,,,,,,,
2/28/24 14:02,OFF1,2855,2673,0.936,0,0,344,80,0,,,,,,,,
2/28/24 14:19,OFF1,3772,3700,0.981,0.17,0.114,987,611,451,,,,,,,,
2/28/24 14:35,OFF1,3331,3191,0.958,0,0,835,449,222,,,,,,,,
2/28/24 14:52,OFF1,2517,2344,0.931,0,0,281,93,0,,,,,,,,
2/28/24 15:09,OFF1,2700,2357,0.873,0,0,236,41,0,,,,,,,,
2/28/24 15:26,ON2,2786,2522,0.905,0,0,382,146,0,,,,,,,,
2/28/24 15:43,ON2,2383,1984,0.833,0,0,186,28,0,,,,,,,,
2/28/24 16:00,ON2,2612,2187,0.837,0,0.019,164,25,0,,,,,,,,
2/28/24 16:17,ON2,2452,2004,0.817,0,0,175,21,0,,,,,,,,
2/28/24 16:34,ON2,3593,3078,0.857,0.1,0,789,434,102,,,,,,,,
2/28/24 16:50,ON2,3004,2736,0.911,0,0,571,243,0,,,,,,,,
2/28/24 17:07,ON2,2261,2012,0.89,0,0,153,10,0,,,,,,,,
2/28/24 17:24,ON2,2387,2030,0.85,0,0,174,32,0,,,,,,,,
2/28/24 17:41,ON2,2560,2086,0.815,0,0,796,268,0,,,,,,,,
2/28/24 17:58,ON2,3190,2830,0.887,0.16,0.057,922,447,18,,,,,,,,
2/28/24 18:15,ON2,2516,2293,0.911,0,0,918,368,96,,,,,,,,
2/28/24 18:32,ON2,2384,2124,0.891,0,0,173,25,0,,,,,,,,
2/28/24 18:49,ON2,2435,2016,0.828,0,0,155,12,0,,,,,,,,
2/28/24 19:05,ON2,2443,1987,0.814,0,0,193,44,0,,,,,,,,
2/28/24 19:22,ON2,3050,2739,0.898,0.08,0,860,410,6,,,,,,,,
2/28/24 19:39,ON2,2571,2207,0.858,0,0,637,288,0,,,,,,,,
2/28/24 19:56,ON2,2341,2018,0.862,0,0,172,16,0,,,,,,,,
2/28/24 20:13,ON2,2452,2035,0.83,0,0,176,27,0,,,,,,,,
2/28/24 20:30,ON2,2377,1930,0.812,0,0,246,62,0,,,,,,,,
2/28/24 20:47,ON2,2337,1855,0.794,0,0,191,28,0,,,,,,,,
2/28/24 21:04,ON2,2519,1917,0.761,0,0,169,32,0,,,,,,,,
2/28/24 21:20,ON2,3283,2839,0.865,0.12,0.057,933,503,12,,,,,,,,
2/28/24 21:37,ON2,2686,2322,0.865,0,0.057,926,427,21,,,,,,,,
2/28/24 21:54,ON2,2420,1940,0.802,0,0,147,18,0,,,,,,,,
2/28/24 22:11,ON2,2665,2059,0.773,0,0,165,22,0,,,,,,,,
2/28/24 22:28,ON2,2385,1883,0.789,0,0,319,85,0,,,,,,,,
2/28/24 22:45,ON2,2626,2102,0.8,0,0,339,133,0,,,,,,,,
2/28/24 23:02,ON2,2476,2212,0.893,0.12,0,562,242,0,,,,,,,,
2/28/24 23:19,ON2,2523,2131,0.845,0,0,161,21,0,,,,,,,,
2/28/24 23:35,ON2,2343,1989,0.849,0,0,184,37,0,,,,,,,,
2/28/24 23:52,ON2,2953,2396,0.811,0.15,0,302,112,0,,,,,,,,
2/29/24 0:09,ON2,2350,2099,0.893,0,0,338,156,18,,,,,,,,
2/29/24 0:26,ON2,2475,2192,0.886,0,0,212,58,0,,,,,,,,
2/29/24 0:43,ON2,2915,2492,0.855,0,0,223,61,0,,,,,,,,
2/29/24 1:00,ON2,2517,2118,0.841,0,0,189,41,0,,,,,,,,
2/29/24 1:17,ON2,3260,2829,0.868,0,0,530,221,15,,,,,,,,
2/29/24 1:34,ON2,3256,2883,0.885,0.11,0,616,316,22,,,,,,,,
2/29/24 1:50,ON2,2523,2188,0.867,0,0,459,171,0,,,,,,,,
2/29/24 2:07,ON2,2802,2313,0.825,0,0.019,150,18,0,,,,,,,,
2/29/24 2:24,ON2,2580,2081,0.807,0,0,160,20,0,,,,,,,,
2/29/24 2:41,ON2,3103,2600,0.838,0,0,800,458,0,,,,,,,,
2/29/24 2:58,ON2,2674,2259,0.845,0.05,0,284,110,2,,,,,,,,
2/29/24 3:15,OFF2,4377,3683,0.841,0.03,0.152,776,476,60,,,,,,,,
2/29/24 3:32,OFF2,2369,2000,0.844,0,0,340,166,0,,,,,,,,
2/29/24 3:49,OFF2,3186,2621,0.823,0.02,0,381,142,0,,,,,,,,
2/29/24 4:05,OFF2,2953,2362,0.8,0,0,355,105,0,,,,,,,,
2/29/24 4:22,OFF2,3281,2987,0.91,0,0,795,384,0,,,,,,,,
2/29/24 4:39,OFF2,2752,2600,0.945,0,0.057,637,339,47,,,,,,,,
2/29/24 4:56,OFF2,2998,2816,0.939,0.18,0.019,915,464,18,,,,,,,,
2/29/24 5:13,OFF2,3494,3388,0.97,0,0.076,917,514,43,,,,,,,,
2/29/24 5:30,OFF2,2786,2686,0.964,0,0,313,138,0,,,,,,,,
2/29/24 5:47,OFF2,3368,3340,0.992,0,0.076,812,430,54,,,,,,,,
2/29/24 6:04,OFF2,3451,3359,0.973,0,0.057,819,487,278,,,,,,,,
2/29/24 6:20,OFF2,2759,2502,0.907,0.12,0,440,171,0,,,,,,,,
2/29/24 6:37,OFF2,3727,3611,0.969,0.13,0.114,922,507,250,,,,,,,,
2/29/24 6:54,OFF2,2634,2544,0.966,0,0,474,220,27,,,,,,,,
2/29/24 7:11,OFF2,3415,3410,0.998,0,0,1185,579,2,,,,,,,,
2/29/24 7:28,OFF2,2927,2848,0.973,0,0,185,11,0,,,,,,,,
2/29/24 7:45,OFF2,3446,3335,0.968,0,0,577,327,4,,,,,,,,
2/29/24 8:02,OFF2,3809,3677,0.965,0.03,0.152,907,550,546,,,,,,,,
2/29/24 8:19,OFF2,3409,3331,0.977,0.13,0,1179,582,14,,,,,,,,
2/29/24 8:35,OFF2,2680,2556,0.954,0,0,372,147,0,,,,,,,,
2/29/24 8:52,OFF2,3065,2846,0.928,0,0,213,55,0,,,,,,,,
2/29/24 9:09,OFF2,3484,3319,0.952,0,0,941,573,8,,,,,,,,
2/29/24 9:26,OFF2,3348,3248,0.97,0.1,0.038,760,388,152,,,,,,,,
2/29/24 9:43,OFF2,3178,3057,0.962,0,0.057,356,145,41,,,,,,,,
2/29/24 10:00,OFF2,2581,2448,0.949,0,0.057,611,335,63,,,,,,,,
2/29/24 10:17,OFF2,2666,2485,0.932,0,0,247,97,0,,,,,,,,
2/29/24 10:34,OFF2,3901,3737,0.958,0.16,0.095,1038,606,514,,,,,,,,
2/29/24 10:50,OFF2,3259,3094,0.949,0,0,753,371,4,,,,,,,,
2/29/24 11:07,OFF2,2702,2390,0.885,0,0,348,142,0,,,,,,,,
2/29/24 11:24,OFF2,2839,2377,0.837,0,0,862,392,0,,,,,,,,
2/29/24 11:41,OFF2,3611,3455,0.957,0,0.152,1045,650,724,,,,,,,,
2/29/24 11:58,OFF2,2661,2442,0.918,0,0,218,59,0,,,,,,,,
2/29/24 12:15,OFF2,3441,3222,0.936,0.15,0.019,815,472,127,,,,,,,,
2/29/24 12:32,OFF2,2558,2397,0.937,0,0,712,357,103,,,,,,,,
2/29/24 12:49,OFF2,2959,2586,0.874,0,0,155,24,0,,,,,,,,
2/29/24 13:05,OFF2,3449,3170,0.919,0,0.038,742,395,109,,,,,,,,
2/29/24 13:22,OFF2,3194,2984,0.934,0,0.114,816,472,299,,,,,,,,
2/29/24 13:39,OFF2,2612,2385,0.913,0,0,283,82,0,,,,,,,,
2/29/24 13:56,OFF2,3196,2881,0.901,0,0,365,152,0,,,,,,,,
2/29/24 14:13,OFF2,2664,2373,0.891,0.17,0,1204,628,8,,,,,,,,
2/29/24 14:30,OFF2,2992,2741,0.916,0,0,196,53,0,,,,,,,,
2/29/24 14:47,OFF2,3925,3551,0.905,0.12,0.057,890,483,306,,,,,,,,
2/29/24 15:04,OFF2,3702,3349,0.905,0,0.076,1033,617,548,,,,,,,,
2/29/24 15:20,ON3,3093,2982,0.964,0,0,731,398,40,,,,,,,,
2/29/24 15:37,ON3,2674,2155,0.806,0,0,179,29,0,,,,,,,,
2/29/24 15:54,ON3,2683,2176,0.811,0,0,165,27,2,,,,,,,,
2/29/24 16:11,ON3,3224,2772,0.86,0.03,0,915,501,46,,,,,,,,
2/29/24 16:28,ON3,2469,2051,0.831,0,0,136,18,0,,,,,,,,
2/29/24 16:45,ON3,2250,1848,0.821,0,0,170,32,0,,,,,,,,
2/29/24 17:02,ON3,3220,2550,0.792,0,0,340,129,0,,,,,,,,
2/29/24 17:19,ON3,2374,1843,0.776,0.04,0,214,74,0,,,,,,,,
2/29/24 17:35,ON3,2310,1795,0.777,0,0.019,209,49,0,,,,,,,,
2/29/24 17:52,ON3,3020,2422,0.802,0,0,302,98,0,,,,,,,,
2/29/24 18:09,ON3,2334,2030,0.87,0.17,0,521,242,0,,,,,,,,
2/29/24 18:26,ON3,2504,2195,0.877,0,0,159,20,0,,,,,,,,
2/29/24 18:43,ON3,2587,2143,0.828,0,0,178,32,0,,,,,,,,
2/29/24 19:00,ON3,2295,1959,0.854,0,0,292,83,0,,,,,,,,
2/29/24 19:17,ON3,2229,1851,0.83,0,0,165,29,0,,,,,,,,
2/29/24 19:34,ON3,2768,2267,0.819,0,0,224,77,0,,,,,,,,
2/29/24 19:50,ON3,2322,1865,0.803,0,0,118,0,0,,,,,,,,
2/29/24 20:07,ON3,2433,1935,0.795,0,0,172,37,0,,,,,,,,
2/29/24 20:24,ON3,3764,3020,0.802,0.13,0.038,838,457,189,,,,,,,,
2/29/24 20:41,ON3,3241,2917,0.9,0,0.095,788,501,264,,,,,,,,
2/29/24 20:58,ON3,2266,1913,0.844,0,0,415,179,0,,,,,,,,
2/29/24 21:15,ON3,2418,1945,0.805,0,0,163,25,0,,,,,,,,
2/29/24 21:32,ON3,2261,1753,0.775,0,0,184,50,0,,,,,,,,
2/29/24 21:49,ON3,2428,1849,0.762,0,0,134,19,0,,,,,,,,
2/29/24 22:05,ON3,2818,2304,0.818,0.14,0,297,114,0,,,,,,,,
2/29/24 22:22,ON3,2531,2163,0.855,0,0,161,18,0,,,,,,,,
2/29/24 22:39,ON3,2393,2034,0.85,0,0,178,27,0,,,,,,,,
2/29/24 22:56,ON3,2209,1797,0.813,0,0,204,61,0,,,,,,,,
2/29/24 23:13,ON3,3080,2779,0.902,0.08,0,717,375,0,,,,,,,,
2/29/24 23:30,ON3,2264,1955,0.864,0,0.076,400,175,24,,,,,,,,
2/29/24 23:47,ON3,2430,2027,0.834,0,0,279,83,0,,,,,,,,
3/1/24 0:04,ON3,2261,1794,0.793,0,0,170,22,0,,,,,,,,
3/1/24 0:20,ON3,2547,1963,0.771,0.03,0,221,76,0,,,,,,,,
3/1/24 0:37,ON3,3408,3115,0.914,0,0.057,1165,643,147,,,,,,,,
3/1/24 0:54,ON3,2528,2397,0.948,0,0,441,178,0,,,,,,,,
3/1/24 1:11,ON3,2452,2213,0.903,0,0,133,4,0,,,,,,,,
3/1/24 1:28,ON3,2346,2042,0.871,0,0,204,43,0,,,,,,,,
3/1/24 1:45,ON3,2291,2016,0.88,0,0.019,149,10,0,,,,,,,,
3/1/24 2:02,ON3,2903,2596,0.894,0,0,338,136,0,,,,,,,,
3/1/24 2:19,ON3,2473,2035,0.823,0,0,485,159,0,,,,,,,,
3/1/24 2:35,ON3,2509,1968,0.784,0,0,210,44,0,,,,,,,,
3/1/24 2:52,ON3,2596,2093,0.806,0.08,0,366,174,0,,,,,,,,
3/1/24 3:09,ON3,2563,2088,0.815,0,0,337,90,0,,,,,,,,
3/1/24 3:26,OFF3,2466,2089,0.847,0,0,669,270,0,,,,,,,,
3/1/24 3:43,OFF3,3766,3059,0.812,0,0,658,316,0,,,,,,,,
3/1/24 4:00,OFF3,2645,2195,0.83,0,0,785,449,26,,,,,,,,
3/1/24 4:17,OFF3,3111,2601,0.836,0,0,457,228,0,,,,,,,,
3/1/24 4:34,OFF3,3268,2969,0.909,0,0,708,351,14,,,,,,,,
3/1/24 4:50,OFF3,2894,2697,0.932,0,0,482,210,31,,,,,,,,
3/1/24 5:07,OFF3,3529,3412,0.967,0,0.076,740,401,137,,,,,,,,
3/1/24 5:24,OFF3,2752,2638,0.958,0.06,0,598,265,9,,,,,,,,
3/1/24 5:41,OFF3,2663,2598,0.976,0.06,0.057,693,325,56,,,,,,,,
3/1/24 5:58,OFF3,2720,2654,0.975,0.14,0,495,242,2,,,,,,,,
3/1/24 6:15,OFF3,3657,3613,0.988,0,0.057,614,299,9,,,,,,,,
3/1/24 6:32,OFF3,2744,2587,0.943,0.13,0,664,333,15,,,,,,,,
3/1/24 6:49,OFF3,2639,2516,0.953,0,0,283,104,2,,,,,,,,
3/1/24 7:05,OFF3,3443,3435,0.998,0,0.076,967,519,154,,,,,,,,
3/1/24 7:22,OFF3,3381,3268,0.967,0.17,0.076,821,416,44,,,,,,,,
3/1/24 7:39,OFF3,2582,2523,0.977,0,0,299,97,0,,,,,,,,
3/1/24 7:56,OFF3,3051,2905,0.952,0,0,204,46,0,,,,,,,,
3/1/24 8:13,OFF3,2778,2708,0.975,0.15,0,579,257,0,,,,,,,,
3/1/24 8:30,OFF3,2970,2764,0.931,0.15,0.038,666,256,3,,,,,,,,
3/1/24 8:47,OFF3,3339,3152,0.944,0.08,0.114,1228,741,393,,,,,,,,
3/1/24 9:04,OFF3,2531,2408,0.951,0,0,407,149,0,,,,,,,,
3/1/24 9:20,OFF3,3622,3494,0.965,0.1,0.076,1008,531,181,,,,,,,,
3/1/24 9:37,OFF3,2623,2538,0.968,0,0,434,184,2,,,,,,,,
3/1/24 9:54,OFF3,3263,3151,0.965,0.13,0,809,327,5,,,,,,,,
3/1/24 10:11,OFF3,2873,2713,0.944,0,0,560,245,0,,,,,,,,
3/1/24 10:28,OFF3,3928,3804,0.968,0.13,0.114,814,459,423,,,,,,,,
3/1/24 10:45,OFF3,3771,3702,0.982,0.06,0.038,861,528,358,,,,,,,,
3/1/24 11:02,OFF3,2864,2788,0.974,0,0,766,385,238,,,,,,,,
3/1/24 11:19,OFF3,2701,2442,0.904,0,0,223,45,0,,,,,,,,
3/1/24 11:35,OFF3,2826,2457,0.869,0,0,198,37,0,,,,,,,,
3/1/24 11:52,OFF3,2576,2433,0.945,0.16,0,846,348,6,,,,,,,,
3/1/24 12:09,OFF3,3359,3043,0.906,0,0,316,117,0,,,,,,,,
3/1/24 12:26,OFF3,3760,3580,0.952,0.13,0.114,1058,630,324,,,,,,,,
3/1/24 12:43,OFF3,2463,2250,0.913,0,0,430,178,50,,,,,,,,
3/1/24 13:00,OFF3,2539,2301,0.906,0,0,151,26,0,,,,,,,,
3/1/24 13:17,OFF3,3568,3306,0.927,0.08,0,776,436,540,,,,,,,,
3/1/24 13:34,OFF3,2522,2225,0.882,0,0.019,337,133,1,,,,,,,,
3/1/24 13:50,OFF3,3263,2972,0.911,0,0,524,239,1,,,,,,,,
3/1/24 14:07,OFF3,3607,3315,0.919,0.13,0.019,1142,620,155,,,,,,,,
3/1/24 14:24,OFF3,3194,2954,0.925,0,0.114,916,510,590,,,,,,,,
3/1/24 14:41,OFF3,2254,1943,0.862,0,0,404,205,6,,,,,,,,
3/1/24 14:58,OFF3,2749,2208,0.803,0,0,226,73,0,,,,,,,,
3/1/24 15:15,ON4,3880,3320,0.856,0.08,0.038,920,537,359,,,,,,,,
3/1/24 15:32,ON4,2446,2176,0.889,0,0,486,247,33,,,,,,,,
3/1/24 15:49,ON4,2555,2032,0.795,0,0,183,43,0,,,,,,,,
3/1/24 16:05,ON4,2681,2096,0.782,0,0,169,46,2,,,,,,,,
3/1/24 16:22,ON4,3235,2689,0.831,0,0.019,700,338,0,,,,,,,,
3/1/24 16:39,ON4,2532,2069,0.817,0.16,0,1007,342,2,,,,,,,,
3/1/24 16:56,ON4,3067,2501,0.815,0,0,211,68,0,,,,,,,,
3/1/24 17:13,ON4,3097,2589,0.836,0.06,0,435,116,0,,,,,,,,
3/1/24 17:30,ON4,2517,2166,0.861,0,0,177,35,0,,,,,,,,
3/1/24 17:47,ON4,2683,2217,0.827,0,0,205,51,0,,,,,,,,
3/1/24 18:04,ON4,2417,1999,0.827,0,0,440,206,0,,,,,,,,
3/1/24 18:20,ON4,2611,2060,0.789,0.12,0,437,171,0,,,,,,,,
3/1/24 18:37,ON4,3693,3312,0.897,0,0,1071,669,907,,,,,,,,
3/1/24 18:54,ON4,2231,2000,0.896,0.05,0,567,262,7,,,,,,,,
3/1/24 19:11,ON4,2299,1890,0.822,0,0,145,17,0,,,,,,,,
3/1/24 19:28,ON4,2474,2055,0.831,0,0,152,23,0,,,,,,,,
3/1/24 19:45,ON4,2276,1786,0.785,0,0,325,97,0,,,,,,,,
3/1/24 20:02,ON4,2544,1877,0.738,0,0,176,36,0,,,,,,,,
3/1/24 20:19,ON4,2676,2237,0.836,0.14,0,364,171,0,,,,,,,,
3/1/24 20:35,ON4,2612,2255,0.863,0,0,166,29,0,,,,,,,,
3/1/24 20:52,ON4,2320,1887,0.813,0,0,249,56,0,,,,,,,,
3/1/24 21:09,ON4,2401,2000,0.833,0,0,173,29,0,,,,,,,,
3/1/24 21:26,ON4,2459,1984,0.807,0,0.019,213,65,0,,,,,,,,
3/1/24 21:43,ON4,3091,2698,0.873,0.13,0,571,303,0,,,,,,,,
3/1/24 22:00,ON4,2257,2041,0.905,0,0,408,149,0,,,,,,,,
3/1/24 22:17,ON4,2302,1989,0.864,0,0,186,27,0,,,,,,,,
3/1/24 22:34,ON4,2860,2465,0.862,0,0,559,212,0,,,,,,,,
3/1/24 22:50,ON4,2260,1926,0.852,0,0,195,35,0,,,,,,,,
3/1/24 23:07,ON4,2414,1969,0.816,0.03,0,311,94,0,,,,,,,,
3/1/24 23:24,ON4,2062,1692,0.821,0,0,160,24,0,,,,,,,,
3/1/24 23:41,ON4,2915,2346,0.805,0.1,0,540,222,3,,,,,,,,
3/1/24 23:58,ON4,2663,2350,0.882,0,0,467,188,0,,,,,,,,
3/2/24 0:15,ON4,2659,2234,0.84,0,0,196,60,0,,,,,,,,
3/2/24 0:32,ON4,2899,2537,0.875,0,0,724,391,0,,,,,,,,
3/2/24 0:49,ON4,2215,1750,0.79,0,0,204,42,0,,,,,,,,
3/2/24 1:05,ON4,2121,1638,0.773,0,0.019,145,21,0,,,,,,,,
3/2/24 1:22,ON4,2730,2168,0.794,0,0,236,64,0,,,,,,,,
3/2/24 1:39,ON4,3468,2987,0.861,0,0.019,745,404,47,,,,,,,,
3/2/24 1:56,ON4,2478,2310,0.932,0,0.057,343,146,69,,,,,,,,
3/2/24 2:13,ON4,2469,2163,0.876,0,0,177,22,0,,,,,,,,
3/2/24 2:30,ON4,2445,2021,0.827,0,0,177,31,2,,,,,,,,
3/2/24 2:47,ON4,2402,1908,0.794,0,0,189,36,0,,,,,,,,
3/2/24 3:04,ON4,2420,1914,0.791,0,0,191,41,0,,,,,,,,
3/2/24 3:20,OFF4,2666,2111,0.792,0,0,369,141,0,,,,,,,,
3/2/24 3:37,OFF4,2787,2242,0.805,0,0,249,86,0,,,,,,,,
3/2/24 3:54,OFF4,2691,2299,0.854,0.14,0,383,177,0,,,,,,,,
3/2/24 4:11,OFF4,3851,3393,0.881,0,0.171,444,261,0,,,,,,,,
3/2/24 4:28,OFF4,2284,2001,0.876,0,0.019,419,209,14,,,,,,,,
3/2/24 4:45,OFF4,2947,2556,0.867,0,0,640,342,12,,,,,,,,
3/2/24 5:02,OFF4,3573,3333,0.933,0,0,535,235,0,,,,,,,,
