===============,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/27/24 20:05,ON1,2758,2540,0.921,0.09,0,1135,337,0,,,,,,,,
2/27/24 20:22,ON1,2654,2541,0.958,0,0,413,106,0,,,,,,,,
2/27/24 20:39,ON1,2545,2368,0.93,0,0,878,243,0,,,,,,,,
2/27/24 20:56,ON1,2399,2119,0.883,0,0,516,136,0,,,,,,,,
2/27/24 21:13,ON1,2959,2552,0.862,0,0,556,163,0,,,,,,,,
2/27/24 21:29,ON1,2980,2768,0.929,0.09,0,1442,462,21,,,,,,,,
2/27/24 21:46,ON1,2581,2351,0.911,0,0,1445,329,0,,,,,,,,
2/27/24 22:03,ON1,2494,2156,0.864,0,0,1443,331,0,,,,,,,,
2/27/24 22:20,ON1,2506,2148,0.857,0,0,1287,370,0,,,,,,,,
2/27/24 22:37,ON1,2337,2033,0.87,0,0,1274,343,0,,,,,,,,
2/27/24 22:54,ON1,2951,2639,0.894,0,0.176,1528,385,22,,,,,,,,
2/27/24 23:11,ON1,2690,2477,0.921,0,0,966,297,0,,,,,,,,
2/27/24 23:28,ON1,2596,2428,0.935,0,0,909,284,2,,,,,,,,
2/27/24 23:44,ON1,2478,2210,0.892,0,0,1028,277,0,,,,,,,,
2/28/24 0:01,ON1,3171,2979,0.939,0.11,0,1280,396,21,,,,,,,,
2/28/24 0:18,ON1,2653,2329,0.878,0,0,454,134,0,,,,,,,,
2/28/24 0:35,ON1,2626,2338,0.89,0,0,373,42,0,,,,,,,,
2/28/24 0:52,ON1,2602,2236,0.859,0,0,134,21,5,,,,,,,,
2/28/24 1:09,ON1,2990,2778,0.929,0.16,0,1195,429,5,,,,,,,,
2/28/24 1:26,ON1,2607,2447,0.939,0,0,1313,584,0,,,,,,,,
2/28/24 1:43,ON1,2521,2301,0.913,0,0,1376,435,0,,,,,,,,
2/28/24 1:59,ON1,2380,2157,0.906,0,0,1249,349,0,,,,,,,,
2/28/24 2:16,ON1,2549,2260,0.887,0,0,1303,380,0,,,,,,,,
2/28/24 2:33,ON1,2964,2837,0.957,0.04,0,1530,390,0,,,,,,,,
2/28/24 2:50,ON1,2978,2774,0.931,0.03,0,1830,648,93,,,,,,,,
2/28/24 3:07,OFF1,2694,2323,0.862,0,0,1341,381,0,,,,,,,,
2/28/24 3:24,OFF1,2610,2221,0.851,0,0,1482,429,0,,,,,,,,
2/28/24 3:41,OFF1,3905,3273,0.838,0,0,1489,632,36,,,,,,,,
2/28/24 3:58,OFF1,2746,2371,0.863,0.05,0,677,196,4,,,,,,,,
2/28/24 4:14,OFF1,2808,2510,0.894,0,0,535,152,0,,,,,,,,
2/28/24 4:31,OFF1,3314,3149,0.95,0.14,0,998,332,169,,,,,,,,
2/28/24 4:48,OFF1,3312,3131,0.945,0.15,0,969,276,1,,,,,,,,
2/28/24 5:05,OFF1,2777,2694,0.97,0,0.154,1360,444,57,,,,,,,,
2/28/24 5:22,OFF1,2983,2900,0.972,0.18,0,1166,344,12,,,,,,,,
2/28/24 5:39,OFF1,3465,3407,0.983,0.06,0,1051,400,84,,,,,,,,
2/28/24 5:56,OFF1,2992,2924,0.977,0,0,751,256,11,,,,,,,,
2/28/24 6:13,OFF1,3365,3249,0.965,0,0.176,912,272,71,,,,,,,,
2/28/24 6:29,OFF1,2935,2897,0.987,0.14,0,487,94,3,,,,,,,,
2/28/24 6:46,OFF1,3293,3312,1.006,0,0.088,767,242,23,,,,,,,,
2/28/24 7:03,OFF1,2890,2798,0.968,0,0,935,339,17,,,,,,,,
2/28/24 7:20,OFF1,3290,3234,0.983,0,0.132,793,228,9,,,,,,,,
2/28/24 7:37,OFF1,2838,2752,0.97,0,0,566,136,7,,,,,,,,
2/28/24 7:54,OFF1,3256,3212,0.987,0.03,0,610,106,0,,,,,,,,
2/28/24 8:11,OFF1,2821,2784,0.987,0.14,0.088,1262,368,68,,,,,,,,
2/28/24 8:28,OFF1,3145,3026,0.962,0.14,0.044,1201,314,39,,,,,,,,
2/28/24 8:44,OFF1,3025,2927,0.968,0,0.088,612,188,56,,,,,,,,
2/28/24 9:01,OFF1,2842,2770,0.975,0.17,0,640,140,1,,,,,,,,
2/28/24 9:18,OFF1,2747,2687,0.978,0,0.022,1231,236,22,,,,,,,,
2/28/24 9:35,OFF1,3554,3484,0.98,0.16,0,890,284,139,,,,,,,,
2/28/24 9:52,OFF1,2661,2725,1.024,0,0,115,8,0,,,,,,,,
2/28/24 10:09,OFF1,3125,3088,0.988,0.12,0,477,166,15,,,,,,,,
2/28/24 10:26,OFF1,2961,2890,0.976,0,0,682,212,34,,,,,,,,
2/28/24 10:43,OFF1,2978,2904,0.975,0,0,852,232,0,,,,,,,,
2/28/24 10:59,OFF1,3697,3578,0.968,0.17,0,1152,370,76,,,,,,,,
2/28/24 11:16,OFF1,2745,2583,0.941,0,0,776,215,0,,,,,,,,
2/28/24 11:33,OFF1,2835,2762,0.974,0,0,539,155,0,,,,,,,,
2/28/24 11:50,OFF1,3168,3073,0.97,0,0,596,174,0,,,,,,,,
2/28/24 12:07,OFF1,3105,3053,0.983,0.18,0.044,655,148,39,,,,,,,,
2/28/24 12:24,OFF1,3643,3589,0.985,0,0.066,1270,519,423,,,,,,,,
2/28/24 12:41,OFF1,3516,3417,0.972,0.11,0.088,1355,613,459,,,,,,,,
2/28/24 12:58,OFF1,2791,2522,0.903,0,0,790,304,3,,,,,,,,
2/28/24 13:14,OFF1,2771,2459,0.887,0,0,308,47,0,,,,,,,,
2/28/24 13:31,OFF1,2810,2569,0.914,0.14,0,541,132,7,,,,,,,,
2/28/24 13:48,OFF1,2895,2720,0.94,0,0,311,32,0,,,,,,,,
2/28/24 14:05,OFF1,2629,2509,0.955,0.12,0.044,745,210,19,,,,,,,,
2/28/24 14:22,OFF1,3136,3020,0.963,0.1,0.088,629,197,51,,,,,,,,
2/28/24 14:39,OFF1,2634,2507,0.952,0.04,0,529,153,23,,,,,,,,
2/28/24 14:56,OFF1,2694,2525,0.937,0,0,491,130,0,,,,,,,,
2/28/24 15:13,ON2,3667,3468,0.946,0,0,854,258,8,,,,,,,,
2/28/24 15:29,ON2,3365,3054,0.907,0.06,0.088,1315,580,513,,,,,,,,
2/28/24 15:46,ON2,2635,2318,0.88,0,0,574,182,0,,,,,,,,
2/28/24 16:03,ON2,2614,2252,0.862,0,0,96,22,0,,,,,,,,
2/28/24 16:20,ON2,2574,2146,0.834,0,0,205,40,0,,,,,,,,
2/28/24 16:37,ON2,3085,2577,0.836,0,0,142,29,6,,,,,,,,
2/28/24 16:54,ON2,2549,2254,0.884,0.11,0,256,65,11,,,,,,,,
2/28/24 17:11,ON2,2639,2368,0.897,0,0,50,11,0,,,,,,,,
2/28/24 17:28,ON2,3251,2896,0.891,0.11,0.154,280,40,19,,,,,,,,
2/28/24 17:44,ON2,2432,2181,0.897,0,0,288,18,0,,,,,,,,
2/28/24 18:01,ON2,2542,2159,0.849,0,0,546,51,0,,,,,,,,
2/28/24 18:18,ON2,3068,2660,0.867,0,0,656,170,7,,,,,,,,
2/28/24 18:35,ON2,2620,2114,0.807,0,0,297,30,0,,,,,,,,
2/28/24 18:52,ON2,2480,1954,0.788,0,0,417,55,0,,,,,,,,
2/28/24 19:09,ON2,2425,1901,0.784,0,0,291,36,0,,,,,,,,
2/28/24 19:26,ON2,3016,2620,0.869,0.08,0,609,150,2,,,,,,,,
2/28/24 19:43,ON2,2618,2209,0.844,0,0,464,98,0,,,,,,,,
2/28/24 19:59,ON2,2522,2133,0.846,0.03,0,380,68,0,,,,,,,,
2/28/24 20:16,ON2,2611,2101,0.805,0,0,319,10,1,,,,,,,,
2/28/24 20:33,ON2,3173,2655,0.837,0.06,0,749,266,12,,,,,,,,
2/28/24 20:50,ON2,2807,2352,0.838,0,0,409,93,0,,,,,,,,
2/28/24 21:07,ON2,2527,2055,0.813,0,0,469,111,0,,,,,,,,
2/28/24 21:24,ON2,2361,1934,0.819,0,0,555,110,0,,,,,,,,
2/28/24 21:41,ON2,2522,1928,0.764,0,0,404,44,0,,,,,,,,
2/28/24 21:58,ON2,2553,1920,0.752,0,0,385,43,0,,,,,,,,
2/28/24 22:14,ON2,3173,2750,0.867,0.07,0,915,288,26,,,,,,,,
2/28/24 22:31,ON2,2702,2165,0.801,0,0,586,156,13,,,,,,,,
2/28/24 22:48,ON2,2313,1854,0.801,0,0,404,72,0,,,,,,,,
2/28/24 23:05,ON2,2354,1927,0.818,0,0,467,93,0,,,,,,,,
2/28/24 23:22,ON2,2488,1943,0.781,0,0,385,54,0,,,,,,,,
2/28/24 23:39,ON2,3473,2799,0.806,0.14,0,810,253,59,,,,,,,,
2/28/24 23:56,ON2,3327,3022,0.909,0,0,1500,631,267,,,,,,,,
2/29/24 0:13,ON2,2689,2174,0.809,0,0,1522,445,1,,,,,,,,
2/29/24 0:29,ON2,2451,1903,0.776,0,0,1035,289,0,,,,,,,,
2/29/24 0:46,ON2,2711,2158,0.796,0,0,1143,336,0,,,,,,,,
2/29/24 1:03,ON2,2501,1969,0.787,0,0,1124,315,0,,,,,,,,
2/29/24 1:20,ON2,3031,2503,0.826,0.14,0,1196,300,0,,,,,,,,
2/29/24 1:37,ON2,2764,2458,0.889,0,0,672,232,2,,,,,,,,
2/29/24 1:54,ON2,2777,2382,0.858,0,0,960,232,0,,,,,,,,
2/29/24 2:11,ON2,2823,2360,0.836,0,0,612,206,0,,,,,,,,
2/29/24 2:28,ON2,2962,2522,0.852,0.08,0,735,229,14,,,,,,,,
2/29/24 2:44,ON2,2720,2446,0.899,0,0,519,167,0,,,,,,,,
2/29/24 3:01,OFF2,2501,2113,0.845,0,0,543,147,0,,,,,,,,
2/29/24 3:18,OFF2,3501,2888,0.825,0,0,970,405,90,,,,,,,,
2/29/24 3:35,OFF2,2583,2138,0.828,0,0,719,220,1,,,,,,,,
2/29/24 3:52,OFF2,2886,2262,0.784,0.17,0,623,145,0,,,,,,,,
2/29/24 4:09,OFF2,2966,2658,0.896,0,0,784,236,0,,,,,,,,
2/29/24 4:26,OFF2,3093,2927,0.946,0.08,0,990,304,14,,,,,,,,
2/29/24 4:43,OFF2,3642,3482,0.956,0,0,1507,410,7,,,,,,,,
2/29/24 4:59,OFF2,3650,3446,0.944,0.05,0.176,1249,378,42,,,,,,,,
2/29/24 5:16,OFF2,3566,3358,0.941,0.08,0,1291,408,66,,,,,,,,
2/29/24 5:33,OFF2,2930,2837,0.968,0.13,0,1125,319,0,,,,,,,,
2/29/24 5:50,OFF2,3266,3286,1.006,0,0,1252,395,14,,,,,,,,
2/29/24 6:07,OFF2,3074,2908,0.946,0.12,0.176,1002,300,34,,,,,,,,
2/29/24 6:24,OFF2,4026,3803,0.945,0.06,0,1733,840,695,,,,,,,,
2/29/24 6:41,OFF2,3838,3610,0.941,0,0.11,1950,944,1253,,,,,,,,
2/29/24 6:58,OFF2,3861,3478,0.901,0.03,0,2066,980,755,,,,,,,,
2/29/24 7:14,OFF2,3794,3273,0.862,0,0,1956,995,1252,,,,,,,,
2/29/24 7:31,OFF2,3523,2919,0.828,0.12,0,1470,628,755,,,,,,,,
2/29/24 7:48,OFF2,3960,3446,0.87,0,0,1836,931,1315,,,,,,,,
2/29/24 8:05,OFF2,3491,2936,0.841,0,0,1323,515,249,,,,,,,,
2/29/24 8:22,OFF2,3480,3214,0.923,0.03,0.176,1282,538,271,,,,,,,,
2/29/24 8:39,OFF2,2713,2365,0.872,0,0,460,108,15,,,,,,,,
2/29/24 8:56,OFF2,3540,3358,0.949,0,0.088,1502,556,245,,,,,,,,
2/29/24 9:13,OFF2,2697,2412,0.894,0,0,1291,309,0,,,,,,,,
2/29/24 9:29,OFF2,2877,2697,0.937,0.15,0.044,1248,357,10,,,,,,,,
2/29/24 9:46,OFF2,3121,2948,0.945,0.09,0.088,916,281,7,,,,,,,,
2/29/24 10:03,OFF2,2829,2648,0.936,0,0,679,210,1,,,,,,,,
2/29/24 10:20,OFF2,3242,3245,1.001,0.18,0.154,1309,384,76,,,,,,,,
2/29/24 10:37,OFF2,3197,3101,0.97,0,0,1212,314,0,,,,,,,,
2/29/24 10:54,OFF2,3399,3368,0.991,0,0,1057,306,0,,,,,,,,
2/29/24 11:11,OFF2,2932,2824,0.963,0.06,0,935,334,67,,,,,,,,
2/29/24 11:28,OFF2,2997,2973,0.992,0.17,0,589,100,0,,,,,,,,
2/29/24 11:44,OFF2,3636,3547,0.975,0.07,0,593,157,9,,,,,,,,
2/29/24 12:01,OFF2,3929,3729,0.949,0,0,2046,940,1085,,,,,,,,
2/29/24 12:18,OFF2,2775,2593,0.934,0,0,1191,483,222,,,,,,,,
2/29/24 12:35,OFF2,3485,3331,0.956,0.1,0.044,978,351,88,,,,,,,,
2/29/24 12:52,OFF2,2503,2342,0.936,0,0,500,109,3,,,,,,,,
2/29/24 13:09,OFF2,2834,2650,0.935,0.14,0,799,184,0,,,,,,,,
2/29/24 13:26,OFF2,2799,2552,0.912,0,0,1311,297,0,,,,,,,,
2/29/24 13:43,OFF2,3385,3165,0.935,0.13,0,1357,370,23,,,,,,,,
2/29/24 13:59,OFF2,2726,2544,0.933,0,0,1244,373,72,,,,,,,,
2/29/24 14:16,OFF2,2601,2313,0.889,0,0,1062,270,4,,,,,,,,
2/29/24 14:33,OFF2,3559,3241,0.911,0.17,0,1248,361,76,,,,,,,,
2/29/24 14:50,OFF2,3009,2939,0.977,0,0.176,1425,633,572,,,,,,,,
2/29/24 15:07,ON3,2551,2355,0.923,0,0,683,203,0,,,,,,,,
2/29/24 15:24,ON3,2608,2292,0.879,0,0,843,247,0,,,,,,,,
2/29/24 15:41,ON3,3223,2870,0.89,0.11,0,940,269,11,,,,,,,,
2/29/24 15:58,ON3,2400,2184,0.91,0,0,1148,332,3,,,,,,,,
2/29/24 16:14,ON3,2478,2107,0.85,0,0,735,207,0,,,,,,,,
2/29/24 16:31,ON3,2605,2183,0.838,0,0,765,214,0,,,,,,,,
2/29/24 16:48,ON3,3150,2824,0.897,0.1,0,1234,371,15,,,,,,,,
2/29/24 17:05,ON3,2589,2262,0.874,0,0,794,248,0,,,,,,,,
2/29/24 17:22,ON3,2944,2514,0.854,0,0,750,230,0,,,,,,,,
2/29/24 17:39,ON3,3125,2702,0.865,0.12,0,1074,352,23,,,,,,,,
2/29/24 17:56,ON3,2617,2239,0.856,0,0,1122,365,0,,,,,,,,
2/29/24 18:13,ON3,2826,2372,0.839,0,0,884,258,0,,,,,,,,
2/29/24 18:29,ON3,3073,2631,0.856,0,0,936,244,0,,,,,,,,
2/29/24 18:46,ON3,2919,2662,0.912,0.13,0,1270,348,0,,,,,,,,
2/29/24 19:03,ON3,2943,2553,0.868,0,0,1319,369,14,,,,,,,,
2/29/24 19:20,ON3,2507,2132,0.85,0,0,970,320,12,,,,,,,,
2/29/24 19:37,ON3,2493,2067,0.829,0,0,661,217,0,,,,,,,,
2/29/24 19:54,ON3,2739,2289,0.836,0.06,0,872,335,5,,,,,,,,
2/29/24 20:11,ON3,2552,2164,0.848,0,0,304,22,0,,,,,,,,
2/29/24 20:28,ON3,2864,2301,0.803,0,0,328,13,0,,,,,,,,
2/29/24 20:44,ON3,2876,2131,0.741,0,0,422,71,1,,,,,,,,
2/29/24 21:01,ON3,3660,3270,0.893,0,0,1409,587,727,,,,,,,,
2/29/24 21:18,ON3,2395,2153,0.899,0,0,1502,398,7,,,,,,,,
2/29/24 21:35,ON3,2290,2002,0.874,0,0,1276,247,0,,,,,,,,
2/29/24 21:52,ON3,2601,2061,0.792,0,0,1319,340,0,,,,,,,,
2/29/24 22:09,ON3,3072,2632,0.857,0.16,0,1362,328,2,,,,,,,,
2/29/24 22:26,ON3,2529,2286,0.904,0,0.066,703,197,25,,,,,,,,
2/29/24 22:43,ON3,2561,2224,0.868,0,0,345,29,0,,,,,,,,
2/29/24 22:59,ON3,2473,2108,0.852,0,0,449,93,0,,,,,,,,
2/29/24 23:16,ON3,2305,1959,0.85,0,0,384,45,0,,,,,,,,
2/29/24 23:33,ON3,2314,2028,0.876,0.03,0,381,61,0,,,,,,,,
2/29/24 23:50,ON3,2575,2111,0.82,0,0,364,45,0,,,,,,,,
3/1/24 0:07,ON3,3495,2840,0.813,0.09,0,992,355,74,,,,,,,,
3/1/24 0:24,ON3,2500,2201,0.881,0,0,723,213,0,,,,,,,,
3/1/24 0:41,ON3,2641,2193,0.83,0,0,588,184,0,,,,,,,,
3/1/24 0:58,ON3,2513,2084,0.829,0,0,640,192,0,,,,,,,,
3/1/24 1:14,ON3,3223,2758,0.856,0.18,0,1010,318,8,,,,,,,,
3/1/24 1:31,ON3,2757,2602,0.944,0,0,919,297,1,,,,,,,,
3/1/24 1:48,ON3,2482,2289,0.922,0,0,664,220,0,,,,,,,,
3/1/24 2:05,ON3,2458,2159,0.878,0,0.176,1246,351,29,,,,,,,,
3/1/24 2:22,ON3,2612,2174,0.832,0,0,1241,332,0,,,,,,,,
3/1/24 2:39,ON3,3168,2800,0.884,0,0,1419,376,24,,,,,,,,
3/1/24 2:56,ON3,2642,2136,0.808,0,0,1395,377,7,,,,,,,,
3/1/24 3:13,OFF3,2500,1869,0.748,0,0,1175,294,0,,,,,,,,
3/1/24 3:29,OFF3,2646,2008,0.759,0,0,1222,337,3,,,,,,,,
3/1/24 3:46,OFF3,4131,3410,0.825,0.1,0,1527,536,60,,,,,,,,
3/1/24 4:03,OFF3,2600,2253,0.867,0,0,1448,415,60,,,,,,,,
3/1/24 4:20,OFF3,3023,2771,0.917,0.13,0,1487,406,14,,,,,,,,
3/1/24 4:37,OFF3,3174,2941,0.926,0,0,1368,397,0,,,,,,,,
3/1/24 4:54,OFF3,3543,3329,0.94,0.15,0,1696,561,189,,,,,,,,
3/1/24 5:11,OFF3,3113,2809,0.902,0.09,0,1655,455,50,,,,,,,,
3/1/24 5:28,OFF3,3575,3341,0.934,0,0.11,1756,698,891,,,,,,,,
3/1/24 5:44,OFF3,3011,2641,0.877,0,0,1397,392,35,,,,,,,,
3/1/24 6:01,OFF3,2919,2679,0.918,0,0.088,1388,443,102,,,,,,,,
3/1/24 6:18,OFF3,3184,2958,0.929,0.15,0,1422,349,8,,,,,,,,
3/1/24 6:35,OFF3,2964,2806,0.947,0,0.088,1476,519,29,,,,,,,,
3/1/24 6:52,OFF3,3400,3183,0.936,0.1,0.022,1426,558,120,,,,,,,,
3/1/24 7:09,OFF3,3548,3421,0.964,0,0,1636,605,123,,,,,,,,
3/1/24 7:26,OFF3,3673,3502,0.953,0,0,1509,720,841,,,,,,,,
3/1/24 7:43,OFF3,3576,3330,0.931,0.18,0.088,1564,580,325,,,,,,,,
3/1/24 7:59,OFF3,2625,2407,0.917,0,0,866,284,12,,,,,,,,
3/1/24 8:16,OFF3,3670,3522,0.96,0,0.066,1082,430,557,,,,,,,,
3/1/24 8:33,OFF3,2882,2762,0.959,0.01,0,1060,382,141,,,,,,,,
3/1/24 8:50,OFF3,3196,3037,0.95,0,0.044,639,135,45,,,,,,,,
3/1/24 9:07,OFF3,3832,3702,0.966,0.04,0.132,2223,1006,820,,,,,,,,
3/1/24 9:24,OFF3,3505,3382,0.965,0,0,1763,646,345,,,,,,,,
3/1/24 9:41,OFF3,2813,2473,0.879,0,0,1370,388,0,,,,,,,,
3/1/24 9:58,OFF3,3505,3333,0.951,0,0.044,1823,668,461,,,,,,,,
3/1/24 10:14,OFF3,3090,2881,0.932,0.07,0,1510,417,41,,,,,,,,
3/1/24 10:31,OFF3,2503,2266,0.905,0,0,1383,310,0,,,,,,,,
3/1/24 10:48,OFF3,3199,2818,0.881,0.13,0,1337,404,35,,,,,,,,
3/1/24 11:05,OFF3,2588,2451,0.947,0,0,651,173,6,,,,,,,,
3/1/24 11:22,OFF3,2855,2626,0.92,0,0,425,57,0,,,,,,,,
3/1/24 11:39,OFF3,3571,3470,0.972,0.18,0.176,1284,469,467,,,,,,,,
3/1/24 11:56,OFF3,2504,2384,0.952,0,0,1496,415,18,,,,,,,,
3/1/24 12:13,OFF3,2723,2461,0.904,0,0,1177,272,0,,,,,,,,
3/1/24 12:29,OFF3,3437,3084,0.897,0.16,0,1444,469,123,,,,,,,,
3/1/24 12:46,OFF3,3146,3014,0.958,0.05,0.066,1791,540,67,,,,,,,,
3/1/24 13:03,OFF3,2729,2457,0.901,0,0,1284,348,0,,,,,,,,
3/1/24 13:20,OFF3,2676,2459,0.919,0.13,0.044,1258,344,23,,,,,,,,
3/1/24 13:37,OFF3,3285,2912,0.887,0,0,1356,367,0,,,,,,,,
3/1/24 13:54,OFF3,3674,3590,0.977,0.13,0.176,1898,847,646,,,,,,,,
3/1/24 14:11,OFF3,2523,2309,0.915,0,0,1287,439,63,,,,,,,,
3/1/24 14:28,OFF3,2612,2301,0.881,0,0,382,72,0,,,,,,,,
3/1/24 14:44,OFF3,2370,2059,0.869,0,0,380,51,0,,,,,,,,
3/1/24 15:01,ON4,3597,3162,0.879,0.14,0,1320,444,133,,,,,,,,
3/1/24 15:18,ON4,2653,2399,0.904,0,0,1330,333,0,,,,,,,,
3/1/24 15:35,ON4,3169,2721,0.859,0.11,0,1395,365,0,,,,,,,,
3/1/24 15:52,ON4,3195,2928,0.917,0,0.066,1689,487,113,,,,,,,,
3/1/24 16:09,ON4,2505,2184,0.872,0,0,1331,299,0,,,,,,,,
3/1/24 16:26,ON4,2372,1979,0.834,0,0,1456,376,0,,,,,,,,
3/1/24 16:43,ON4,3291,2796,0.85,0.03,0,1278,342,36,,,,,,,,
3/1/24 16:59,ON4,3311,2940,0.888,0.13,0.088,1260,500,152,,,,,,,,
3/1/24 17:16,ON4,2530,2284,0.903,0,0,1353,351,0,,,,,,,,
3/1/24 17:33,ON4,2902,2411,0.831,0,0,1294,267,0,,,,,,,,
3/1/24 17:50,ON4,2711,2422,0.894,0.07,0,1450,356,2,,,,,,,,
3/1/24 18:07,ON4,2647,2408,0.91,0,0,1182,306,0,,,,,,,,
3/1/24 18:24,ON4,2462,2238,0.909,0,0.044,1173,311,0,,,,,,,,
3/1/24 18:41,ON4,2802,2462,0.879,0.03,0,1392,404,0,,,,,,,,
3/1/24 18:58,ON4,2444,2045,0.837,0,0,1629,490,21,,,,,,,,
3/1/24 19:14,ON4,2712,2122,0.782,0,0,1281,340,0,,,,,,,,
3/1/24 19:31,ON4,2515,1965,0.781,0.02,0,1272,344,0,,,,,,,,
3/1/24 19:48,ON4,3593,2906,0.809,0.1,0,1866,740,58,,,,,,,,
3/1/24 20:05,ON4,2598,2367,0.911,0,0.044,799,274,72,,,,,,,,
3/1/24 20:22,ON4,2626,2211,0.842,0,0,371,83,0,,,,,,,,
3/1/24 20:39,ON4,2235,1893,0.847,0,0,545,169,3,,,,,,,,
3/1/24 20:56,ON4,2427,1965,0.81,0,0,546,163,0,,,,,,,,
3/1/24 21:13,ON4,3471,2765,0.797,0.08,0,996,347,15,,,,,,,,
3/1/24 21:29,ON4,2670,2299,0.861,0,0,515,118,7,,,,,,,,
3/1/24 21:46,ON4,2555,2196,0.86,0,0,313,10,0,,,,,,,,
3/1/24 22:03,ON4,2729,2278,0.835,0,0,353,50,0,,,,,,,,
3/1/24 22:20,ON4,2360,2017,0.855,0.06,0,441,72,1,,,,,,,,
3/1/24 22:37,ON4,2490,2139,0.859,0,0,494,73,0,,,,,,,,
3/1/24 22:54,ON4,2850,2305,0.809,0,0,551,84,0,,,,,,,,
3/1/24 23:11,ON4,3595,3153,0.877,0.09,0.154,1811,769,508,,,,,,,,
3/1/24 23:28,ON4,3026,2649,0.875,0,0,726,150,160,,,,,,,,
3/1/24 23:44,ON4,2341,1835,0.784,0,0,78,6,1,,,,,,,,
3/2/24 0:01,ON4,2400,1979,0.825,0,0,7,2,0,,,,,,,,
3/2/24 0:18,ON4,2490,1933,0.776,0,0,94,5,0,,,,,,,,
3/2/24 0:35,ON4,2987,2777,0.93,0.12,0,1264,315,48,,,,,,,,
3/2/24 0:52,ON4,2501,2247,0.899,0,0,1386,372,1,,,,,,,,
3/2/24 1:09,ON4,2717,2297,0.845,0,0,1470,358,0,,,,,,,,
3/2/24 1:26,ON4,2656,2276,0.857,0.03,0,1273,311,4,,,,,,,,
3/2/24 1:43,ON4,2475,2078,0.84,0.07,0,1364,573,9,,,,,,,,
3/2/24 1:59,ON4,2488,2247,0.903,0,0,753,505,0,,,,,,,,
3/2/24 2:16,ON4,2461,2178,0.885,0,0,1037,699,0,,,,,,,,
3/2/24 2:33,ON4,2573,2237,0.869,0,0,1174,688,10,,,,,,,,
3/2/24 2:50,ON4,2785,2174,0.781,0,0,918,614,0,,,,,,,,
3/2/24 3:07,OFF4,2422,2222,0.917,0.11,0,589,152,0,,,,,,,,
3/2/24 3:24,OFF4,3083,2756,0.894,0,0.044,1119,323,14,,,,,,,,
3/2/24 3:41,OFF4,2761,2333,0.845,0,0,1413,376,3,,,,,,,,
3/2/24 3:58,OFF4,3460,3087,0.892,0.12,0,1683,417,51,,,,,,,,
