===============,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/27/24 20:23,ON1,2317,2168,0.936,0,0,303,41,407,,,,,,,,
2/27/24 20:40,ON1,2294,2010,0.876,0,0,426,64,419,,,,,,,,
2/27/24 20:57,ON1,2369,2145,0.905,0,0,361,46,652,,,,,,,,
2/27/24 21:14,ON1,2273,1990,0.875,0,0,292,19,726,,,,,,,,
2/27/24 21:31,ON1,3022,2749,0.91,0.08,0.051,546,196,451,,,,,,,,
2/27/24 21:47,ON1,2244,2056,0.916,0,0,272,37,319,,,,,,,,
2/27/24 22:04,ON1,2489,2171,0.872,0,0,602,191,462,,,,,,,,
2/27/24 22:21,ON1,2720,2565,0.943,0,0.017,710,158,361,,,,,,,,
2/27/24 22:38,ON1,2200,1871,0.85,0,0,225,20,424,,,,,,,,
2/27/24 22:55,ON1,2137,1744,0.816,0,0,205,4,506,,,,,,,,
2/27/24 23:12,ON1,3481,2929,0.841,0.12,0.034,1183,577,461,,,,,,,,
2/27/24 23:29,ON1,3115,2822,0.906,0,0.051,956,410,144,,,,,,,,
2/27/24 23:46,ON1,2091,1784,0.853,0,0,437,81,0,,,,,,,,
2/28/24 0:02,ON1,2454,2067,0.842,0,0,223,27,0,,,,,,,,
2/28/24 0:19,ON1,2324,1849,0.795,0,0,242,29,0,,,,,,,,
2/28/24 0:36,ON1,2504,2212,0.883,0.16,0,770,253,0,,,,,,,,
2/28/24 0:53,ON1,2513,2268,0.902,0,0.017,286,29,0,,,,,,,,
2/28/24 1:10,ON1,2190,1902,0.868,0,0,336,64,0,,,,,,,,
2/28/24 1:27,ON1,2374,2200,0.927,0,0,750,219,14,,,,,,,,
2/28/24 1:44,ON1,2285,1962,0.859,0,0,441,53,0,,,,,,,,
2/28/24 2:01,ON1,2375,2022,0.852,0,0,212,22,0,,,,,,,,
2/28/24 2:17,ON1,2973,2484,0.836,0.17,0,588,201,0,,,,,,,,
2/28/24 2:34,ON1,2395,2266,0.946,0,0,721,152,2,,,,,,,,
2/28/24 2:51,ON1,2405,2234,0.929,0,0,315,31,0,,,,,,,,
2/28/24 3:08,OFF1,2486,2319,0.933,0,0,539,117,0,,,,,,,,
2/28/24 3:25,OFF1,2529,2264,0.895,0,0,306,35,0,,,,,,,,
2/28/24 3:42,OFF1,3515,3271,0.931,0.18,0.187,1037,545,91,,,,,,,,
2/28/24 3:59,OFF1,2718,2611,0.96,0,0,972,266,0,,,,,,,,
2/28/24 4:16,OFF1,3587,3304,0.921,0,0,1273,477,26,,,,,,,,
2/28/24 4:32,OFF1,3242,3033,0.936,0,0,681,289,63,,,,,,,,
2/28/24 4:49,OFF1,2913,2685,0.922,0.06,0,598,231,53,,,,,,,,
2/28/24 5:06,OFF1,3589,3510,0.978,0.03,0.034,1382,602,218,,,,,,,,
2/28/24 5:23,OFF1,3592,3495,0.973,0.17,0.017,1083,519,224,,,,,,,,
2/28/24 5:40,OFF1,2794,2652,0.949,0.05,0.051,903,297,60,,,,,,,,
2/28/24 5:57,OFF1,3131,3032,0.968,0.11,0,843,326,29,,,,,,,,
2/28/24 6:14,OFF1,3557,3429,0.964,0.13,0.068,920,367,68,,,,,,,,
2/28/24 6:31,OFF1,3705,3536,0.954,0,0,1476,801,469,,,,,,,,
2/28/24 6:47,OFF1,3443,3452,1.003,0,0.051,1068,488,443,,,,,,,,
2/28/24 7:04,OFF1,3212,3042,0.947,0.17,0,818,374,9,,,,,,,,
2/28/24 7:21,OFF1,2990,2882,0.964,0,0.085,646,219,38,,,,,,,,
2/28/24 7:38,OFF1,3756,3724,0.991,0.1,0.017,1550,732,245,,,,,,,,
2/28/24 7:55,OFF1,2688,2576,0.958,0,0.034,651,191,52,,,,,,,,
2/28/24 8:12,OFF1,3009,2928,0.973,0,0,1220,386,1,,,,,,,,
2/28/24 8:29,OFF1,3280,3255,0.992,0.05,0.119,953,392,135,,,,,,,,
2/28/24 8:46,OFF1,3299,3282,0.995,0.18,0,814,383,55,,,,,,,,
2/28/24 9:02,OFF1,3094,3147,1.017,0,0.034,516,139,19,,,,,,,,
2/28/24 9:19,OFF1,2848,2860,1.004,0.14,0.051,858,305,26,,,,,,,,
2/28/24 9:36,OFF1,3464,3423,0.988,0,0,658,202,0,,,,,,,,
2/28/24 9:53,OFF1,3901,3964,1.016,0,0.068,1639,879,552,,,,,,,,
2/28/24 10:10,OFF1,3248,3286,1.012,0.07,0.153,1048,492,476,,,,,,,,
2/28/24 10:27,OFF1,2884,2824,0.979,0,0,287,45,0,,,,,,,,
2/28/24 10:44,OFF1,3228,3255,1.009,0,0.068,732,331,224,,,,,,,,
2/28/24 11:01,OFF1,2699,2663,0.987,0,0,384,58,1,,,,,,,,
2/28/24 11:17,OFF1,2713,2683,0.989,0,0,496,121,0,,,,,,,,
2/28/24 11:34,OFF1,3218,3247,1.009,0,0,874,193,0,,,,,,,,
2/28/24 11:51,OFF1,3436,3432,0.999,0.18,0.136,1499,660,633,,,,,,,,
2/28/24 12:08,OFF1,2588,2605,1.007,0.03,0,1086,417,164,,,,,,,,
2/28/24 12:25,OFF1,3035,2927,0.965,0,0,284,50,0,,,,,,,,
2/28/24 12:42,OFF1,3418,3247,0.95,0,0,1017,377,158,,,,,,,,
2/28/24 12:59,OFF1,2923,2817,0.964,0,0.051,616,266,196,,,,,,,,
2/28/24 13:16,OFF1,3340,3276,0.981,0,0,499,131,0,,,,,,,,
2/28/24 13:32,OFF1,2829,2787,0.985,0.1,0.153,613,197,29,,,,,,,,
2/28/24 13:49,OFF1,2585,2534,0.98,0,0,285,39,0,,,,,,,,
2/28/24 14:06,OFF1,2612,2421,0.927,0,0,776,188,0,,,,,,,,
2/28/24 14:23,OFF1,3022,3053,1.01,0.14,0.017,1257,509,150,,,,,,,,
2/28/24 14:40,OFF1,2885,2722,0.943,0,0,344,66,0,,,,,,,,
2/28/24 14:57,OFF1,3504,3389,0.967,0.04,0,1149,356,167,,,,,,,,
2/28/24 15:14,ON2,2549,2414,0.947,0,0,331,75,0,,,,,,,,
2/28/24 15:31,ON2,2964,2814,0.949,0,0,465,124,0,,,,,,,,
2/28/24 15:47,ON2,2091,1759,0.841,0,0,306,59,0,,,,,,,,
2/28/24 16:04,ON2,2537,2386,0.94,0.12,0,901,363,203,,,,,,,,
2/28/24 16:21,ON2,2398,2344,0.977,0,0,277,29,0,,,,,,,,
2/28/24 16:38,ON2,2123,1989,0.937,0,0.017,202,11,0,,,,,,,,
2/28/24 16:55,ON2,3076,2926,0.951,0.15,0,994,335,202,,,,,,,,
2/28/24 17:12,ON2,2311,2173,0.94,0,0.017,311,56,0,,,,,,,,
2/28/24 17:29,ON2,2091,1828,0.874,0,0,321,20,0,,,,,,,,
2/28/24 17:46,ON2,2176,1934,0.889,0,0,251,25,0,,,,,,,,
2/28/24 18:02,ON2,3035,2717,0.895,0,0.034,749,273,72,,,,,,,,
2/28/24 18:19,ON2,2044,1753,0.858,0,0,334,60,0,,,,,,,,
2/28/24 18:36,ON2,2078,1720,0.828,0,0,206,14,0,,,,,,,,
2/28/24 18:53,ON2,2331,1898,0.814,0,0,461,111,0,,,,,,,,
2/28/24 19:10,ON2,2366,1878,0.794,0,0,343,71,0,,,,,,,,
2/28/24 19:27,ON2,2265,1793,0.792,0,0,265,34,0,,,,,,,,
2/28/24 19:44,ON2,2115,1696,0.802,0,0,577,108,0,,,,,,,,
2/28/24 20:01,ON2,2432,1866,0.767,0,0.017,447,54,0,,,,,,,,
2/28/24 20:17,ON2,3465,2853,0.823,0,0.051,798,423,57,,,,,,,,
2/28/24 20:34,ON2,2344,2048,0.874,0,0,602,195,0,,,,,,,,
2/28/24 20:51,ON2,2038,1926,0.945,0,0,320,31,0,,,,,,,,
2/28/24 21:08,ON2,2298,2050,0.892,0,0,598,85,0,,,,,,,,
2/28/24 21:25,ON2,1967,1742,0.885,0,0,437,71,0,,,,,,,,
2/28/24 21:42,ON2,2189,1930,0.882,0,0,222,19,0,,,,,,,,
2/28/24 21:59,ON2,2987,2701,0.904,0.13,0,847,289,2,,,,,,,,
2/28/24 22:16,ON2,2622,2364,0.902,0,0.017,464,68,0,,,,,,,,
2/28/24 22:32,ON2,2266,2017,0.89,0,0,222,27,0,,,,,,,,
2/28/24 22:49,ON2,2212,1970,0.891,0,0,295,33,0,,,,,,,,
2/28/24 23:06,ON2,1990,1792,0.901,0,0,332,61,0,,,,,,,,
2/28/24 23:23,ON2,2175,1874,0.862,0,0,259,26,0,,,,,,,,
2/28/24 23:40,ON2,3004,2544,0.847,0.13,0.051,942,361,39,,,,,,,,
2/28/24 23:57,ON2,2115,1992,0.942,0,0,782,182,8,,,,,,,,
2/29/24 0:14,ON2,2181,1933,0.887,0,0,531,91,1,,,,,,,,
2/29/24 0:31,ON2,2083,1769,0.849,0,0,233,7,0,,,,,,,,
2/29/24 0:47,ON2,2938,2542,0.865,0,0,469,146,0,,,,,,,,
2/29/24 1:04,ON2,2737,2480,0.906,0.06,0.034,652,220,32,,,,,,,,
2/29/24 1:21,ON2,2144,1917,0.894,0,0,544,155,1,,,,,,,,
2/29/24 1:38,ON2,2145,1778,0.829,0,0,240,4,0,,,,,,,,
2/29/24 1:55,ON2,2289,1894,0.828,0,0,338,61,0,,,,,,,,
2/29/24 2:12,ON2,2458,1931,0.786,0,0,422,85,0,,,,,,,,
2/29/24 2:29,ON2,2443,2172,0.889,0.12,0,759,291,70,,,,,,,,
2/29/24 2:46,ON2,2334,2145,0.919,0,0,281,36,0,,,,,,,,
2/29/24 3:02,OFF2,2434,2194,0.901,0,0,213,12,0,,,,,,,,
2/29/24 3:19,OFF2,3363,2898,0.862,0.09,0,1261,634,229,,,,,,,,
2/29/24 3:36,OFF2,2407,2241,0.931,0,0,517,119,0,,,,,,,,
2/29/24 3:53,OFF2,3422,3189,0.932,0.07,0,1088,399,22,,,,,,,,
2/29/24 4:10,OFF2,3005,2739,0.911,0,0,968,244,0,,,,,,,,
2/29/24 4:27,OFF2,2822,2640,0.936,0.13,0,850,321,115,,,,,,,,
2/29/24 4:44,OFF2,3508,3383,0.964,0.14,0,632,245,148,,,,,,,,
2/29/24 5:01,OFF2,3341,3149,0.943,0.18,0.017,580,188,25,,,,,,,,
2/29/24 5:17,OFF2,3314,3188,0.962,0.14,0.051,508,183,54,,,,,,,,
2/29/24 5:34,OFF2,2634,2609,0.991,0,0.034,352,97,14,,,,,,,,
2/29/24 5:51,OFF2,3298,3298,1,0.11,0.102,878,407,62,,,,,,,,
2/29/24 6:08,OFF2,3027,2975,0.983,0,0,597,218,41,,,,,,,,
2/29/24 6:25,OFF2,2902,2908,1.002,0,0.085,703,258,106,,,,,,,,
2/29/24 6:42,OFF2,3405,3382,0.993,0.07,0.153,1231,632,428,,,,,,,,
2/29/24 6:59,OFF2,3278,3302,1.007,0.18,0,624,217,189,,,,,,,,
2/29/24 7:16,OFF2,2981,2955,0.991,0.03,0.034,553,137,16,,,,,,,,
2/29/24 7:32,OFF2,3699,3549,0.959,0.06,0.034,905,366,169,,,,,,,,
2/29/24 7:49,OFF2,3270,3241,0.991,0,0.034,969,407,310,,,,,,,,
2/29/24 8:06,OFF2,3029,2809,0.927,0.06,0.068,901,384,347,,,,,,,,
2/29/24 8:23,OFF2,2845,2918,1.026,0.12,0.034,806,361,277,,,,,,,,
2/29/24 8:40,OFF2,3572,3686,1.032,0.14,0.068,820,308,59,,,,,,,,
2/29/24 8:57,OFF2,3265,3424,1.049,0,0,537,130,0,,,,,,,,
2/29/24 9:14,OFF2,3678,3653,0.993,0.09,0.085,646,195,174,,,,,,,,
2/29/24 9:31,OFF2,2927,2815,0.962,0,0.034,830,317,285,,,,,,,,
2/29/24 9:47,OFF2,3582,3664,1.023,0.16,0.119,1161,476,171,,,,,,,,
2/29/24 10:04,OFF2,2789,2876,1.031,0,0,492,155,106,,,,,,,,
2/29/24 10:21,OFF2,3229,3325,1.03,0.17,0,644,252,21,,,,,,,,
2/29/24 10:38,OFF2,2850,2908,1.02,0,0,281,31,0,,,,,,,,
2/29/24 10:55,OFF2,2979,3144,1.056,0.17,0.068,776,281,43,,,,,,,,
2/29/24 11:12,OFF2,3239,3415,1.054,0,0.136,678,267,332,,,,,,,,
2/29/24 11:29,OFF2,3267,3352,1.026,0.14,0,631,205,161,,,,,,,,
2/29/24 11:46,OFF2,2727,2796,1.025,0,0,307,34,0,,,,,,,,
2/29/24 12:02,OFF2,3333,3369,1.011,0,0.017,1077,420,163,,,,,,,,
2/29/24 12:19,OFF2,2842,2887,1.016,0.18,0,617,225,32,,,,,,,,
2/29/24 12:36,OFF2,3287,3421,1.041,0,0.034,447,122,14,,,,,,,,
2/29/24 12:53,OFF2,2950,3062,1.038,0,0.068,889,309,74,,,,,,,,
2/29/24 13:10,OFF2,2886,2934,1.017,0.15,0,637,263,3,,,,,,,,
2/29/24 13:27,OFF2,3492,3508,1.004,0,0,855,147,4,,,,,,,,
2/29/24 13:44,OFF2,2877,2924,1.016,0,0.034,414,152,30,,,,,,,,
2/29/24 14:01,OFF2,3058,2968,0.971,0.15,0,609,185,0,,,,,,,,
2/29/24 14:17,OFF2,3049,3055,1.002,0,0,474,150,45,,,,,,,,
2/29/24 14:34,OFF2,2562,2644,1.032,0.06,0.085,964,347,69,,,,,,,,
2/29/24 14:51,OFF2,3127,3206,1.025,0.03,0.017,863,350,107,,,,,,,,
2/29/24 15:08,ON3,2112,2069,0.98,0,0,423,57,0,,,,,,,,
2/29/24 15:25,ON3,3281,3296,1.005,0,0,1127,479,97,,,,,,,,
2/29/24 15:42,ON3,2457,2531,1.03,0,0,412,59,0,,,,,,,,
2/29/24 15:59,ON3,2502,2577,1.03,0,0,176,9,0,,,,,,,,
2/29/24 16:16,ON3,2577,2538,0.985,0,0.017,418,128,58,,,,,,,,
2/29/24 16:32,ON3,2400,2301,0.959,0,0.034,487,150,148,,,,,,,,
2/29/24 16:49,ON3,2038,1918,0.941,0,0,333,31,0,,,,,,,,
2/29/24 17:06,ON3,2314,2145,0.927,0,0,356,54,0,,,,,,,,
2/29/24 17:23,ON3,3124,2951,0.945,0.16,0,636,201,192,,,,,,,,
2/29/24 17:40,ON3,2182,2132,0.977,0,0,228,26,0,,,,,,,,
2/29/24 17:57,ON3,2582,2427,0.94,0,0,298,58,4,,,,,,,,
2/29/24 18:14,ON3,2216,2145,0.968,0,0.051,471,148,30,,,,,,,,
2/29/24 18:31,ON3,2203,1940,0.881,0,0,245,38,0,,,,,,,,
2/29/24 18:47,ON3,2190,1834,0.837,0,0,235,27,0,,,,,,,,
2/29/24 19:04,ON3,3023,2588,0.856,0,0,729,210,30,,,,,,,,
2/29/24 19:21,ON3,2236,1960,0.877,0,0,510,88,0,,,,,,,,
2/29/24 19:38,ON3,2135,1888,0.884,0,0,356,31,0,,,,,,,,
2/29/24 19:55,ON3,2713,2336,0.861,0,0,591,178,0,,,,,,,,
2/29/24 20:12,ON3,2396,2299,0.959,0,0,1055,394,16,,,,,,,,
2/29/24 20:29,ON3,2329,2227,0.956,0,0,234,6,0,,,,,,,,
2/29/24 20:46,ON3,2181,2045,0.938,0,0,378,70,0,,,,,,,,
2/29/24 21:02,ON3,2833,2495,0.88,0,0,424,92,16,,,,,,,,
2/29/24 21:19,ON3,3139,2973,0.947,0.12,0.034,757,250,177,,,,,,,,
2/29/24 21:36,ON3,2166,2125,0.981,0,0,370,39,0,,,,,,,,
2/29/24 21:53,ON3,2317,2161,0.932,0,0.017,267,35,0,,,,,,,,
2/29/24 22:10,ON3,2878,2807,0.975,0.14,0,703,258,0,,,,,,,,
2/29/24 22:27,ON3,2399,2379,0.992,0,0,473,42,0,,,,,,,,
2/29/24 22:44,ON3,3125,3114,0.996,0.18,0.102,704,278,90,,,,,,,,
2/29/24 23:01,ON3,2352,2338,0.994,0,0,218,0,0,,,,,,,,
2/29/24 23:17,ON3,2134,2197,1.03,0,0,205,18,0,,,,,,,,
2/29/24 23:34,ON3,2200,2224,1.011,0,0,271,14,0,,,,,,,,
2/29/24 23:51,ON3,2222,2176,0.979,0,0,291,24,0,,,,,,,,
3/1/24 0:08,ON3,3064,3016,0.984,0.16,0.017,941,380,204,,,,,,,,
3/1/24 0:25,ON3,2359,2401,1.018,0,0,471,98,0,,,,,,,,
3/1/24 0:42,ON3,2233,2209,0.989,0,0,353,36,0,,,,,,,,
3/1/24 0:59,ON3,1976,1975,1,0,0,560,88,0,,,,,,,,
3/1/24 1:16,ON3,3189,3097,0.971,0.14,0,831,318,34,,,,,,,,
3/1/24 1:32,ON3,2216,2192,0.989,0,0,575,112,0,,,,,,,,
3/1/24 1:49,ON3,2572,2575,1.001,0.15,0.085,535,180,168,,,,,,,,
3/1/24 2:06,ON3,2246,2369,1.055,0,0,260,27,0,,,,,,,,
3/1/24 2:23,ON3,2225,2369,1.065,0,0,438,97,0,,,,,,,,
3/1/24 2:40,ON3,2408,2391,0.993,0,0,353,40,0,,,,,,,,
3/1/24 2:57,ON3,2855,2786,0.976,0,0,839,193,3,,,,,,,,
3/1/24 3:14,OFF3,2605,2393,0.919,0,0,698,187,0,,,,,,,,
3/1/24 3:31,OFF3,3221,3036,0.943,0.18,0,685,269,0,,,,,,,,
3/1/24 3:47,OFF3,3293,3140,0.954,0,0,1104,564,75,,,,,,,,
3/1/24 4:04,OFF3,2760,2538,0.92,0,0,577,126,0,,,,,,,,
3/1/24 4:21,OFF3,3467,3294,0.95,0.11,0,1007,346,148,,,,,,,,
3/1/24 4:38,OFF3,3622,3399,0.938,0.07,0,846,355,124,,,,,,,,
3/1/24 4:55,OFF3,3205,3060,0.955,0,0,1080,409,187,,,,,,,,
3/1/24 5:12,OFF3,3416,3156,0.924,0,0,552,205,115,,,,,,,,
3/1/24 5:29,OFF3,3347,3456,1.033,0.16,0.068,650,287,119,,,,,,,,
3/1/24 5:46,OFF3,2611,2573,0.986,0,0,415,58,0,,,,,,,,
3/1/24 6:02,OFF3,3760,3762,1.001,0.15,0.153,1291,624,360,,,,,,,,
3/1/24 6:19,OFF3,3491,3559,1.02,0.14,0.034,834,355,84,,,,,,,,
3/1/24 6:36,OFF3,2999,2913,0.971,0,0,367,110,0,,,,,,,,
3/1/24 6:53,OFF3,3361,3419,1.017,0,0.068,552,144,43,,,,,,,,
3/1/24 7:10,OFF3,3294,3449,1.047,0,0.085,886,456,191,,,,,,,,
3/1/24 7:27,OFF3,2943,3070,1.043,0,0,301,66,0,,,,,,,,
3/1/24 7:44,OFF3,3471,3615,1.041,0.03,0.085,1037,408,183,,,,,,,,
3/1/24 8:01,OFF3,3348,3213,0.96,0,0.034,616,232,18,,,,,,,,
3/1/24 8:17,OFF3,2794,2858,1.023,0,0,630,209,86,,,,,,,,
3/1/24 8:34,OFF3,3681,3830,1.04,0.14,0.085,1070,481,176,,,,,,,,
3/1/24 8:51,OFF3,3222,3344,1.038,0.13,0.034,645,279,30,,,,,,,,
3/1/24 9:08,OFF3,2551,2694,1.056,0,0,311,50,0,,,,,,,,
3/1/24 9:25,OFF3,3008,3198,1.063,0,0.017,647,241,99,,,,,,,,
3/1/24 9:42,OFF3,3683,3646,0.99,0.1,0.085,816,345,123,,,,,,,,
3/1/24 9:59,OFF3,2717,2759,1.016,0.03,0.017,833,245,113,,,,,,,,
3/1/24 10:16,OFF3,3436,3431,0.998,0.09,0,613,183,0,,,,,,,,
3/1/24 10:32,OFF3,3326,3364,1.012,0.08,0.068,637,260,93,,,,,,,,
3/1/24 10:49,OFF3,3426,3580,1.045,0,0,518,148,6,,,,,,,,
3/1/24 11:06,OFF3,3525,3528,1.001,0.16,0.068,1340,466,111,,,,,,,,
3/1/24 11:23,OFF3,2789,2942,1.055,0,0,345,44,0,,,,,,,,
3/1/24 11:40,OFF3,3539,3712,1.049,0.11,0.085,1190,433,185,,,,,,,,
3/1/24 11:57,OFF3,3264,3349,1.026,0,0.085,1226,534,579,,,,,,,,
3/1/24 12:14,OFF3,2728,2826,1.036,0,0,387,71,0,,,,,,,,
3/1/24 12:31,OFF3,3353,3296,0.983,0.11,0,908,270,0,,,,,,,,
3/1/24 12:47,OFF3,2902,2844,0.98,0.1,0.017,693,218,30,,,,,,,,
3/1/24 13:04,OFF3,2693,2713,1.007,0,0,298,31,0,,,,,,,,
3/1/24 13:21,OFF3,3072,2985,0.972,0,0.017,923,301,158,,,,,,,,
3/1/24 13:38,OFF3,3076,3053,0.992,0.15,0.119,840,349,80,,,,,,,,
3/1/24 13:55,OFF3,2784,2797,1.005,0,0,263,33,0,,,,,,,,
3/1/24 14:12,OFF3,2748,2721,0.99,0.13,0.051,524,169,61,,,,,,,,
3/1/24 14:29,OFF3,3193,3016,0.945,0.06,0,971,290,97,,,,,,,,
3/1/24 14:46,OFF3,2874,2863,0.996,0,0.051,719,220,55,,,,,,,,
3/1/24 15:02,ON4,3170,3122,0.985,0,0,435,65,1,,,,,,,,
3/1/24 15:19,ON4,2625,2571,0.979,0,0.051,690,315,88,,,,,,,,
3/1/24 15:36,ON4,2708,2648,0.978,0,0,295,52,0,,,,,,,,
3/1/24 15:53,ON4,2348,2298,0.979,0.11,0.068,538,203,47,,,,,,,,
3/1/24 16:10,ON4,2391,2410,1.008,0,0,276,11,0,,,,,,,,
3/1/24 16:27,ON4,1871,1865,0.997,0,0,241,19,0,,,,,,,,
3/1/24 16:44,ON4,2338,2117,0.906,0,0,500,162,48,,,,,,,,
3/1/24 17:01,ON4,1998,1819,0.91,0,0,515,122,0,,,,,,,,
3/1/24 17:17,ON4,3282,2999,0.914,0.16,0,666,250,22,,,,,,,,
3/1/24 17:34,ON4,2530,2317,0.916,0,0,482,110,0,,,,,,,,
3/1/24 17:51,ON4,2326,2202,0.947,0,0,468,62,0,,,,,,,,
3/1/24 18:08,ON4,3148,2950,0.937,0.1,0.085,693,261,53,,,,,,,,
3/1/24 18:25,ON4,2095,2089,0.997,0,0,470,115,0,,,,,,,,
3/1/24 18:42,ON4,2349,2258,0.961,0,0,355,24,0,,,,,,,,
3/1/24 18:59,ON4,2977,2773,0.931,0.16,0.034,673,254,54,,,,,,,,
3/1/24 19:16,ON4,2361,2305,0.976,0,0,459,83,0,,,,,,,,
3/1/24 19:32,ON4,2244,2066,0.921,0,0.017,214,11,0,,,,,,,,
3/1/24 19:49,ON4,2246,1994,0.888,0,0,263,13,0,,,,,,,,
3/1/24 20:06,ON4,2957,2869,0.97,0.05,0.017,705,289,59,,,,,,,,
3/1/24 20:23,ON4,1951,1844,0.945,0,0.017,460,53,0,,,,,,,,
3/1/24 20:40,ON4,2444,2177,0.89,0,0,338,66,0,,,,,,,,
3/1/24 20:57,ON4,2310,2110,0.914,0.04,0,578,193,18,,,,,,,,
3/1/24 21:14,ON4,2373,2138,0.901,0,0,262,24,0,,,,,,,,
3/1/24 21:31,ON4,2858,2628,0.919,0,0,946,248,1,,,,,,,,
3/1/24 21:47,ON4,2267,1896,0.836,0,0,591,138,0,,,,,,,,
3/1/24 22:04,ON4,2831,2402,0.848,0.05,0,532,143,0,,,,,,,,
3/1/24 22:21,ON4,2157,2108,0.978,0.15,0,614,254,50,,,,,,,,
3/1/24 22:38,ON4,2167,2160,0.997,0,0,262,27,0,,,,,,,,
3/1/24 22:55,ON4,2202,2138,0.971,0,0,259,21,0,,,,,,,,
3/1/24 23:12,ON4,2559,2433,0.951,0,0,443,82,1,,,,,,,,
3/1/24 23:29,ON4,2713,2511,0.926,0.12,0.051,678,238,142,,,,,,,,
3/1/24 23:46,ON4,2272,2091,0.921,0,0,211,18,0,,,,,,,,
3/2/24 0:02,ON4,2303,2171,0.943,0,0,346,51,0,,,,,,,,
3/2/24 0:19,ON4,3545,3368,0.95,0.15,0.102,804,380,205,,,,,,,,
3/2/24 0:36,ON4,2174,2300,1.058,0,0,863,266,67,,,,,,,,
3/2/24 0:53,ON4,2195,2199,1.002,0,0,526,73,0,,,,,,,,
3/2/24 1:10,ON4,2362,2318,0.981,0,0.017,335,35,0,,,,,,,,
3/2/24 1:27,ON4,2410,2400,0.996,0.16,0,831,243,0,,,,,,,,
3/2/24 1:44,ON4,2238,2253,1.006,0,0,307,17,0,,,,,,,,
3/2/24 2:01,ON4,2379,2275,0.956,0,0,313,22,0,,,,,,,,
3/2/24 2:17,ON4,2523,2331,0.924,0,0,353,52,0,,,,,,,,
3/2/24 2:34,ON4,3099,2854,0.921,0,0.051,836,263,72,,,,,,,,
3/2/24 2:51,ON4,2596,2152,0.829,0,0,586,138,0,,,,,,,,
3/2/24 3:08,OFF4,2953,2523,0.855,0.18,0,592,200,0,,,,,,,,
3/2/24 3:25,OFF4,3050,2789,0.915,0,0,322,46,0,,,,,,,,
3/2/24 3:42,OFF4,3019,2841,0.941,0,0,692,149,0,,,,,,,,
3/2/24 3:59,OFF4,3069,2907,0.947,0,0.034,819,316,34,,,,,,,,
3/2/24 4:16,OFF4,3405,2957,0.869,0,0,1627,834,131,,,,,,,,
