===============,,===============,===============,===============,===============,===============,===============,===============,===============,,,,,,,,
2/27/24 20:34,ON1,2562,2112,0.824,0.14,0,8,2,0,,,,,,,,
2/27/24 20:51,ON1,2739,2501,0.913,0.11,0.042,803,263,18,,,,,,,,
2/27/24 21:08,ON1,2706,2439,0.901,0,0,76,15,0,,,,,,,,
2/27/24 21:25,ON1,2677,2350,0.878,0,0.021,84,17,0,,,,,,,,
2/27/24 21:42,ON1,3430,3195,0.932,0,0,510,161,0,,,,,,,,
2/27/24 21:59,ON1,2615,2137,0.817,0,0,317,94,0,,,,,,,,
2/27/24 22:16,ON1,2666,2179,0.817,0.05,0,4,2,0,,,,,,,,
2/27/24 22:32,ON1,2378,2023,0.851,0.08,0.021,74,15,0,,,,,,,,
2/27/24 22:49,ON1,3377,2766,0.819,0,0,1481,432,0,,,,,,,,
2/27/24 23:06,ON1,2556,2043,0.799,0,0,152,42,0,,,,,,,,
2/27/24 23:23,ON1,2404,1816,0.755,0.16,0,714,206,0,,,,,,,,
2/27/24 23:40,ON1,3017,2796,0.927,0,0.063,887,372,36,,,,,,,,
2/27/24 23:57,ON1,2622,2387,0.91,0,0,1341,107,0,,,,,,,,
2/28/24 0:14,ON1,2574,2275,0.884,0.12,0,405,37,0,,,,,,,,
2/28/24 0:31,ON1,2588,2196,0.849,0.13,0,18,5,0,,,,,,,,
2/28/24 0:47,ON1,2549,2163,0.848,0.09,0,35,6,0,,,,,,,,
2/28/24 1:04,ON1,3003,2573,0.857,0.08,0,367,99,0,,,,,,,,
2/28/24 1:21,ON1,2446,2145,0.877,0,0.042,827,298,21,,,,,,,,
2/28/24 1:38,ON1,2696,2477,0.919,0.05,0.042,407,80,17,,,,,,,,
2/28/24 1:55,ON1,2663,2430,0.913,0.1,0,30,10,0,,,,,,,,
2/28/24 2:12,ON1,2731,2380,0.871,0.1,0,53,32,0,,,,,,,,
2/28/24 2:29,ON1,2348,2071,0.882,0.09,0,65,7,0,,,,,,,,
2/28/24 2:46,ON1,3120,2667,0.855,0.05,0,306,71,0,,,,,,,,
2/28/24 3:02,ON1,3230,2791,0.864,0,0,1203,387,1,,,,,,,,
2/28/24 3:19,OFF1,2686,2182,0.813,0.07,0,231,69,0,,,,,,,,
2/28/24 3:36,OFF1,3776,3343,0.885,0.02,0.021,538,198,55,,,,,,,,
2/28/24 3:53,OFF1,3182,2887,0.907,0,0.168,430,169,25,,,,,,,,
2/28/24 4:10,OFF1,3000,2688,0.896,0.05,0,166,69,20,,,,,,,,
2/28/24 4:27,OFF1,2979,2736,0.918,0,0,336,105,5,,,,,,,,
2/28/24 4:44,OFF1,3613,3436,0.951,0,0,931,222,0,,,,,,,,
2/28/24 5:01,OFF1,3164,3020,0.954,0,0,445,171,22,,,,,,,,
2/28/24 5:17,OFF1,2567,2510,0.978,0.09,0.021,385,116,13,,,,,,,,
2/28/24 5:34,OFF1,3434,3326,0.969,0,0.042,966,285,8,,,,,,,,
2/28/24 5:51,OFF1,2835,2687,0.948,0.02,0,384,13,0,,,,,,,,
2/28/24 6:08,OFF1,2922,2757,0.943,0.07,0.042,608,166,0,,,,,,,,
2/28/24 6:25,OFF1,2652,2587,0.976,0.08,0.063,439,69,0,,,,,,,,
2/28/24 6:42,OFF1,2798,2745,0.981,0.13,0.042,783,226,9,,,,,,,,
2/28/24 6:59,OFF1,2870,2694,0.939,0.07,0,114,26,0,,,,,,,,
2/28/24 7:16,OFF1,2339,2249,0.962,0.12,0.063,671,159,0,,,,,,,,
2/28/24 7:32,OFF1,3455,3410,0.987,0,0,1931,627,6,,,,,,,,
2/28/24 7:49,OFF1,2625,2549,0.971,0.05,0,117,10,0,,,,,,,,
2/28/24 8:06,OFF1,3228,3184,0.986,0.16,0.021,753,237,50,,,,,,,,
2/28/24 8:23,OFF1,3164,3177,1.004,0,0.126,633,244,139,,,,,,,,
2/28/24 8:40,OFF1,2691,2494,0.927,0,0,438,161,14,,,,,,,,
2/28/24 8:57,OFF1,2803,2670,0.952,0.16,0.042,315,97,17,,,,,,,,
2/28/24 9:14,OFF1,3152,3106,0.986,0.13,0.063,240,117,13,,,,,,,,
2/28/24 9:31,OFF1,2861,2769,0.968,0.03,0,486,106,0,,,,,,,,
2/28/24 9:47,OFF1,3065,2919,0.952,0.12,0,147,8,0,,,,,,,,
2/28/24 10:04,OFF1,2688,2707,1.007,0.11,0,172,40,0,,,,,,,,
2/28/24 10:21,OFF1,2199,2049,0.932,0.1,0.042,193,80,28,,,,,,,,
2/28/24 10:38,OFF1,3986,3880,0.973,0,0.084,1694,1000,27,,,,,,,,
2/28/24 10:55,OFF1,2642,2518,0.953,0.02,0,280,53,1,,,,,,,,
2/28/24 11:12,OFF1,2614,2520,0.964,0.09,0,155,22,0,,,,,,,,
2/28/24 11:29,OFF1,3263,3208,0.983,0.02,0,557,141,0,,,,,,,,
2/28/24 11:46,OFF1,2398,2120,0.884,0.05,0,151,45,2,,,,,,,,
2/28/24 12:02,OFF1,2698,2575,0.954,0.06,0.063,447,115,0,,,,,,,,
2/28/24 12:19,OFF1,2719,2679,0.985,0.08,0,208,90,0,,,,,,,,
2/28/24 12:36,OFF1,3148,3057,0.971,0.09,0,262,77,1,,,,,,,,
2/28/24 12:53,OFF1,3543,3430,0.968,0,0.063,768,474,275,,,,,,,,
2/28/24 13:10,OFF1,3760,3614,0.961,0,0.084,902,425,168,,,,,,,,
2/28/24 13:27,OFF1,3987,3785,0.949,0,0.084,1197,623,1036,,,,,,,,
2/28/24 13:44,OFF1,3408,3203,0.94,0,0,974,285,45,,,,,,,,
2/28/24 14:01,OFF1,2483,2286,0.921,0.03,0,284,68,0,,,,,,,,
2/28/24 14:17,OFF1,2861,2564,0.896,0.08,0,93,19,0,,,,,,,,
2/28/24 14:34,OFF1,2798,2572,0.919,0,0.021,771,262,67,,,,,,,,
2/28/24 14:51,OFF1,2813,2391,0.85,0.02,0,152,24,0,,,,,,,,
2/28/24 15:08,OFF1,3474,3008,0.866,0,0,786,348,104,,,,,,,,
2/28/24 15:25,ON2,3681,3375,0.917,0,0.021,994,545,356,,,,,,,,
2/28/24 15:42,ON2,2659,2372,0.892,0,0,610,213,43,,,,,,,,
2/28/24 15:59,ON2,2582,2177,0.843,0.08,0,729,182,0,,,,,,,,
2/28/24 16:16,ON2,2608,2110,0.809,0.06,0,147,42,0,,,,,,,,
2/28/24 16:32,ON2,2717,2181,0.803,0.08,0,417,58,0,,,,,,,,
2/28/24 16:49,ON2,3030,2568,0.848,0,0,781,322,29,,,,,,,,
2/28/24 17:06,ON2,2994,2693,0.9,0,0.042,390,151,0,,,,,,,,
2/28/24 17:23,ON2,2649,2184,0.824,0.11,0,103,29,0,,,,,,,,
2/28/24 17:40,ON2,2608,2060,0.79,0.11,0,168,15,0,,,,,,,,
2/28/24 17:57,ON2,2730,2395,0.877,0.1,0.042,453,184,8,,,,,,,,
2/28/24 18:14,ON2,2553,2207,0.864,0.14,0,167,28,0,,,,,,,,
2/28/24 18:31,ON2,2362,1970,0.834,0.09,0,410,67,0,,,,,,,,
2/28/24 18:47,ON2,2504,2105,0.841,0.09,0,199,17,0,,,,,,,,
2/28/24 19:04,ON2,3127,2708,0.866,0.02,0,813,369,8,,,,,,,,
2/28/24 19:21,ON2,3206,2805,0.875,0,0.126,891,276,0,,,,,,,,
2/28/24 19:38,ON2,2671,2199,0.823,0.03,0,292,23,0,,,,,,,,
2/28/24 19:55,ON2,2724,2254,0.828,0.11,0,437,42,0,,,,,,,,
2/28/24 20:12,ON2,2623,2037,0.777,0.11,0,228,17,0,,,,,,,,
2/28/24 20:29,ON2,3132,2530,0.808,0.06,0,749,57,0,,,,,,,,
2/28/24 20:46,ON2,3173,2743,0.865,0.01,0,752,361,21,,,,,,,,
2/28/24 21:02,ON2,2601,2271,0.873,0.09,0,13,4,0,,,,,,,,
2/28/24 21:19,ON2,2718,2261,0.832,0.12,0,33,6,0,,,,,,,,
2/28/24 21:36,ON2,2693,2180,0.809,0.06,0,361,20,0,,,,,,,,
2/28/24 21:53,ON2,2589,2107,0.814,0.08,0,91,45,0,,,,,,,,
2/28/24 22:10,ON2,3262,2698,0.827,0,0.021,595,242,0,,,,,,,,
2/28/24 22:27,ON2,2621,1977,0.754,0,0,787,324,0,,,,,,,,
2/28/24 22:44,ON2,2491,1953,0.784,0.11,0,331,13,0,,,,,,,,
2/28/24 23:01,ON2,2548,1976,0.776,0.13,0,232,74,10,,,,,,,,
2/28/24 23:17,ON2,3022,2770,0.916,0,0.021,858,294,86,,,,,,,,
2/28/24 23:34,ON2,2585,2302,0.891,0.08,0,1201,100,0,,,,,,,,
2/28/24 23:51,ON2,2519,2162,0.858,0.12,0,161,16,0,,,,,,,,
2/29/24 0:08,ON2,2762,2354,0.852,0.08,0,397,205,4,,,,,,,,
2/29/24 0:25,ON2,3136,2837,0.905,0,0.021,848,292,0,,,,,,,,
2/29/24 0:42,ON2,2634,2191,0.832,0,0,60,20,0,,,,,,,,
2/29/24 0:59,ON2,2739,2303,0.841,0.06,0,269,111,4,,,,,,,,
2/29/24 1:16,ON2,2503,1976,0.79,0.03,0,34,6,0,,,,,,,,
2/29/24 1:32,ON2,2895,2316,0.8,0.03,0,153,58,6,,,,,,,,
2/29/24 1:49,ON2,3314,3144,0.949,0.01,0.105,577,168,12,,,,,,,,
2/29/24 2:06,ON2,2589,2302,0.889,0,0,231,65,0,,,,,,,,
2/29/24 2:23,ON2,2597,2188,0.842,0.06,0,61,9,0,,,,,,,,
2/29/24 2:40,ON2,2655,2263,0.853,0.03,0,241,45,0,,,,,,,,
2/29/24 2:57,ON2,2655,2119,0.798,0.06,0,105,17,0,,,,,,,,
2/29/24 3:14,OFF2,4348,3549,0.816,0,0.168,585,208,6,,,,,,,,
2/29/24 3:31,OFF2,3480,3117,0.896,0.07,0,580,256,199,,,,,,,,
2/29/24 3:47,OFF2,2872,2652,0.923,0,0,482,95,3,,,,,,,,
2/29/24 4:04,OFF2,3235,2736,0.846,0.04,0,188,79,2,,,,,,,,
2/29/24 4:21,OFF2,3004,2826,0.941,0,0,1332,524,6,,,,,,,,
2/29/24 4:38,OFF2,3131,2698,0.862,0,0,502,125,0,,,,,,,,
2/29/24 4:55,OFF2,3716,3175,0.855,0.05,0,1129,329,181,,,,,,,,
2/29/24 5:12,OFF2,3829,3529,0.922,0.05,0.105,893,474,717,,,,,,,,
2/29/24 5:29,OFF2,2788,2690,0.965,0,0.021,916,292,79,,,,,,,,
2/29/24 5:46,OFF2,2977,2832,0.951,0.18,0.042,576,179,19,,,,,,,,
2/29/24 6:02,OFF2,2547,2411,0.947,0.06,0,675,66,4,,,,,,,,
2/29/24 6:19,OFF2,3408,3402,0.998,0,0.105,741,316,3,,,,,,,,
2/29/24 6:36,OFF2,3842,3611,0.94,0.17,0.042,984,395,500,,,,,,,,
2/29/24 6:53,OFF2,3220,2980,0.925,0,0.084,1061,406,123,,,,,,,,
2/29/24 7:10,OFF2,2877,2596,0.902,0,0,650,294,5,,,,,,,,
2/29/24 7:27,OFF2,2795,2652,0.949,0.08,0.021,690,243,147,,,,,,,,
2/29/24 7:44,OFF2,2950,2748,0.931,0.15,0.021,477,25,0,,,,,,,,
2/29/24 8:01,OFF2,3281,3022,0.921,0,0,743,339,14,,,,,,,,
2/29/24 8:17,OFF2,2752,2709,0.985,0,0.021,493,212,85,,,,,,,,
2/29/24 8:34,OFF2,3030,2788,0.92,0.05,0,291,61,0,,,,,,,,
2/29/24 8:51,OFF2,3388,3230,0.953,0.01,0,561,222,24,,,,,,,,
2/29/24 9:08,OFF2,2716,2602,0.958,0,0.042,650,309,24,,,,,,,,
2/29/24 9:25,OFF2,3273,3069,0.938,0,0.042,753,212,22,,,,,,,,
2/29/24 9:42,OFF2,3277,3172,0.968,0,0.084,853,383,298,,,,,,,,
2/29/24 9:59,OFF2,2783,2681,0.963,0.11,0,488,81,0,,,,,,,,
2/29/24 10:16,OFF2,3197,2932,0.917,0.18,0,609,190,0,,,,,,,,
2/29/24 10:32,OFF2,3399,3161,0.93,0,0,1389,503,0,,,,,,,,
2/29/24 10:49,OFF2,2682,2523,0.941,0.11,0,915,317,20,,,,,,,,
2/29/24 11:06,OFF2,2870,2604,0.907,0.11,0,515,148,0,,,,,,,,
2/29/24 11:23,OFF2,3028,2797,0.924,0.03,0.021,1332,530,38,,,,,,,,
2/29/24 11:40,OFF2,2853,2643,0.926,0.11,0.021,635,203,3,,,,,,,,
2/29/24 11:57,OFF2,3556,3293,0.926,0.03,0,1665,839,0,,,,,,,,
2/29/24 12:14,OFF2,3386,3055,0.902,0,0.084,933,388,68,,,,,,,,
2/29/24 12:31,OFF2,3685,3332,0.904,0,0.042,935,519,729,,,,,,,,
2/29/24 12:47,OFF2,3540,3206,0.905,0,0.063,1391,707,891,,,,,,,,
2/29/24 13:04,OFF2,2439,2174,0.891,0.07,0,2004,875,0,,,,,,,,
2/29/24 13:21,OFF2,2960,2512,0.849,0,0,1730,696,0,,,,,,,,
2/29/24 13:38,OFF2,2591,2342,0.904,0,0,252,116,25,,,,,,,,
2/29/24 13:55,OFF2,3187,2732,0.857,0.12,0,304,27,0,,,,,,,,
2/29/24 14:12,OFF2,3326,3086,0.928,0.17,0.042,1660,775,1,,,,,,,,
2/29/24 14:29,OFF2,3638,3614,0.993,0,0.105,1876,1113,520,,,,,,,,
2/29/24 14:46,OFF2,2730,2431,0.89,0,0.042,1585,672,432,,,,,,,,
2/29/24 15:02,OFF2,2986,2579,0.864,0.08,0,1465,604,0,,,,,,,,
2/29/24 15:19,ON3,3514,3115,0.887,0.06,0,1270,453,20,,,,,,,,
2/29/24 15:36,ON3,3562,3028,0.85,0,0.063,1068,533,340,,,,,,,,
2/29/24 15:53,ON3,2485,2013,0.81,0,0,805,208,0,,,,,,,,
2/29/24 16:10,ON3,2895,2162,0.747,0.08,0,56,3,0,,,,,,,,
2/29/24 16:27,ON3,2694,2053,0.762,0.09,0,556,104,0,,,,,,,,
2/29/24 16:44,ON3,2870,2102,0.732,0.09,0.021,1414,373,0,,,,,,,,
2/29/24 17:01,ON3,2883,2486,0.862,0,0,771,358,87,,,,,,,,
2/29/24 17:17,ON3,3046,2511,0.824,0.11,0,97,26,0,,,,,,,,
2/29/24 17:34,ON3,2399,2002,0.834,0.09,0,2,0,0,,,,,,,,
2/29/24 17:51,ON3,2534,2023,0.798,0.11,0,382,92,0,,,,,,,,
2/29/24 18:08,ON3,3279,2829,0.863,0.09,0,779,279,4,,,,,,,,
2/29/24 18:25,ON3,2501,2114,0.845,0,0.021,927,317,91,,,,,,,,
2/29/24 18:42,ON3,3034,2475,0.816,0.09,0,780,156,0,,,,,,,,
2/29/24 18:59,ON3,2739,2168,0.792,0.06,0,539,54,0,,,,,,,,
2/29/24 19:16,ON3,2390,1861,0.778,0.08,0.021,61,14,0,,,,,,,,
2/29/24 19:32,ON3,2544,1990,0.782,0.06,0,125,20,0,,,,,,,,
2/29/24 19:49,ON3,3374,2797,0.829,0,0,1021,457,17,,,,,,,,
2/29/24 20:06,ON3,2455,2028,0.826,0,0,323,77,1,,,,,,,,
2/29/24 20:23,ON3,2507,1992,0.795,0.08,0,150,19,0,,,,,,,,
2/29/24 20:40,ON3,2471,1897,0.768,0.09,0,63,19,0,,,,,,,,
2/29/24 20:57,ON3,2498,1911,0.765,0.09,0,508,51,0,,,,,,,,
2/29/24 21:14,ON3,3140,2621,0.835,0,0,1621,385,18,,,,,,,,
2/29/24 21:31,ON3,2582,2035,0.788,0,0,373,130,0,,,,,,,,
2/29/24 21:47,ON3,2810,2180,0.776,0.14,0,43,17,0,,,,,,,,
2/29/24 22:04,ON3,2867,2324,0.811,0.11,0,492,134,9,,,,,,,,
2/29/24 22:21,ON3,2984,2501,0.838,0.03,0.063,699,111,0,,,,,,,,
2/29/24 22:38,ON3,2640,2043,0.774,0,0,540,75,0,,,,,,,,
2/29/24 22:55,ON3,2489,1878,0.755,0.12,0,505,165,5,,,,,,,,
2/29/24 23:12,ON3,2330,1985,0.852,0,0.021,1002,437,5,,,,,,,,
2/29/24 23:29,ON3,2485,2086,0.84,0.11,0.021,1116,608,0,,,,,,,,
2/29/24 23:46,ON3,2433,1994,0.819,0.09,0,1226,533,0,,,,,,,,
3/1/24 0:02,ON3,2601,2063,0.793,0.09,0,1315,654,0,,,,,,,,
3/1/24 0:19,ON3,3339,2749,0.823,0.07,0,1944,883,30,,,,,,,,
3/1/24 0:36,ON3,2483,2201,0.886,0,0,755,126,0,,,,,,,,
3/1/24 0:53,ON3,2585,2242,0.867,0.12,0.063,228,41,0,,,,,,,,
3/1/24 1:10,ON3,2437,2100,0.862,0.06,0,651,154,0,,,,,,,,
3/1/24 1:27,ON3,2816,2471,0.877,0.03,0,747,210,2,,,,,,,,
3/1/24 1:44,ON3,2686,2309,0.86,0.03,0.042,586,120,0,,,,,,,,
3/1/24 2:01,ON3,2461,2168,0.881,0.06,0,417,53,0,,,,,,,,
3/1/24 2:17,ON3,2533,2143,0.846,0.06,0,86,15,0,,,,,,,,
3/1/24 2:34,ON3,2558,2054,0.803,0.06,0,839,221,0,,,,,,,,
3/1/24 2:51,ON3,3392,2749,0.81,0,0,903,154,1,,,,,,,,
3/1/24 3:08,ON3,2854,2150,0.753,0,0,516,144,0,,,,,,,,
3/1/24 3:25,OFF3,2585,2002,0.775,0.12,0,471,27,0,,,,,,,,
3/1/24 3:42,OFF3,3833,3040,0.793,0.03,0,380,106,7,,,,,,,,
3/1/24 3:59,OFF3,3318,2840,0.856,0.01,0,1735,559,15,,,,,,,,
3/1/24 4:16,OFF3,2796,2512,0.898,0,0,1241,430,0,,,,,,,,
3/1/24 4:32,OFF3,3356,3007,0.896,0,0,361,108,0,,,,,,,,
3/1/24 4:49,OFF3,3329,3069,0.922,0.08,0,1168,453,32,,,,,,,,
3/1/24 5:06,OFF3,3271,3059,0.935,0.08,0,1984,956,0,,,,,,,,
3/1/24 5:23,OFF3,2923,2728,0.933,0.06,0,428,143,0,,,,,,,,
3/1/24 5:40,OFF3,3794,3672,0.968,0.16,0.105,1024,523,250,,,,,,,,
3/1/24 5:57,OFF3,3305,3146,0.952,0,0.063,1020,468,28,,,,,,,,
3/1/24 6:14,OFF3,2910,2773,0.953,0.11,0,250,38,0,,,,,,,,
3/1/24 6:31,OFF3,3379,3256,0.964,0.12,0.063,685,108,0,,,,,,,,
3/1/24 6:47,OFF3,2695,2664,0.989,0,0,589,303,55,,,,,,,,
3/1/24 7:04,OFF3,2853,2775,0.973,0.05,0.021,115,32,0,,,,,,,,
3/1/24 7:21,OFF3,2526,2393,0.947,0.08,0,719,314,0,,,,,,,,
3/1/24 7:38,OFF3,3628,3576,0.986,0.11,0.105,1168,550,2,,,,,,,,
3/1/24 7:55,OFF3,3038,2871,0.945,0.03,0,1252,236,0,,,,,,,,
3/1/24 8:12,OFF3,3305,3207,0.97,0.08,0,737,164,4,,,,,,,,
3/1/24 8:29,OFF3,2757,2597,0.942,0.14,0,343,41,0,,,,,,,,
3/1/24 8:46,OFF3,3230,3013,0.933,0.17,0,695,295,16,,,,,,,,
3/1/24 9:02,OFF3,3586,3436,0.958,0,0.063,1144,321,136,,,,,,,,
3/1/24 9:19,OFF3,3762,3628,0.964,0.03,0.063,1680,1093,1177,,,,,,,,
3/1/24 9:36,OFF3,2950,2774,0.94,0.03,0.021,974,568,93,,,,,,,,
3/1/24 9:53,OFF3,2760,2546,0.923,0.03,0,708,133,5,,,,,,,,
3/1/24 10:10,OFF3,2596,2287,0.881,0.14,0,1119,180,0,,,,,,,,
3/1/24 10:27,OFF3,2587,2349,0.908,0.06,0,730,162,0,,,,,,,,
3/1/24 10:44,OFF3,3055,2792,0.914,0.11,0.021,903,479,42,,,,,,,,
3/1/24 11:01,OFF3,3111,2919,0.938,0.08,0.084,1019,528,0,,,,,,,,
3/1/24 11:17,OFF3,3333,3221,0.966,0,0,1041,520,41,,,,,,,,
3/1/24 11:34,OFF3,2930,2661,0.908,0,0,222,20,0,,,,,,,,
3/1/24 11:51,OFF3,3384,3237,0.956,0.04,0.084,367,163,33,,,,,,,,
3/1/24 12:08,OFF3,2849,2560,0.899,0.05,0,382,18,0,,,,,,,,
3/1/24 12:25,OFF3,3267,2850,0.872,0.09,0,803,204,0,,,,,,,,
3/1/24 12:42,OFF3,2658,2483,0.934,0.13,0.063,651,201,22,,,,,,,,
3/1/24 12:59,OFF3,3133,2789,0.89,0.12,0,740,209,0,,,,,,,,
3/1/24 13:16,OFF3,3832,3626,0.946,0.16,0.147,1635,782,586,,,,,,,,
3/1/24 13:32,OFF3,2991,2881,0.963,0,0.021,1122,601,266,,,,,,,,
3/1/24 13:49,OFF3,2783,2529,0.909,0.05,0,167,29,0,,,,,,,,
3/1/24 14:06,OFF3,3406,3143,0.923,0.07,0,664,302,107,,,,,,,,
3/1/24 14:23,OFF3,3560,3327,0.935,0,0.042,1205,555,52,,,,,,,,
3/1/24 14:40,OFF3,3467,3264,0.941,0.02,0.021,764,399,507,,,,,,,,
3/1/24 14:57,OFF3,3145,2862,0.91,0,0,901,232,247,,,,,,,,
3/1/24 15:14,ON4,2991,2398,0.802,0.06,0,288,58,0,,,,,,,,
3/1/24 15:31,ON4,3709,3091,0.833,0.11,0,1163,315,31,,,,,,,,
3/1/24 15:47,ON4,2491,2251,0.903,0,0,873,356,136,,,,,,,,
3/1/24 16:04,ON4,2890,2364,0.818,0.02,0,162,11,0,,,,,,,,
3/1/24 16:21,ON4,2379,1963,0.825,0.06,0,756,327,0,,,,,,,,
3/1/24 16:38,ON4,2912,2482,0.853,0.06,0,992,500,0,,,,,,,,
3/1/24 16:55,ON4,3031,2412,0.796,0.11,0.021,574,262,15,,,,,,,,
3/1/24 17:12,ON4,2945,2597,0.882,0,0.063,397,158,30,,,,,,,,
3/1/24 17:29,ON4,2714,2156,0.794,0.08,0,70,8,0,,,,,,,,
3/1/24 17:46,ON4,2756,2130,0.773,0.06,0,682,134,0,,,,,,,,
3/1/24 18:02,ON4,2803,2295,0.819,0.03,0.021,713,219,0,,,,,,,,
3/1/24 18:19,ON4,2305,2122,0.921,0.14,0,129,56,9,,,,,,,,
3/1/24 18:36,ON4,2530,2104,0.832,0.08,0,620,26,0,,,,,,,,
3/1/24 18:53,ON4,2386,1976,0.828,0.09,0,954,252,0,,,,,,,,
3/1/24 19:10,ON4,3308,2783,0.841,0,0,127,53,0,,,,,,,,
3/1/24 19:27,ON4,3169,2900,0.915,0,0.084,485,163,23,,,,,,,,
3/1/24 19:44,ON4,2675,2251,0.842,0,0,1331,238,0,,,,,,,,
3/1/24 20:01,ON4,2448,2129,0.87,0.11,0,756,30,0,,,,,,,,
3/1/24 20:17,ON4,2714,2371,0.874,0.05,0,353,109,3,,,,,,,,
3/1/24 20:34,ON4,2502,2119,0.847,0.06,0,7,1,0,,,,,,,,
3/1/24 20:51,ON4,3165,2701,0.853,0,0,132,46,0,,,,,,,,
3/1/24 21:08,ON4,2729,2276,0.834,0,0,106,38,0,,,,,,,,
3/1/24 21:25,ON4,2764,2139,0.774,0.02,0,8,1,0,,,,,,,,
3/1/24 21:42,ON4,3182,2633,0.827,0.07,0,434,87,4,,,,,,,,
3/1/24 21:59,ON4,2671,2242,0.839,0,0,21,10,0,,,,,,,,
3/1/24 22:16,ON4,2624,2105,0.802,0.09,0,4,0,0,,,,,,,,
3/1/24 22:32,ON4,2465,2003,0.812,0.06,0.021,8,1,0,,,,,,,,
3/1/24 22:49,ON4,3052,2554,0.837,0.08,0,408,73,0,,,,,,,,
3/1/24 23:06,ON4,3514,2858,0.813,0,0,878,401,5,,,,,,,,
3/1/24 23:23,ON4,2796,2283,0.817,0,0.105,883,329,217,,,,,,,,
3/1/24 23:40,ON4,2681,2014,0.751,0.09,0,97,43,4,,,,,,,,
3/1/24 23:57,ON4,2471,2041,0.826,0.08,0,15,0,0,,,,,,,,
3/2/24 0:14,ON4,2623,2119,0.808,0.06,0,36,7,0,,,,,,,,
3/2/24 0:31,ON4,2892,2461,0.851,0,0,613,204,8,,,,,,,,
3/2/24 0:47,ON4,2706,2223,0.822,0.03,0,933,180,0,,,,,,,,
3/2/24 1:04,ON4,2453,1908,0.778,0.03,0,811,197,0,,,,,,,,
3/2/24 1:21,ON4,2905,2392,0.823,0.03,0,590,199,2,,,,,,,,
3/2/24 1:38,ON4,2750,2269,0.825,0,0.021,229,73,17,,,,,,,,
3/2/24 1:55,ON4,2218,1777,0.801,0.12,0,28,8,0,,,,,,,,
3/2/24 2:12,ON4,2639,2145,0.813,0.06,0,84,32,0,,,,,,,,
3/2/24 2:29,ON4,2702,2098,0.776,0.08,0,107,41,4,,,,,,,,
3/2/24 2:46,ON4,3505,2821,0.805,0,0,285,93,8,,,,,,,,
3/2/24 3:02,ON4,2591,1919,0.74,0,0,32,10,2,,,,,,,,
3/2/24 3:19,OFF4,2700,1968,0.729,0.09,0,15,2,4,,,,,,,,
